,event_0,event_1,event_2,event_3,event_4,event_5,event_6,event_7,event_8,event_9,event_10,event_11,event_12,event_13,event_14,event_15,event_16,event_17,event_18,event_19,event_20,event_21,event_22,event_23,event_24,event_25,event_26,event_27,event_28,event_29,event_30,event_31,event_32,event_33,event_34,event_35,event_36,event_37,event_38,event_39,event_40,event_41,event_42,event_43,event_44,event_45,event_46,event_47,event_48,event_49,event_50
1985,53.0,53.0,52.0,53.0,51.0,50.0,51.0,51.0,51.0,53.0,54.0,54.0,54.0,53.0,54.0,54.0,53.0,53.0,50.0,52.0,51.0,53.0,53.0,52.0,51.0,56.0,52.0,52.0,52.0,51.0,51.0,52.0,54.0,55.0,52.0,53.0,53.0,54.0,52.0,52.0,53.0,53.0,52.0,53.0,53.0,52.0,51.0,53.0,53.0,52.0,52.0
1986,52.0,54.0,51.0,54.0,51.0,52.0,52.0,52.0,52.0,52.0,54.0,54.0,54.0,51.0,53.0,51.0,55.0,52.0,54.0,54.0,53.0,54.0,53.0,54.0,55.0,51.0,53.0,53.0,53.0,54.0,49.0,51.0,53.0,51.0,54.0,52.0,54.0,51.0,54.0,52.0,50.0,52.0,54.0,53.0,52.0,53.0,53.0,52.0,53.0,53.0,52.0
1987,55.0,50.0,52.0,53.0,52.0,54.0,52.0,52.0,54.0,53.0,51.0,53.0,52.0,54.0,55.0,51.0,52.0,52.0,53.0,50.0,53.0,52.0,52.0,54.0,52.0,51.0,54.0,55.0,53.0,52.0,51.0,52.0,53.0,52.0,51.0,51.0,51.0,51.0,53.0,51.0,53.0,52.0,53.0,52.0,55.0,51.0,55.0,52.0,52.0,53.0,54.0
1988,53.0,52.0,53.0,50.0,53.0,50.0,50.0,50.0,54.0,54.0,52.0,53.0,52.0,52.0,53.0,52.0,52.0,50.0,54.0,53.0,52.0,49.0,53.0,54.0,55.0,53.0,52.0,55.0,55.0,51.0,53.0,53.0,52.0,52.0,52.0,54.0,53.0,53.0,51.0,54.0,55.0,53.0,51.0,49.0,51.0,51.0,54.0,54.0,55.0,54.0,52.0
1989,52.0,53.0,54.0,54.0,51.0,51.0,52.0,51.0,50.0,55.0,54.0,53.0,53.0,51.0,52.0,54.0,52.0,53.0,54.0,55.0,52.0,53.0,52.0,52.0,53.0,52.0,53.0,52.0,52.0,52.0,50.0,50.0,53.0,53.0,52.0,53.0,53.0,53.0,52.0,52.0,51.0,51.0,52.0,52.0,53.0,52.0,54.0,53.0,51.0,55.0,54.0
1990,54.0,52.0,51.0,52.0,53.0,54.0,51.0,53.0,54.0,54.0,53.0,54.0,54.0,52.0,53.0,53.0,53.0,53.0,54.0,50.0,54.0,53.0,53.0,54.0,54.0,55.0,50.0,52.0,54.0,51.0,50.0,50.0,52.0,53.0,53.0,52.0,52.0,53.0,53.0,53.0,51.0,52.0,52.0,51.0,53.0,52.0,54.0,53.0,51.0,52.0,51.0
1991,52.0,51.0,53.0,53.0,52.0,54.0,51.0,52.0,53.0,54.0,55.0,52.0,52.0,52.0,54.0,52.0,52.0,53.0,53.0,51.0,53.0,54.0,52.0,54.0,54.0,53.0,54.0,53.0,52.0,51.0,51.0,51.0,52.0,49.0,51.0,53.0,54.0,50.0,53.0,54.0,53.0,51.0,54.0,53.0,54.0,51.0,52.0,51.0,50.0,50.0,53.0
1992,52.0,53.0,53.0,54.0,50.0,55.0,54.0,54.0,52.0,52.0,51.0,53.0,51.0,51.0,53.0,53.0,51.0,53.0,54.0,53.0,51.0,54.0,54.0,54.0,53.0,54.0,54.0,53.0,53.0,52.0,52.0,53.0,53.0,52.0,52.0,53.0,51.0,49.0,52.0,52.0,55.0,51.0,50.0,49.0,53.0,53.0,52.0,51.0,51.0,53.0,51.0
1993,52.0,53.0,51.0,53.0,52.0,54.0,52.0,53.0,54.0,53.0,53.0,53.0,53.0,53.0,52.0,53.0,53.0,54.0,53.0,52.0,53.0,52.0,51.0,55.0,54.0,53.0,48.0,51.0,52.0,52.0,51.0,53.0,53.0,54.0,52.0,54.0,50.0,53.0,52.0,53.0,53.0,54.0,53.0,52.0,54.0,53.0,53.0,52.0,52.0,52.0,51.0
1994,51.0,53.0,52.0,53.0,50.0,55.0,52.0,53.0,52.0,54.0,53.0,52.0,52.0,53.0,53.0,54.0,53.0,52.0,53.0,51.0,52.0,53.0,51.0,55.0,52.0,55.0,50.0,54.0,54.0,52.0,53.0,51.0,53.0,53.0,52.0,52.0,52.0,54.0,54.0,51.0,51.0,53.0,54.0,51.0,52.0,53.0,51.0,54.0,53.0,52.0,51.0
1995,52.0,52.0,50.0,52.0,53.0,52.0,54.0,51.0,53.0,52.0,53.0,52.0,49.0,53.0,52.0,53.0,53.0,51.0,54.0,51.0,53.0,55.0,53.0,54.0,53.0,55.0,53.0,52.0,55.0,51.0,54.0,52.0,52.0,52.0,53.0,53.0,51.0,53.0,53.0,52.0,52.0,52.0,52.0,51.0,50.0,53.0,53.0,51.0,52.0,53.0,53.0
1996,51.0,54.0,54.0,52.0,53.0,53.0,52.0,51.0,52.0,52.0,53.0,54.0,53.0,51.0,51.0,53.0,54.0,54.0,53.0,52.0,51.0,53.0,52.0,54.0,55.0,53.0,54.0,53.0,51.0,50.0,50.0,51.0,53.0,53.0,53.0,53.0,51.0,55.0,52.0,51.0,55.0,52.0,53.0,53.0,54.0,52.0,51.0,53.0,53.0,54.0,52.0
1997,53.0,51.0,52.0,54.0,52.0,55.0,52.0,53.0,55.0,53.0,53.0,55.0,51.0,52.0,52.0,51.0,54.0,54.0,53.0,50.0,53.0,54.0,53.0,53.0,51.0,53.0,50.0,53.0,52.0,51.0,53.0,53.0,52.0,55.0,54.0,54.0,54.0,52.0,51.0,50.0,53.0,52.0,53.0,52.0,53.0,53.0,52.0,51.0,53.0,52.0,53.0
1998,52.0,51.0,52.0,54.0,53.0,52.0,54.0,54.0,53.0,53.0,52.0,51.0,53.0,53.0,52.0,54.0,53.0,53.0,53.0,50.0,53.0,53.0,52.0,51.0,54.0,53.0,51.0,53.0,53.0,53.0,52.0,52.0,53.0,53.0,52.0,53.0,49.0,50.0,53.0,52.0,52.0,53.0,52.0,50.0,52.0,56.0,52.0,53.0,52.0,52.0,53.0
1999,52.0,53.0,53.0,54.0,53.0,53.0,53.0,51.0,51.0,54.0,53.0,53.0,55.0,52.0,53.0,52.0,52.0,53.0,52.0,53.0,52.0,51.0,51.0,53.0,53.0,53.0,53.0,54.0,52.0,55.0,50.0,52.0,54.0,53.0,52.0,50.0,50.0,52.0,52.0,53.0,53.0,53.0,53.0,53.0,53.0,54.0,53.0,52.0,53.0,53.0,50.0
2000,52.0,51.0,51.0,52.0,51.0,53.0,51.0,53.0,53.0,53.0,52.0,52.0,55.0,50.0,52.0,51.0,53.0,51.0,53.0,53.0,53.0,53.0,51.0,55.0,53.0,51.0,51.0,52.0,54.0,52.0,51.0,56.0,50.0,53.0,53.0,52.0,56.0,52.0,51.0,53.0,51.0,53.0,54.0,52.0,51.0,51.0,52.0,51.0,52.0,51.0,54.0
2001,52.0,53.0,52.0,52.0,53.0,55.0,53.0,52.0,53.0,51.0,51.0,53.0,55.0,52.0,53.0,51.0,53.0,51.0,53.0,53.0,53.0,51.0,52.0,53.0,55.0,51.0,50.0,53.0,53.0,52.0,52.0,50.0,53.0,53.0,54.0,53.0,54.0,52.0,53.0,53.0,53.0,51.0,55.0,53.0,54.0,53.0,52.0,53.0,53.0,54.0,52.0
2002,51.0,53.0,53.0,52.0,53.0,56.0,52.0,54.0,54.0,52.0,50.0,53.0,52.0,53.0,54.0,54.0,53.0,52.0,53.0,52.0,51.0,53.0,53.0,54.0,52.0,54.0,53.0,57.0,54.0,54.0,53.0,52.0,54.0,55.0,53.0,53.0,50.0,51.0,53.0,53.0,53.0,52.0,53.0,54.0,54.0,52.0,53.0,53.0,52.0,54.0,51.0
2003,52.0,54.0,50.0,53.0,51.0,52.0,51.0,51.0,54.0,53.0,52.0,51.0,53.0,53.0,53.0,53.0,54.0,53.0,53.0,52.0,53.0,51.0,54.0,55.0,54.0,52.0,52.0,54.0,53.0,50.0,50.0,52.0,53.0,52.0,53.0,50.0,51.0,52.0,51.0,54.0,51.0,53.0,53.0,51.0,52.0,53.0,52.0,52.0,53.0,53.0,51.0
2004,53.0,53.0,52.0,54.0,51.0,51.0,52.0,53.0,52.0,54.0,51.0,53.0,51.0,54.0,54.0,51.0,52.0,52.0,54.0,52.0,53.0,51.0,53.0,52.0,54.0,53.0,52.0,54.0,53.0,55.0,51.0,52.0,53.0,52.0,53.0,52.0,57.0,52.0,52.0,53.0,51.0,52.0,51.0,53.0,52.0,52.0,53.0,52.0,55.0,54.0,50.0
2005,53.0,53.0,52.0,50.0,53.0,51.0,51.0,53.0,53.0,53.0,52.0,55.0,53.0,52.0,52.0,52.0,53.0,50.0,54.0,52.0,52.0,51.0,52.0,55.0,52.0,52.0,52.0,54.0,53.0,51.0,54.0,53.0,53.0,53.0,53.0,52.0,51.0,53.0,53.0,52.0,51.0,52.0,51.0,53.0,53.0,52.0,51.0,51.0,53.0,54.0,53.0
2006,52.0,53.0,50.0,52.0,50.0,53.0,52.0,53.0,55.0,51.0,53.0,54.0,53.0,52.0,52.0,52.0,53.0,52.0,53.0,51.0,51.0,50.0,49.0,54.0,53.0,52.0,53.0,51.0,52.0,51.0,52.0,52.0,53.0,51.0,52.0,53.0,52.0,50.0,54.0,51.0,54.0,52.0,54.0,53.0,53.0,53.0,53.0,53.0,53.0,51.0,51.0
2007,53.0,51.0,53.0,55.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,53.0,52.0,50.0,53.0,52.0,52.0,51.0,53.0,51.0,50.0,54.0,55.0,53.0,52.0,53.0,53.0,53.0,52.0,52.0,51.0,51.0,54.0,52.0,54.0,50.0,53.0,52.0,51.0,53.0,54.0,51.0,53.0,53.0,54.0,53.0,51.0,52.0,50.0
2008,53.0,53.0,52.0,53.0,51.0,52.0,52.0,53.0,52.0,53.0,54.0,51.0,52.0,54.0,52.0,54.0,54.0,51.0,52.0,52.0,53.0,50.0,52.0,53.0,56.0,53.0,51.0,53.0,52.0,51.0,54.0,50.0,52.0,51.0,54.0,53.0,56.0,53.0,52.0,53.0,51.0,50.0,53.0,51.0,52.0,54.0,52.0,53.0,52.0,52.0,52.0
2009,51.0,52.0,53.0,52.0,50.0,54.0,51.0,54.0,52.0,53.0,53.0,54.0,55.0,52.0,53.0,53.0,55.0,52.0,55.0,51.0,50.0,51.0,53.0,55.0,53.0,52.0,51.0,51.0,52.0,50.0,52.0,52.0,55.0,52.0,53.0,53.0,51.0,53.0,55.0,53.0,54.0,50.0,54.0,52.0,52.0,54.0,53.0,52.0,53.0,53.0,53.0
2010,54.0,53.0,52.0,50.0,52.0,51.0,54.0,52.0,54.0,51.0,52.0,51.0,52.0,51.0,52.0,54.0,53.0,52.0,54.0,52.0,53.0,50.0,53.0,54.0,53.0,51.0,56.0,53.0,51.0,51.0,52.0,52.0,52.0,51.0,52.0,51.0,52.0,52.0,54.0,52.0,54.0,58.0,54.0,50.0,51.0,53.0,51.0,52.0,53.0,51.0,52.0
2011,51.0,53.0,53.0,53.0,51.0,53.0,57.0,52.0,52.0,51.0,52.0,53.0,51.0,54.0,52.0,53.0,54.0,53.0,52.0,53.0,52.0,50.0,53.0,55.0,53.0,51.0,52.0,53.0,53.0,54.0,53.0,52.0,55.0,52.0,52.0,53.0,55.0,53.0,52.0,53.0,52.0,51.0,53.0,49.0,52.0,54.0,53.0,55.0,51.0,54.0,52.0
2012,50.0,52.0,54.0,51.0,52.0,53.0,52.0,53.0,53.0,51.0,54.0,54.0,53.0,54.0,54.0,52.0,53.0,51.0,55.0,51.0,53.0,50.0,52.0,54.0,53.0,53.0,52.0,53.0,54.0,52.0,52.0,53.0,54.0,53.0,53.0,53.0,53.0,54.0,51.0,52.0,51.0,49.0,51.0,52.0,52.0,52.0,52.0,53.0,52.0,56.0,52.0
2013,55.0,50.0,53.0,53.0,53.0,53.0,51.0,54.0,53.0,53.0,53.0,52.0,52.0,53.0,51.0,53.0,52.0,53.0,51.0,54.0,55.0,53.0,53.0,52.0,55.0,51.0,52.0,51.0,52.0,52.0,51.0,53.0,52.0,52.0,53.0,52.0,48.0,52.0,54.0,52.0,54.0,53.0,50.0,52.0,52.0,52.0,50.0,51.0,52.0,52.0,52.0
2014,51.0,53.0,54.0,53.0,53.0,52.0,55.0,52.0,50.0,53.0,53.0,55.0,53.0,50.0,52.0,52.0,53.0,52.0,52.0,53.0,54.0,51.0,52.0,53.0,51.0,54.0,55.0,51.0,52.0,52.0,51.0,52.0,54.0,52.0,53.0,53.0,53.0,53.0,53.0,51.0,53.0,55.0,53.0,53.0,53.0,51.0,52.0,52.0,52.0,53.0,53.0
2015,50.0,51.0,52.0,54.0,52.0,51.0,54.0,53.0,51.0,52.0,52.0,54.0,51.0,51.0,52.0,53.0,54.0,50.0,52.0,52.0,53.0,53.0,52.0,55.0,51.0,53.0,52.0,54.0,52.0,53.0,52.0,54.0,52.0,50.0,52.0,53.0,56.0,53.0,52.0,54.0,52.0,51.0,51.0,52.0,49.0,52.0,53.0,53.0,52.0,52.0,50.0
2016,50.0,53.0,52.0,54.0,54.0,52.0,54.0,52.0,48.0,54.0,54.0,52.0,53.0,50.0,51.0,52.0,54.0,53.0,53.0,53.0,54.0,53.0,52.0,54.0,53.0,50.0,50.0,52.0,53.0,53.0,53.0,50.0,55.0,52.0,54.0,53.0,52.0,53.0,54.0,54.0,50.0,50.0,52.0,51.0,55.0,52.0,54.0,53.0,51.0,53.0,52.0
2017,55.0,53.0,53.0,53.0,51.0,52.0,51.0,54.0,53.0,53.0,53.0,54.0,53.0,51.0,52.0,53.0,54.0,52.0,53.0,52.0,52.0,52.0,54.0,54.0,53.0,51.0,54.0,53.0,54.0,53.0,53.0,51.0,52.0,52.0,54.0,51.0,48.0,52.0,52.0,54.0,51.0,54.0,54.0,52.0,52.0,50.0,52.0,52.0,52.0,52.0,54.0
2018,51.0,52.0,50.0,52.0,50.0,50.0,53.0,51.0,54.0,52.0,53.0,53.0,54.0,53.0,50.0,53.0,54.0,50.0,52.0,53.0,52.0,51.0,52.0,53.0,54.0,53.0,55.0,53.0,52.0,52.0,53.0,53.0,52.0,54.0,52.0,50.0,53.0,53.0,54.0,55.0,53.0,55.0,53.0,52.0,51.0,52.0,51.0,52.0,53.0,52.0,52.0
2019,52.0,52.0,51.0,55.0,51.0,54.0,55.0,53.0,52.0,55.0,53.0,55.0,53.0,51.0,51.0,53.0,54.0,51.0,55.0,52.0,51.0,53.0,52.0,54.0,52.0,53.0,50.0,51.0,53.0,53.0,53.0,52.0,53.0,54.0,55.0,53.0,56.0,51.0,53.0,54.0,52.0,49.0,53.0,51.0,52.0,52.0,54.0,53.0,52.0,54.0,52.0
2020,52.0,52.0,51.0,54.0,53.0,53.0,53.0,56.0,51.0,54.0,53.0,53.0,52.0,50.0,50.0,53.0,53.0,50.0,54.0,53.0,54.0,53.0,52.0,54.0,53.0,52.0,53.0,56.0,53.0,54.0,51.0,53.0,54.0,53.0,54.0,52.0,52.0,53.0,53.0,52.0,54.0,51.0,52.0,51.0,53.0,53.0,53.0,51.0,54.0,53.0,52.0
2021,51.0,53.0,52.0,53.0,51.0,52.0,55.0,51.0,52.0,54.0,53.0,51.0,52.0,50.0,54.0,54.0,52.0,52.0,51.0,50.0,53.0,51.0,51.0,52.0,53.0,53.0,56.0,53.0,55.0,53.0,51.0,52.0,52.0,52.0,53.0,54.0,52.0,53.0,52.0,52.0,55.0,54.0,53.0,53.0,52.0,55.0,51.0,52.0,53.0,55.0,52.0
2022,52.0,52.0,51.0,52.0,52.0,55.0,56.0,52.0,52.0,53.0,52.0,52.0,54.0,50.0,51.0,52.0,53.0,52.0,54.0,52.0,51.0,51.0,51.0,53.0,52.0,52.0,54.0,50.0,54.0,53.0,51.0,51.0,53.0,54.0,55.0,52.0,53.0,52.0,54.0,52.0,52.0,50.0,53.0,53.0,51.0,53.0,53.0,53.0,52.0,53.0,52.0
2023,53.0,52.0,52.0,51.0,52.0,53.0,50.0,52.0,50.0,52.0,54.0,54.0,53.0,52.0,50.0,53.0,54.0,53.0,52.0,52.0,53.0,53.0,54.0,52.0,53.0,54.0,49.0,54.0,50.0,53.0,51.0,52.0,54.0,52.0,54.0,53.0,54.0,53.0,52.0,55.0,52.0,48.0,53.0,52.0,51.0,53.0,50.0,53.0,52.0,54.0,50.0
2024,53.0,52.0,53.0,52.0,52.0,55.0,52.0,53.0,50.0,53.0,54.0,53.0,52.0,50.0,52.0,52.0,53.0,53.0,53.0,54.0,53.0,53.0,53.0,53.0,53.0,52.0,52.0,55.0,53.0,54.0,52.0,53.0,53.0,53.0,53.0,52.0,51.0,52.0,52.0,52.0,54.0,55.0,52.0,52.0,52.0,53.0,52.0,54.0,52.0,54.0,53.0
2025,54.0,52.0,53.0,53.0,50.0,52.0,56.0,54.0,53.0,52.0,52.0,54.0,52.0,48.0,52.0,53.0,52.0,52.0,53.0,53.0,52.0,52.0,52.0,55.0,53.0,51.0,56.0,53.0,53.0,51.0,52.0,52.0,53.0,54.0,52.0,53.0,52.0,52.0,51.0,54.0,51.0,55.0,52.0,52.0,50.0,52.0,52.0,51.0,52.0,52.0,53.0
2026,50.0,51.0,53.0,54.0,54.0,53.0,55.0,51.0,52.0,53.0,51.0,53.0,54.0,53.0,53.0,52.0,52.0,53.0,52.0,52.0,53.0,51.0,53.0,54.0,51.0,52.0,49.0,52.0,52.0,55.0,53.0,52.0,51.0,55.0,52.0,52.0,55.0,52.0,53.0,52.0,51.0,49.0,52.0,53.0,54.0,52.0,53.0,54.0,51.0,54.0,53.0
2027,52.0,53.0,52.0,54.0,52.0,54.0,49.0,54.0,52.0,53.0,52.0,54.0,54.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,52.0,53.0,53.0,53.0,52.0,57.0,50.0,54.0,53.0,53.0,50.0,53.0,52.0,53.0,53.0,52.0,54.0,50.0,51.0,53.0,52.0,51.0,53.0,53.0,53.0,52.0,53.0,52.0,52.0,53.0,52.0
2028,51.0,53.0,53.0,53.0,51.0,52.0,53.0,52.0,53.0,52.0,52.0,53.0,53.0,53.0,53.0,52.0,52.0,54.0,53.0,52.0,55.0,52.0,53.0,51.0,52.0,52.0,54.0,53.0,53.0,52.0,52.0,53.0,55.0,52.0,51.0,53.0,54.0,52.0,54.0,54.0,53.0,56.0,53.0,53.0,53.0,53.0,52.0,52.0,52.0,53.0,52.0
2029,53.0,51.0,53.0,53.0,53.0,53.0,56.0,52.0,53.0,53.0,51.0,52.0,54.0,52.0,53.0,51.0,53.0,53.0,52.0,52.0,50.0,52.0,53.0,53.0,52.0,50.0,57.0,52.0,52.0,51.0,53.0,53.0,53.0,53.0,51.0,53.0,54.0,52.0,54.0,51.0,53.0,53.0,52.0,52.0,52.0,54.0,53.0,51.0,52.0,54.0,53.0
2030,54.0,52.0,51.0,53.0,50.0,53.0,50.0,54.0,51.0,54.0,51.0,51.0,51.0,54.0,52.0,52.0,52.0,51.0,50.0,51.0,53.0,53.0,50.0,53.0,52.0,52.0,50.0,53.0,52.0,53.0,54.0,51.0,51.0,52.0,53.0,54.0,54.0,50.0,53.0,52.0,52.0,50.0,52.0,50.0,51.0,49.0,51.0,52.0,51.0,54.0,52.0
2031,51.0,52.0,52.0,52.0,52.0,53.0,51.0,53.0,53.0,54.0,54.0,55.0,51.0,54.0,52.0,53.0,53.0,53.0,51.0,53.0,53.0,52.0,51.0,54.0,53.0,54.0,50.0,53.0,51.0,54.0,52.0,50.0,53.0,54.0,52.0,51.0,52.0,53.0,52.0,53.0,55.0,54.0,52.0,53.0,54.0,53.0,53.0,53.0,53.0,54.0,51.0
2032,52.0,52.0,51.0,53.0,52.0,52.0,52.0,53.0,51.0,53.0,55.0,54.0,53.0,51.0,51.0,52.0,53.0,51.0,55.0,53.0,52.0,52.0,50.0,54.0,51.0,50.0,53.0,54.0,52.0,53.0,52.0,52.0,56.0,52.0,55.0,51.0,53.0,53.0,52.0,53.0,51.0,57.0,52.0,53.0,51.0,51.0,53.0,53.0,51.0,53.0,52.0
2033,52.0,52.0,52.0,54.0,51.0,51.0,55.0,53.0,52.0,51.0,52.0,56.0,53.0,53.0,54.0,55.0,53.0,52.0,54.0,53.0,52.0,52.0,53.0,54.0,53.0,51.0,52.0,53.0,52.0,50.0,52.0,51.0,52.0,52.0,52.0,54.0,55.0,53.0,53.0,53.0,55.0,52.0,52.0,53.0,50.0,53.0,52.0,52.0,51.0,53.0,51.0
2034,51.0,52.0,53.0,53.0,51.0,51.0,52.0,52.0,53.0,52.0,51.0,52.0,54.0,53.0,54.0,52.0,53.0,52.0,53.0,53.0,51.0,51.0,52.0,53.0,53.0,55.0,49.0,53.0,56.0,53.0,53.0,51.0,51.0,51.0,55.0,55.0,53.0,53.0,52.0,53.0,53.0,51.0,53.0,53.0,52.0,55.0,52.0,53.0,53.0,53.0,53.0
2035,52.0,52.0,50.0,53.0,52.0,53.0,50.0,52.0,55.0,53.0,52.0,53.0,52.0,52.0,53.0,53.0,52.0,52.0,53.0,54.0,54.0,53.0,50.0,53.0,52.0,54.0,53.0,53.0,54.0,53.0,52.0,54.0,51.0,51.0,54.0,53.0,52.0,51.0,53.0,54.0,54.0,56.0,52.0,51.0,52.0,50.0,52.0,53.0,53.0,51.0,53.0
2036,53.0,52.0,52.0,53.0,52.0,51.0,56.0,52.0,52.0,54.0,52.0,52.0,53.0,53.0,53.0,52.0,55.0,52.0,52.0,53.0,51.0,51.0,53.0,53.0,54.0,50.0,54.0,52.0,52.0,52.0,50.0,52.0,54.0,52.0,50.0,51.0,53.0,52.0,51.0,54.0,53.0,55.0,54.0,53.0,53.0,53.0,53.0,53.0,53.0,54.0,52.0
2037,54.0,54.0,52.0,53.0,50.0,52.0,54.0,52.0,54.0,54.0,51.0,52.0,54.0,50.0,54.0,49.0,52.0,52.0,53.0,52.0,51.0,51.0,52.0,55.0,52.0,54.0,51.0,54.0,53.0,52.0,51.0,53.0,51.0,53.0,54.0,52.0,56.0,53.0,53.0,52.0,51.0,50.0,53.0,51.0,51.0,57.0,52.0,52.0,53.0,54.0,51.0
2038,51.0,54.0,52.0,55.0,51.0,52.0,50.0,54.0,53.0,55.0,50.0,53.0,53.0,51.0,54.0,51.0,54.0,51.0,54.0,53.0,53.0,51.0,52.0,55.0,52.0,53.0,51.0,53.0,52.0,51.0,52.0,50.0,54.0,52.0,52.0,54.0,51.0,53.0,51.0,53.0,51.0,49.0,50.0,53.0,53.0,55.0,55.0,53.0,50.0,53.0,51.0
2039,51.0,51.0,52.0,53.0,49.0,52.0,53.0,55.0,52.0,53.0,54.0,54.0,54.0,53.0,53.0,53.0,54.0,53.0,53.0,53.0,52.0,51.0,53.0,54.0,54.0,51.0,56.0,52.0,53.0,54.0,51.0,51.0,53.0,52.0,52.0,53.0,49.0,50.0,53.0,52.0,53.0,53.0,55.0,52.0,55.0,52.0,54.0,53.0,51.0,53.0,53.0
2040,53.0,51.0,53.0,51.0,52.0,51.0,56.0,54.0,53.0,53.0,52.0,54.0,52.0,50.0,52.0,52.0,54.0,53.0,52.0,51.0,53.0,52.0,54.0,53.0,54.0,53.0,52.0,53.0,55.0,52.0,53.0,52.0,51.0,52.0,52.0,52.0,51.0,50.0,53.0,54.0,53.0,53.0,53.0,53.0,52.0,53.0,49.0,53.0,53.0,49.0,52.0
2041,53.0,50.0,52.0,53.0,52.0,52.0,55.0,51.0,51.0,53.0,53.0,52.0,52.0,53.0,54.0,53.0,52.0,52.0,53.0,52.0,50.0,52.0,53.0,53.0,51.0,54.0,52.0,51.0,53.0,52.0,52.0,49.0,52.0,54.0,55.0,52.0,53.0,49.0,52.0,53.0,51.0,51.0,53.0,54.0,53.0,57.0,52.0,54.0,50.0,53.0,52.0
2042,53.0,53.0,52.0,52.0,50.0,52.0,52.0,53.0,52.0,55.0,53.0,53.0,52.0,51.0,52.0,53.0,53.0,52.0,55.0,53.0,54.0,54.0,53.0,53.0,53.0,53.0,52.0,53.0,52.0,53.0,52.0,53.0,52.0,53.0,53.0,54.0,49.0,52.0,51.0,52.0,53.0,51.0,55.0,51.0,51.0,53.0,54.0,52.0,53.0,53.0,53.0
2043,52.0,53.0,52.0,52.0,52.0,52.0,53.0,52.0,52.0,51.0,54.0,54.0,51.0,53.0,53.0,54.0,54.0,53.0,53.0,50.0,54.0,51.0,54.0,53.0,55.0,51.0,53.0,55.0,55.0,52.0,51.0,50.0,54.0,53.0,53.0,52.0,51.0,51.0,54.0,52.0,53.0,54.0,53.0,50.0,51.0,51.0,49.0,52.0,51.0,53.0,53.0
2044,53.0,52.0,51.0,53.0,49.0,52.0,56.0,52.0,53.0,53.0,53.0,53.0,51.0,52.0,53.0,51.0,55.0,52.0,53.0,55.0,52.0,51.0,52.0,53.0,51.0,52.0,53.0,54.0,55.0,55.0,50.0,52.0,51.0,52.0,55.0,53.0,55.0,51.0,52.0,53.0,52.0,51.0,53.0,52.0,52.0,54.0,51.0,51.0,56.0,54.0,52.0
2045,54.0,53.0,51.0,53.0,52.0,53.0,53.0,52.0,51.0,53.0,54.0,54.0,51.0,53.0,53.0,52.0,53.0,51.0,51.0,53.0,54.0,52.0,53.0,55.0,54.0,52.0,50.0,53.0,52.0,53.0,53.0,53.0,51.0,52.0,53.0,51.0,51.0,52.0,54.0,52.0,53.0,50.0,53.0,50.0,52.0,57.0,53.0,52.0,52.0,51.0,53.0
2046,53.0,53.0,53.0,53.0,51.0,52.0,53.0,52.0,51.0,53.0,55.0,53.0,54.0,53.0,54.0,52.0,53.0,54.0,53.0,53.0,52.0,54.0,55.0,53.0,52.0,52.0,53.0,51.0,53.0,53.0,53.0,50.0,52.0,53.0,53.0,54.0,48.0,51.0,53.0,51.0,54.0,53.0,53.0,53.0,55.0,50.0,54.0,53.0,54.0,53.0,52.0
2047,52.0,53.0,52.0,52.0,50.0,51.0,53.0,53.0,51.0,52.0,52.0,54.0,54.0,51.0,51.0,51.0,53.0,52.0,52.0,54.0,52.0,53.0,51.0,52.0,51.0,53.0,53.0,56.0,52.0,53.0,49.0,51.0,52.0,51.0,53.0,53.0,55.0,52.0,53.0,52.0,54.0,54.0,53.0,53.0,53.0,50.0,52.0,52.0,54.0,51.0,53.0
2048,52.0,53.0,53.0,52.0,50.0,54.0,54.0,52.0,54.0,52.0,53.0,51.0,52.0,53.0,52.0,51.0,55.0,53.0,53.0,53.0,52.0,53.0,53.0,53.0,53.0,55.0,50.0,55.0,52.0,52.0,54.0,51.0,51.0,53.0,54.0,54.0,54.0,53.0,53.0,52.0,53.0,51.0,52.0,52.0,52.0,56.0,53.0,54.0,53.0,52.0,55.0
2049,54.0,52.0,54.0,53.0,52.0,53.0,53.0,52.0,53.0,53.0,54.0,51.0,54.0,54.0,51.0,52.0,52.0,53.0,54.0,53.0,51.0,52.0,52.0,53.0,51.0,50.0,51.0,53.0,53.0,56.0,51.0,51.0,53.0,54.0,54.0,55.0,52.0,51.0,53.0,52.0,51.0,49.0,54.0,54.0,51.0,52.0,53.0,52.0,52.0,52.0,53.0
2050,53.0,52.0,54.0,53.0,53.0,54.0,53.0,52.0,54.0,52.0,54.0,54.0,52.0,51.0,54.0,51.0,52.0,53.0,54.0,52.0,53.0,49.0,52.0,54.0,52.0,53.0,54.0,53.0,52.0,53.0,53.0,52.0,52.0,53.0,52.0,51.0,52.0,48.0,53.0,53.0,55.0,55.0,52.0,52.0,51.0,49.0,52.0,53.0,52.0,52.0,52.0
