,peak_X0,peak_Y0
event_937,105.0,229.2
event_938,104.0,104.4
event_939,102.0,28.8
event_940,103.0,58.8
event_941,103.0,45.6
event_942,104.0,90.0
event_943,104.0,76.8
event_944,104.0,65.99999999999999
event_945,104.0,68.39999999999999
event_946,104.0,53.99999999999999
event_947,103.0,56.39999999999999
event_948,103.0,57.6
event_949,104.0,47.99999999999999
event_950,104.0,144.0
event_951,104.0,80.4
event_952,104.0,69.6
event_953,103.0,40.8
event_954,104.0,142.79999999999998
event_955,103.0,56.39999999999999
event_956,104.0,90.0
event_957,104.0,182.4
event_958,103.0,32.4
event_959,103.0,45.6
event_960,104.0,133.2
event_961,103.0,28.8
event_962,104.0,76.8
event_963,104.0,164.39999999999998
event_964,104.0,92.4
event_965,104.0,94.8
event_966,104.0,91.2
event_967,104.0,85.2
event_968,104.0,85.2
event_969,104.0,92.4
event_970,104.0,140.4
event_971,104.0,74.39999999999999
event_972,103.0,60.0
event_973,103.0,50.39999999999999
event_974,104.0,68.39999999999999
event_975,104.0,76.8
event_976,105.0,97.2
event_977,105.0,147.6
event_978,104.0,96.0
event_979,104.0,82.8
event_980,103.0,33.6
event_981,104.0,104.4
event_982,104.0,104.4
event_983,103.0,73.19999999999999
event_984,103.0,43.2
event_985,104.0,97.2
event_986,103.0,39.6
event_987,104.0,39.6
event_988,104.0,67.2
event_989,104.0,158.39999999999998
event_990,104.0,57.6
event_991,104.0,72.0
event_992,104.0,115.2
event_993,104.0,61.2
event_994,104.0,106.8
event_995,104.0,120.0
event_996,104.0,49.2
event_997,104.0,64.8
event_998,104.0,55.19999999999999
event_999,104.0,81.6
event_1000,104.0,109.2
event_1001,104.0,53.99999999999999
event_1002,104.0,79.19999999999999
event_1003,103.0,34.8
event_1004,104.0,70.79999999999998
event_1005,103.0,45.6
event_1006,104.0,78.0
event_1007,104.0,91.2
event_1008,104.0,73.19999999999999
event_1009,104.0,58.8
event_1010,104.0,116.4
event_1011,104.0,61.2
event_1012,104.0,82.8
event_1013,104.0,103.2
event_1014,103.0,47.99999999999999
event_1015,103.0,57.6
event_1016,104.0,103.2
event_1017,104.0,180.0
event_1018,104.0,68.39999999999999
event_1019,104.0,50.39999999999999
event_1020,104.0,78.0
event_1021,104.0,43.2
event_1022,103.0,49.2
event_1023,105.0,100.79999999999998
event_1024,103.0,58.8
event_1025,104.0,67.2
event_1026,104.0,97.2
event_1027,104.0,49.2
event_1028,104.0,49.2
event_1029,104.0,60.0
event_1030,104.0,87.6
event_1031,103.0,67.2
event_1032,104.0,75.59999999999998
event_1033,103.0,68.39999999999999
event_1034,105.0,121.2
event_1035,104.0,102.0
event_1036,104.0,53.99999999999999
event_1037,104.0,56.39999999999999
event_1038,103.0,47.99999999999999
event_1039,103.0,36.0
event_1040,104.0,97.2
event_1041,104.0,100.79999999999998
event_1042,104.0,73.19999999999999
event_1043,104.0,47.99999999999999
event_1044,104.0,216.0
event_1045,103.0,44.39999999999999
event_1046,104.0,87.6
event_1047,103.0,82.8
