,event_0,event_1,event_2,event_3,event_4,event_5,event_6,event_7,event_8,event_9
328,51.0,51.0,51.0,51.0,52.0,53.0,54.0,52.0,51.0,52.0
329,53.0,52.0,51.0,52.0,52.0,52.0,53.0,51.0,53.0,52.0
330,52.0,51.0,51.0,51.0,51.0,53.0,50.0,54.0,53.0,52.0
331,52.0,54.0,53.0,53.0,52.0,51.0,53.0,54.0,53.0,53.0
332,52.0,52.0,52.0,52.0,54.0,53.0,54.0,51.0,53.0,51.0
333,52.0,52.0,53.0,51.0,51.0,52.0,52.0,52.0,53.0,53.0
334,53.0,52.0,53.0,54.0,52.0,51.0,52.0,52.0,53.0,52.0
335,52.0,52.0,52.0,52.0,51.0,51.0,52.0,55.0,51.0,53.0
336,53.0,51.0,54.0,51.0,51.0,52.0,52.0,55.0,51.0,54.0
337,51.0,51.0,53.0,52.0,51.0,53.0,52.0,53.0,53.0,51.0
338,51.0,53.0,50.0,52.0,53.0,53.0,51.0,55.0,52.0,52.0
339,50.0,52.0,52.0,51.0,54.0,52.0,51.0,54.0,54.0,53.0
340,52.0,51.0,52.0,51.0,51.0,51.0,52.0,53.0,51.0,51.0
341,51.0,52.0,50.0,51.0,53.0,51.0,52.0,53.0,51.0,54.0
342,52.0,52.0,53.0,50.0,52.0,54.0,55.0,52.0,52.0,51.0
343,52.0,53.0,51.0,52.0,51.0,52.0,54.0,52.0,51.0,51.0
344,53.0,51.0,53.0,51.0,53.0,53.0,54.0,53.0,53.0,52.0
345,52.0,53.0,52.0,51.0,54.0,50.0,53.0,54.0,51.0,51.0
346,52.0,54.0,52.0,51.0,52.0,52.0,51.0,54.0,52.0,52.0
347,52.0,52.0,51.0,53.0,54.0,53.0,51.0,53.0,53.0,51.0
348,52.0,52.0,57.0,52.0,52.0,52.0,51.0,53.0,51.0,51.0
349,50.0,51.0,52.0,51.0,54.0,52.0,53.0,54.0,52.0,52.0
350,52.0,54.0,51.0,53.0,53.0,51.0,52.0,53.0,52.0,53.0
351,52.0,54.0,53.0,53.0,51.0,51.0,53.0,54.0,53.0,52.0
352,53.0,51.0,52.0,52.0,54.0,53.0,53.0,52.0,53.0,51.0
353,52.0,52.0,52.0,51.0,54.0,52.0,52.0,51.0,53.0,52.0
354,53.0,51.0,52.0,53.0,53.0,56.0,54.0,52.0,51.0,52.0
355,52.0,52.0,53.0,52.0,52.0,53.0,53.0,52.0,52.0,53.0
356,53.0,51.0,53.0,50.0,51.0,52.0,53.0,51.0,52.0,52.0
357,54.0,54.0,52.0,50.0,53.0,53.0,52.0,51.0,53.0,52.0
358,49.0,52.0,53.0,52.0,53.0,52.0,53.0,51.0,49.0,51.0
359,52.0,53.0,52.0,54.0,53.0,51.0,54.0,52.0,53.0,52.0
360,53.0,53.0,51.0,54.0,53.0,51.0,55.0,49.0,50.0,51.0
361,52.0,55.0,52.0,52.0,53.0,51.0,52.0,52.0,53.0,53.0
362,52.0,53.0,53.0,52.0,53.0,53.0,52.0,53.0,53.0,51.0
363,53.0,52.0,52.0,50.0,53.0,53.0,52.0,53.0,53.0,51.0
364,53.0,54.0,52.0,53.0,52.0,51.0,52.0,54.0,50.0,52.0
365,54.0,52.0,51.0,52.0,51.0,53.0,54.0,50.0,52.0,53.0
366,52.0,50.0,52.0,52.0,52.0,53.0,52.0,52.0,53.0,52.0
367,54.0,53.0,52.0,53.0,51.0,52.0,53.0,53.0,55.0,49.0
368,51.0,53.0,54.0,53.0,53.0,52.0,52.0,52.0,52.0,52.0
369,52.0,52.0,54.0,52.0,53.0,53.0,52.0,52.0,53.0,52.0
370,54.0,52.0,53.0,52.0,52.0,52.0,52.0,52.0,52.0,51.0
371,53.0,53.0,52.0,53.0,51.0,52.0,53.0,51.0,51.0,51.0
372,52.0,52.0,52.0,54.0,50.0,50.0,53.0,53.0,52.0,51.0
373,53.0,54.0,51.0,51.0,53.0,52.0,53.0,52.0,54.0,50.0
374,51.0,55.0,53.0,53.0,53.0,53.0,52.0,51.0,53.0,53.0
375,51.0,53.0,51.0,53.0,51.0,53.0,52.0,52.0,53.0,53.0
376,51.0,53.0,52.0,54.0,53.0,53.0,52.0,54.0,53.0,53.0
377,53.0,52.0,52.0,51.0,54.0,52.0,52.0,53.0,54.0,52.0
378,50.0,53.0,54.0,52.0,53.0,53.0,50.0,53.0,52.0,52.0
379,53.0,53.0,51.0,51.0,52.0,51.0,50.0,52.0,52.0,53.0
380,55.0,53.0,51.0,51.0,51.0,53.0,53.0,52.0,50.0,53.0
381,51.0,52.0,54.0,51.0,52.0,53.0,52.0,53.0,52.0,52.0
382,53.0,53.0,53.0,51.0,51.0,52.0,52.0,52.0,51.0,52.0
383,52.0,50.0,52.0,52.0,53.0,52.0,51.0,51.0,52.0,54.0
384,51.0,54.0,50.0,52.0,53.0,53.0,51.0,54.0,52.0,53.0
385,52.0,54.0,50.0,52.0,52.0,52.0,51.0,52.0,50.0,52.0
386,52.0,52.0,54.0,53.0,53.0,53.0,53.0,53.0,54.0,52.0
387,52.0,53.0,52.0,51.0,51.0,52.0,54.0,51.0,53.0,53.0
388,53.0,53.0,52.0,52.0,52.0,52.0,51.0,52.0,49.0,53.0
389,55.0,52.0,52.0,51.0,51.0,53.0,50.0,52.0,52.0,51.0
390,52.0,52.0,51.0,51.0,54.0,53.0,55.0,54.0,51.0,52.0
391,50.0,53.0,54.0,51.0,52.0,52.0,51.0,54.0,53.0,52.0
392,53.0,52.0,53.0,51.0,52.0,52.0,51.0,52.0,52.0,52.0
393,51.0,52.0,53.0,52.0,54.0,52.0,52.0,52.0,53.0,54.0
394,53.0,53.0,52.0,52.0,52.0,54.0,53.0,53.0,55.0,51.0
395,53.0,53.0,52.0,51.0,50.0,54.0,52.0,52.0,51.0,53.0
396,51.0,53.0,51.0,54.0,53.0,54.0,53.0,53.0,53.0,52.0
397,53.0,55.0,50.0,53.0,53.0,51.0,52.0,53.0,53.0,51.0
398,53.0,51.0,52.0,51.0,53.0,53.0,53.0,53.0,50.0,52.0
399,50.0,51.0,51.0,52.0,51.0,53.0,55.0,53.0,51.0,53.0
400,53.0,52.0,51.0,52.0,52.0,51.0,51.0,52.0,51.0,52.0
401,52.0,52.0,53.0,52.0,51.0,54.0,52.0,52.0,52.0,54.0
402,51.0,52.0,51.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0
403,50.0,53.0,52.0,52.0,52.0,53.0,52.0,49.0,51.0,50.0
404,54.0,54.0,51.0,52.0,51.0,52.0,52.0,52.0,50.0,53.0
405,51.0,52.0,52.0,52.0,52.0,53.0,54.0,53.0,52.0,55.0
406,52.0,54.0,51.0,51.0,51.0,53.0,53.0,52.0,53.0,53.0
407,53.0,52.0,53.0,51.0,54.0,52.0,52.0,50.0,52.0,53.0
408,52.0,52.0,53.0,51.0,52.0,54.0,53.0,51.0,50.0,53.0
409,52.0,53.0,53.0,52.0,53.0,51.0,52.0,51.0,54.0,49.0
410,52.0,52.0,51.0,52.0,52.0,52.0,52.0,52.0,50.0,51.0
411,54.0,53.0,52.0,52.0,52.0,52.0,53.0,54.0,50.0,53.0
412,52.0,53.0,53.0,52.0,54.0,53.0,53.0,52.0,52.0,52.0
413,53.0,52.0,51.0,51.0,52.0,53.0,52.0,53.0,52.0,53.0
414,52.0,50.0,51.0,55.0,51.0,52.0,52.0,53.0,52.0,52.0
415,51.0,52.0,53.0,53.0,51.0,52.0,53.0,52.0,53.0,54.0
416,52.0,53.0,52.0,52.0,52.0,51.0,52.0,52.0,53.0,52.0
417,54.0,51.0,52.0,51.0,53.0,50.0,53.0,51.0,53.0,52.0
418,52.0,52.0,52.0,51.0,53.0,51.0,53.0,53.0,53.0,53.0
419,53.0,53.0,53.0,52.0,52.0,53.0,52.0,54.0,52.0,53.0
420,52.0,51.0,53.0,53.0,53.0,53.0,54.0,52.0,53.0,52.0
421,53.0,53.0,52.0,53.0,53.0,51.0,52.0,53.0,54.0,53.0
422,53.0,54.0,52.0,53.0,53.0,51.0,53.0,53.0,51.0,53.0
423,52.0,51.0,53.0,52.0,51.0,53.0,52.0,53.0,51.0,53.0
424,54.0,52.0,54.0,52.0,53.0,53.0,53.0,52.0,51.0,52.0
425,52.0,54.0,53.0,53.0,50.0,51.0,51.0,53.0,51.0,54.0
426,53.0,52.0,53.0,53.0,52.0,52.0,54.0,53.0,52.0,53.0
427,52.0,52.0,51.0,52.0,54.0,52.0,52.0,51.0,53.0,52.0
428,52.0,50.0,52.0,51.0,54.0,53.0,52.0,54.0,53.0,53.0
429,51.0,53.0,51.0,53.0,52.0,52.0,51.0,52.0,52.0,52.0
430,52.0,54.0,52.0,50.0,53.0,50.0,52.0,52.0,52.0,52.0
431,55.0,53.0,53.0,49.0,54.0,52.0,53.0,51.0,52.0,54.0
432,53.0,55.0,53.0,53.0,52.0,52.0,53.0,52.0,55.0,53.0
433,52.0,52.0,51.0,52.0,53.0,54.0,51.0,54.0,52.0,52.0
434,53.0,52.0,51.0,52.0,55.0,52.0,52.0,53.0,52.0,52.0
435,53.0,53.0,54.0,53.0,52.0,53.0,52.0,51.0,52.0,53.0
436,52.0,52.0,55.0,53.0,55.0,53.0,52.0,52.0,52.0,53.0
437,54.0,52.0,52.0,54.0,52.0,53.0,51.0,52.0,53.0,52.0
438,52.0,52.0,52.0,51.0,51.0,53.0,50.0,55.0,53.0,52.0
439,53.0,52.0,53.0,52.0,53.0,52.0,50.0,54.0,53.0,53.0
440,55.0,53.0,53.0,54.0,54.0,52.0,51.0,55.0,53.0,53.0
441,55.0,52.0,52.0,52.0,52.0,54.0,54.0,53.0,54.0,54.0
442,54.0,53.0,52.0,53.0,53.0,52.0,53.0,54.0,53.0,54.0
443,53.0,54.0,52.0,51.0,50.0,53.0,51.0,53.0,52.0,52.0
444,54.0,52.0,52.0,53.0,53.0,52.0,52.0,52.0,52.0,54.0
445,51.0,53.0,54.0,52.0,51.0,53.0,52.0,53.0,53.0,52.0
446,53.0,55.0,52.0,53.0,53.0,50.0,52.0,55.0,52.0,52.0
447,54.0,53.0,53.0,52.0,52.0,51.0,54.0,55.0,52.0,52.0
448,52.0,52.0,54.0,52.0,51.0,52.0,50.0,52.0,51.0,53.0
449,53.0,53.0,52.0,52.0,53.0,52.0,52.0,52.0,51.0,53.0
450,51.0,51.0,52.0,50.0,52.0,54.0,54.0,53.0,49.0,51.0
451,52.0,51.0,53.0,53.0,51.0,53.0,52.0,53.0,53.0,52.0
452,54.0,50.0,51.0,52.0,53.0,51.0,53.0,52.0,53.0,53.0
453,51.0,52.0,53.0,51.0,50.0,53.0,50.0,52.0,52.0,53.0
454,55.0,53.0,54.0,52.0,51.0,52.0,53.0,53.0,52.0,54.0
455,52.0,54.0,52.0,51.0,51.0,54.0,52.0,55.0,51.0,52.0
456,53.0,54.0,53.0,53.0,52.0,53.0,52.0,52.0,52.0,52.0
457,53.0,55.0,54.0,52.0,51.0,53.0,52.0,50.0,50.0,52.0
458,53.0,53.0,50.0,50.0,53.0,51.0,51.0,51.0,52.0,50.0
459,52.0,51.0,50.0,54.0,51.0,52.0,51.0,51.0,52.0,51.0
460,52.0,52.0,53.0,51.0,53.0,50.0,52.0,50.0,53.0,52.0
461,51.0,53.0,54.0,52.0,53.0,53.0,52.0,52.0,52.0,53.0
462,53.0,53.0,50.0,53.0,52.0,50.0,54.0,53.0,53.0,54.0
463,53.0,53.0,51.0,53.0,53.0,51.0,51.0,54.0,51.0,52.0
464,53.0,54.0,53.0,52.0,53.0,51.0,54.0,52.0,52.0,54.0
465,53.0,53.0,51.0,52.0,52.0,53.0,55.0,53.0,52.0,54.0
466,53.0,52.0,53.0,54.0,51.0,52.0,54.0,51.0,53.0,53.0
467,54.0,53.0,52.0,53.0,53.0,51.0,53.0,54.0,53.0,54.0
468,53.0,52.0,52.0,51.0,52.0,54.0,51.0,51.0,53.0,54.0
469,51.0,53.0,53.0,53.0,52.0,53.0,52.0,53.0,51.0,52.0
470,51.0,54.0,54.0,54.0,52.0,52.0,54.0,54.0,53.0,52.0
471,52.0,51.0,51.0,54.0,53.0,53.0,53.0,55.0,53.0,54.0
472,54.0,54.0,53.0,53.0,53.0,54.0,55.0,53.0,52.0,53.0
473,55.0,53.0,52.0,53.0,52.0,54.0,52.0,53.0,54.0,52.0
474,50.0,54.0,52.0,53.0,51.0,54.0,51.0,54.0,52.0,55.0
475,51.0,53.0,50.0,53.0,50.0,52.0,53.0,52.0,52.0,52.0
476,53.0,54.0,52.0,53.0,52.0,53.0,53.0,53.0,54.0,54.0
477,54.0,54.0,53.0,53.0,53.0,53.0,52.0,52.0,50.0,54.0
478,53.0,52.0,53.0,53.0,51.0,51.0,51.0,52.0,51.0,52.0
479,52.0,53.0,51.0,53.0,50.0,53.0,53.0,54.0,52.0,53.0
480,52.0,52.0,51.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0
481,51.0,52.0,51.0,52.0,54.0,54.0,53.0,50.0,53.0,52.0
482,53.0,52.0,51.0,52.0,53.0,52.0,51.0,53.0,52.0,55.0
483,52.0,53.0,52.0,52.0,54.0,53.0,51.0,53.0,50.0,53.0
484,52.0,52.0,52.0,52.0,53.0,52.0,52.0,52.0,53.0,53.0
485,53.0,53.0,51.0,53.0,54.0,53.0,53.0,53.0,52.0,52.0
486,52.0,52.0,52.0,53.0,53.0,53.0,54.0,53.0,52.0,51.0
487,53.0,52.0,51.0,53.0,52.0,54.0,53.0,53.0,52.0,52.0
488,54.0,52.0,51.0,51.0,51.0,52.0,53.0,51.0,51.0,55.0
489,53.0,53.0,52.0,53.0,53.0,50.0,55.0,53.0,51.0,52.0
490,52.0,52.0,53.0,52.0,53.0,54.0,51.0,53.0,52.0,52.0
491,54.0,51.0,52.0,53.0,54.0,51.0,53.0,50.0,51.0,53.0
492,54.0,52.0,52.0,51.0,53.0,48.0,55.0,50.0,52.0,54.0
493,53.0,53.0,53.0,52.0,53.0,51.0,53.0,51.0,51.0,53.0
494,52.0,54.0,52.0,52.0,52.0,53.0,52.0,52.0,51.0,53.0
495,51.0,53.0,54.0,50.0,52.0,52.0,53.0,51.0,52.0,52.0
496,51.0,53.0,53.0,53.0,53.0,50.0,52.0,52.0,52.0,52.0
497,52.0,53.0,52.0,52.0,52.0,51.0,54.0,53.0,51.0,53.0
498,54.0,54.0,55.0,52.0,52.0,54.0,53.0,54.0,51.0,52.0
499,52.0,53.0,51.0,54.0,52.0,52.0,54.0,53.0,53.0,50.0
500,53.0,52.0,52.0,53.0,51.0,52.0,52.0,51.0,52.0,52.0
501,52.0,54.0,52.0,54.0,52.0,53.0,53.0,54.0,51.0,54.0
502,53.0,53.0,49.0,53.0,53.0,54.0,53.0,51.0,52.0,52.0
503,53.0,54.0,52.0,50.0,54.0,52.0,52.0,54.0,52.0,52.0
504,52.0,52.0,53.0,52.0,54.0,52.0,53.0,53.0,51.0,52.0
505,52.0,52.0,53.0,51.0,53.0,53.0,53.0,50.0,52.0,51.0
506,55.0,54.0,52.0,53.0,51.0,54.0,53.0,52.0,52.0,53.0
507,54.0,53.0,52.0,52.0,53.0,52.0,53.0,53.0,51.0,53.0
508,54.0,53.0,52.0,52.0,53.0,51.0,54.0,53.0,53.0,52.0
509,53.0,53.0,52.0,53.0,53.0,52.0,52.0,52.0,51.0,51.0
510,52.0,52.0,52.0,51.0,52.0,53.0,53.0,53.0,53.0,53.0
511,53.0,51.0,53.0,52.0,52.0,54.0,52.0,53.0,52.0,53.0
512,52.0,54.0,51.0,54.0,50.0,53.0,53.0,53.0,52.0,51.0
513,53.0,53.0,53.0,53.0,54.0,52.0,51.0,53.0,55.0,52.0
514,55.0,52.0,54.0,52.0,52.0,52.0,52.0,52.0,53.0,52.0
515,54.0,55.0,51.0,50.0,51.0,55.0,52.0,55.0,52.0,53.0
516,54.0,52.0,54.0,52.0,52.0,53.0,52.0,52.0,53.0,53.0
517,53.0,52.0,52.0,52.0,53.0,52.0,53.0,54.0,52.0,52.0
518,54.0,54.0,54.0,51.0,53.0,51.0,53.0,53.0,54.0,53.0
519,53.0,52.0,52.0,51.0,53.0,52.0,54.0,52.0,52.0,51.0
520,54.0,55.0,52.0,51.0,52.0,52.0,52.0,53.0,52.0,54.0
521,55.0,52.0,55.0,50.0,53.0,51.0,54.0,54.0,54.0,54.0
522,54.0,53.0,52.0,52.0,52.0,54.0,54.0,52.0,52.0,52.0
523,51.0,54.0,54.0,53.0,51.0,52.0,53.0,56.0,53.0,53.0
524,53.0,54.0,52.0,52.0,53.0,53.0,53.0,53.0,52.0,53.0
525,55.0,53.0,52.0,52.0,53.0,51.0,53.0,54.0,51.0,52.0
526,55.0,52.0,54.0,52.0,54.0,55.0,54.0,53.0,52.0,53.0
527,53.0,52.0,55.0,52.0,51.0,53.0,53.0,53.0,53.0,52.0
528,53.0,53.0,52.0,53.0,51.0,54.0,54.0,54.0,52.0,53.0
529,54.0,52.0,52.0,54.0,53.0,54.0,54.0,53.0,53.0,51.0
530,55.0,53.0,53.0,51.0,54.0,52.0,53.0,52.0,51.0,52.0
531,54.0,54.0,54.0,53.0,52.0,54.0,54.0,51.0,53.0,53.0
532,52.0,52.0,52.0,51.0,54.0,52.0,53.0,52.0,52.0,52.0
533,51.0,53.0,54.0,52.0,54.0,52.0,52.0,54.0,52.0,53.0
534,52.0,54.0,52.0,53.0,53.0,52.0,53.0,53.0,53.0,55.0
535,51.0,52.0,54.0,53.0,52.0,52.0,54.0,53.0,52.0,52.0
536,53.0,53.0,54.0,53.0,52.0,54.0,54.0,54.0,54.0,51.0
537,53.0,53.0,52.0,51.0,54.0,52.0,51.0,54.0,53.0,51.0
538,53.0,52.0,52.0,53.0,53.0,53.0,53.0,53.0,54.0,51.0
539,53.0,54.0,54.0,53.0,53.0,53.0,50.0,52.0,52.0,53.0
540,51.0,51.0,54.0,51.0,53.0,51.0,50.0,52.0,53.0,52.0
541,51.0,54.0,54.0,53.0,52.0,53.0,53.0,53.0,55.0,51.0
542,53.0,53.0,53.0,52.0,54.0,52.0,54.0,51.0,52.0,52.0
543,51.0,50.0,53.0,51.0,53.0,52.0,50.0,52.0,51.0,54.0
544,52.0,53.0,53.0,54.0,54.0,54.0,51.0,53.0,53.0,52.0
545,55.0,54.0,53.0,53.0,52.0,52.0,54.0,53.0,53.0,53.0
546,54.0,54.0,54.0,53.0,54.0,50.0,52.0,55.0,53.0,52.0
547,52.0,52.0,53.0,53.0,54.0,51.0,53.0,54.0,51.0,52.0
548,51.0,52.0,53.0,53.0,51.0,51.0,52.0,53.0,51.0,51.0
549,52.0,53.0,53.0,53.0,53.0,53.0,54.0,53.0,52.0,53.0
550,53.0,52.0,53.0,51.0,52.0,52.0,49.0,54.0,52.0,52.0
551,53.0,50.0,55.0,53.0,54.0,52.0,55.0,53.0,53.0,52.0
552,51.0,54.0,54.0,53.0,52.0,51.0,52.0,52.0,51.0,52.0
553,53.0,52.0,54.0,51.0,52.0,51.0,51.0,53.0,53.0,53.0
554,54.0,55.0,52.0,51.0,54.0,52.0,53.0,53.0,52.0,52.0
555,52.0,54.0,52.0,52.0,53.0,52.0,52.0,52.0,52.0,54.0
556,54.0,53.0,53.0,52.0,53.0,53.0,52.0,51.0,50.0,51.0
557,51.0,54.0,53.0,52.0,51.0,50.0,54.0,51.0,53.0,54.0
558,52.0,54.0,54.0,52.0,49.0,52.0,52.0,52.0,53.0,54.0
559,52.0,55.0,53.0,54.0,52.0,51.0,56.0,53.0,52.0,53.0
560,50.0,52.0,55.0,51.0,52.0,51.0,55.0,55.0,52.0,53.0
561,54.0,53.0,51.0,53.0,53.0,51.0,51.0,53.0,52.0,53.0
562,54.0,52.0,50.0,52.0,53.0,49.0,52.0,50.0,51.0,53.0
563,54.0,52.0,53.0,52.0,51.0,51.0,52.0,51.0,51.0,53.0
564,53.0,53.0,52.0,53.0,53.0,53.0,52.0,51.0,52.0,53.0
565,54.0,53.0,54.0,52.0,51.0,51.0,51.0,51.0,50.0,53.0
566,54.0,54.0,55.0,54.0,54.0,55.0,52.0,51.0,51.0,53.0
567,52.0,52.0,53.0,53.0,54.0,53.0,52.0,51.0,53.0,54.0
568,51.0,53.0,55.0,52.0,52.0,52.0,54.0,52.0,51.0,53.0
569,52.0,53.0,54.0,52.0,52.0,52.0,54.0,52.0,51.0,52.0
570,52.0,51.0,52.0,53.0,50.0,53.0,55.0,55.0,52.0,53.0
571,52.0,53.0,53.0,53.0,52.0,52.0,52.0,53.0,52.0,51.0
572,51.0,54.0,53.0,54.0,55.0,53.0,54.0,52.0,53.0,53.0
573,50.0,53.0,53.0,53.0,52.0,52.0,53.0,55.0,52.0,53.0
574,52.0,52.0,51.0,54.0,52.0,50.0,53.0,53.0,52.0,52.0
575,54.0,52.0,52.0,52.0,52.0,53.0,53.0,53.0,53.0,53.0
576,53.0,53.0,53.0,51.0,53.0,53.0,54.0,54.0,51.0,52.0
577,51.0,53.0,53.0,52.0,52.0,52.0,52.0,52.0,53.0,52.0
578,53.0,53.0,53.0,54.0,51.0,55.0,55.0,53.0,53.0,52.0
579,53.0,53.0,52.0,53.0,53.0,52.0,55.0,52.0,52.0,52.0
580,50.0,53.0,55.0,51.0,52.0,52.0,51.0,53.0,52.0,51.0
581,53.0,51.0,53.0,53.0,52.0,53.0,53.0,53.0,53.0,51.0
582,54.0,53.0,52.0,53.0,53.0,53.0,52.0,52.0,51.0,52.0
583,53.0,53.0,55.0,53.0,52.0,53.0,53.0,52.0,54.0,51.0
584,50.0,53.0,53.0,53.0,52.0,52.0,53.0,52.0,53.0,52.0
585,52.0,53.0,53.0,55.0,51.0,52.0,50.0,53.0,53.0,52.0
586,53.0,52.0,53.0,53.0,52.0,53.0,50.0,53.0,52.0,51.0
587,54.0,53.0,51.0,52.0,51.0,53.0,54.0,53.0,53.0,50.0
588,54.0,54.0,50.0,53.0,53.0,53.0,51.0,51.0,52.0,52.0
589,52.0,54.0,52.0,52.0,53.0,52.0,52.0,52.0,54.0,52.0
590,54.0,52.0,53.0,52.0,52.0,53.0,53.0,51.0,52.0,52.0
591,56.0,55.0,51.0,52.0,51.0,51.0,52.0,50.0,52.0,52.0
592,52.0,53.0,52.0,52.0,52.0,52.0,52.0,47.0,51.0,52.0
593,51.0,54.0,53.0,52.0,51.0,54.0,51.0,52.0,51.0,51.0
594,56.0,53.0,51.0,52.0,49.0,52.0,53.0,52.0,54.0,51.0
595,52.0,54.0,52.0,51.0,52.0,51.0,52.0,52.0,51.0,52.0
596,53.0,54.0,53.0,51.0,53.0,53.0,53.0,52.0,50.0,53.0
597,53.0,51.0,51.0,52.0,52.0,53.0,54.0,53.0,52.0,53.0
598,54.0,54.0,53.0,52.0,52.0,52.0,52.0,54.0,54.0,52.0
599,52.0,53.0,53.0,53.0,51.0,50.0,52.0,51.0,52.0,51.0
600,52.0,52.0,52.0,52.0,50.0,55.0,49.0,52.0,52.0,54.0
601,55.0,52.0,54.0,53.0,52.0,53.0,54.0,52.0,52.0,53.0
602,53.0,54.0,53.0,53.0,52.0,53.0,55.0,52.0,55.0,51.0
603,50.0,53.0,54.0,53.0,52.0,53.0,53.0,53.0,53.0,54.0
604,53.0,53.0,54.0,52.0,52.0,51.0,52.0,52.0,53.0,51.0
605,55.0,54.0,52.0,54.0,51.0,52.0,54.0,53.0,52.0,51.0
606,53.0,56.0,54.0,54.0,52.0,53.0,53.0,51.0,53.0,52.0
607,53.0,54.0,52.0,54.0,52.0,53.0,53.0,53.0,54.0,51.0
608,52.0,53.0,53.0,53.0,53.0,53.0,54.0,52.0,54.0,50.0
609,52.0,53.0,54.0,52.0,54.0,52.0,54.0,51.0,53.0,53.0
610,51.0,51.0,53.0,52.0,52.0,53.0,53.0,53.0,52.0,53.0
611,53.0,53.0,53.0,53.0,53.0,53.0,51.0,52.0,54.0,52.0
612,52.0,53.0,51.0,52.0,52.0,55.0,53.0,51.0,51.0,51.0
613,51.0,52.0,53.0,52.0,50.0,54.0,52.0,52.0,52.0,52.0
614,54.0,53.0,52.0,52.0,51.0,52.0,53.0,52.0,54.0,52.0
615,54.0,53.0,53.0,51.0,53.0,53.0,52.0,52.0,53.0,53.0
616,51.0,52.0,53.0,50.0,53.0,53.0,52.0,53.0,52.0,51.0
617,53.0,54.0,52.0,52.0,52.0,52.0,54.0,52.0,53.0,53.0
618,51.0,52.0,53.0,53.0,52.0,53.0,53.0,51.0,52.0,52.0
619,53.0,55.0,53.0,51.0,52.0,52.0,53.0,53.0,52.0,53.0
620,52.0,53.0,55.0,51.0,52.0,52.0,53.0,53.0,51.0,51.0
621,53.0,52.0,54.0,52.0,53.0,52.0,52.0,52.0,52.0,54.0
622,50.0,52.0,53.0,52.0,52.0,52.0,52.0,53.0,53.0,52.0
623,53.0,52.0,52.0,52.0,53.0,52.0,52.0,54.0,54.0,52.0
624,55.0,51.0,52.0,51.0,53.0,53.0,54.0,53.0,54.0,53.0
625,52.0,51.0,51.0,52.0,52.0,51.0,52.0,53.0,52.0,53.0
626,53.0,53.0,54.0,52.0,53.0,52.0,53.0,51.0,53.0,51.0
627,51.0,53.0,53.0,50.0,51.0,52.0,52.0,53.0,53.0,53.0
628,53.0,52.0,53.0,52.0,50.0,51.0,54.0,54.0,53.0,53.0
629,52.0,53.0,51.0,52.0,52.0,52.0,54.0,51.0,52.0,53.0
630,53.0,54.0,51.0,50.0,52.0,52.0,52.0,52.0,52.0,52.0
631,52.0,53.0,50.0,54.0,53.0,51.0,52.0,53.0,52.0,51.0
632,53.0,55.0,53.0,53.0,52.0,50.0,51.0,52.0,52.0,52.0
633,52.0,52.0,55.0,53.0,52.0,53.0,52.0,54.0,52.0,52.0
634,53.0,53.0,53.0,53.0,53.0,52.0,52.0,53.0,54.0,53.0
635,52.0,53.0,54.0,53.0,54.0,53.0,51.0,54.0,54.0,52.0
636,51.0,52.0,52.0,51.0,51.0,51.0,53.0,51.0,54.0,54.0
637,52.0,53.0,50.0,52.0,53.0,53.0,52.0,53.0,53.0,53.0
638,52.0,53.0,54.0,52.0,53.0,53.0,53.0,55.0,53.0,54.0
639,53.0,52.0,54.0,51.0,53.0,53.0,54.0,54.0,53.0,53.0
640,52.0,54.0,50.0,53.0,51.0,52.0,53.0,54.0,52.0,53.0
641,53.0,53.0,52.0,53.0,53.0,51.0,52.0,53.0,52.0,52.0
642,53.0,54.0,55.0,50.0,53.0,52.0,53.0,51.0,54.0,51.0
643,50.0,53.0,53.0,54.0,52.0,53.0,53.0,55.0,54.0,53.0
644,55.0,53.0,51.0,51.0,51.0,51.0,52.0,54.0,52.0,51.0
645,54.0,53.0,54.0,50.0,51.0,52.0,52.0,52.0,53.0,53.0
646,53.0,53.0,53.0,54.0,53.0,53.0,52.0,52.0,51.0,54.0
647,51.0,54.0,53.0,53.0,50.0,53.0,53.0,53.0,52.0,52.0
648,54.0,54.0,54.0,54.0,50.0,53.0,52.0,53.0,53.0,51.0
649,51.0,53.0,52.0,53.0,53.0,54.0,51.0,52.0,55.0,53.0
650,53.0,52.0,55.0,52.0,53.0,53.0,51.0,53.0,54.0,53.0
651,54.0,53.0,55.0,53.0,51.0,54.0,52.0,53.0,53.0,52.0
652,53.0,51.0,53.0,53.0,51.0,53.0,52.0,53.0,55.0,54.0
653,54.0,53.0,52.0,54.0,54.0,52.0,54.0,53.0,52.0,54.0
654,55.0,54.0,53.0,52.0,51.0,52.0,53.0,53.0,53.0,53.0
655,52.0,53.0,54.0,53.0,50.0,52.0,53.0,50.0,55.0,53.0
656,52.0,53.0,53.0,54.0,52.0,48.0,52.0,50.0,54.0,53.0
657,53.0,53.0,51.0,53.0,52.0,51.0,53.0,52.0,54.0,54.0
658,53.0,53.0,53.0,53.0,53.0,53.0,52.0,52.0,55.0,54.0
659,54.0,52.0,53.0,52.0,54.0,52.0,53.0,52.0,53.0,52.0
