,event_0,event_1,event_2,event_3,event_4,event_5,event_6,event_7,event_8,event_9,event_10,event_11,event_12,event_13,event_14,event_15,event_16,event_17,event_18,event_19
1896,53.0,53.0,52.0,52.0,54.0,54.0,53.0,52.0,52.0,51.0,53.0,53.0,53.0,52.0,52.0,52.0,53.0,54.0,53.0,53.0
1897,53.0,53.0,53.0,53.0,53.0,53.0,55.0,55.0,52.0,53.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,53.0,53.0,53.0
1898,53.0,53.0,53.0,53.0,53.0,53.0,55.0,53.0,54.0,52.0,52.0,52.0,52.0,53.0,53.0,53.0,53.0,53.0,55.0,52.0
1899,54.0,54.0,50.0,50.0,54.0,54.0,52.0,54.0,50.0,50.0,54.0,54.0,54.0,53.0,53.0,53.0,53.0,53.0,55.0,52.0
1900,53.0,53.0,51.0,51.0,50.0,50.0,52.0,51.0,51.0,53.0,52.0,52.0,52.0,54.0,54.0,54.0,52.0,54.0,53.0,52.0
1901,53.0,53.0,52.0,52.0,53.0,53.0,52.0,52.0,52.0,53.0,52.0,52.0,52.0,54.0,54.0,54.0,53.0,53.0,55.0,53.0
1902,52.0,52.0,51.0,51.0,55.0,55.0,53.0,53.0,51.0,53.0,53.0,53.0,53.0,54.0,54.0,54.0,54.0,53.0,52.0,53.0
1903,53.0,53.0,51.0,51.0,52.0,52.0,52.0,52.0,53.0,53.0,54.0,54.0,54.0,54.0,54.0,54.0,53.0,55.0,54.0,54.0
1904,52.0,52.0,53.0,53.0,52.0,52.0,52.0,54.0,55.0,53.0,54.0,54.0,54.0,53.0,53.0,53.0,51.0,54.0,54.0,54.0
1905,54.0,54.0,53.0,53.0,52.0,52.0,52.0,52.0,52.0,55.0,52.0,52.0,52.0,53.0,53.0,53.0,51.0,53.0,52.0,55.0
1906,53.0,53.0,53.0,53.0,54.0,54.0,53.0,54.0,51.0,53.0,53.0,53.0,53.0,54.0,54.0,54.0,53.0,53.0,53.0,52.0
1907,53.0,53.0,53.0,53.0,53.0,53.0,52.0,53.0,54.0,52.0,53.0,53.0,53.0,54.0,54.0,54.0,52.0,52.0,54.0,52.0
1908,54.0,54.0,53.0,53.0,51.0,51.0,53.0,54.0,54.0,53.0,52.0,52.0,52.0,53.0,53.0,53.0,51.0,52.0,53.0,51.0
1909,54.0,54.0,54.0,54.0,54.0,54.0,53.0,56.0,54.0,54.0,52.0,52.0,52.0,53.0,53.0,53.0,55.0,52.0,54.0,53.0
1910,52.0,52.0,50.0,50.0,52.0,52.0,53.0,54.0,53.0,54.0,52.0,52.0,52.0,51.0,51.0,51.0,55.0,53.0,54.0,52.0
1911,55.0,55.0,52.0,52.0,50.0,50.0,51.0,54.0,54.0,54.0,52.0,52.0,52.0,51.0,51.0,51.0,52.0,53.0,52.0,52.0
1912,52.0,52.0,52.0,52.0,52.0,52.0,51.0,52.0,54.0,53.0,54.0,54.0,54.0,53.0,53.0,53.0,53.0,51.0,53.0,52.0
1913,53.0,53.0,52.0,52.0,52.0,52.0,53.0,53.0,55.0,53.0,54.0,54.0,54.0,53.0,53.0,53.0,52.0,52.0,53.0,51.0
1914,54.0,54.0,54.0,54.0,52.0,52.0,53.0,53.0,54.0,53.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,52.0,53.0,51.0
1915,52.0,52.0,51.0,51.0,55.0,55.0,54.0,51.0,54.0,54.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,53.0,53.0,53.0
1916,54.0,54.0,53.0,53.0,55.0,55.0,52.0,54.0,54.0,51.0,53.0,53.0,53.0,52.0,52.0,52.0,53.0,52.0,52.0,52.0
1917,53.0,53.0,51.0,51.0,52.0,52.0,54.0,54.0,53.0,55.0,52.0,52.0,52.0,51.0,51.0,51.0,53.0,52.0,50.0,51.0
1918,54.0,54.0,51.0,51.0,54.0,54.0,53.0,54.0,52.0,54.0,51.0,51.0,51.0,52.0,52.0,52.0,52.0,52.0,51.0,53.0
1919,51.0,51.0,53.0,53.0,53.0,53.0,52.0,49.0,53.0,53.0,54.0,54.0,54.0,52.0,52.0,52.0,52.0,53.0,53.0,52.0
1920,53.0,53.0,52.0,52.0,51.0,51.0,53.0,53.0,52.0,54.0,52.0,52.0,52.0,53.0,53.0,53.0,52.0,53.0,52.0,53.0
1921,53.0,53.0,50.0,50.0,54.0,54.0,53.0,55.0,53.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,53.0,52.0,52.0,52.0
1922,52.0,52.0,52.0,52.0,53.0,53.0,51.0,52.0,53.0,53.0,53.0,53.0,53.0,51.0,51.0,51.0,53.0,53.0,53.0,54.0
1923,52.0,52.0,50.0,50.0,52.0,52.0,52.0,53.0,53.0,53.0,53.0,53.0,53.0,50.0,50.0,50.0,52.0,51.0,53.0,54.0
1924,51.0,51.0,52.0,52.0,53.0,53.0,53.0,52.0,52.0,51.0,53.0,53.0,53.0,54.0,54.0,54.0,54.0,53.0,54.0,52.0
1925,53.0,53.0,50.0,50.0,51.0,51.0,52.0,54.0,53.0,54.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,52.0,52.0
1926,54.0,54.0,52.0,52.0,53.0,53.0,53.0,54.0,53.0,54.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,53.0,52.0,52.0
1927,53.0,53.0,52.0,52.0,53.0,53.0,52.0,54.0,55.0,53.0,54.0,54.0,54.0,53.0,53.0,53.0,54.0,52.0,49.0,51.0
1928,53.0,53.0,52.0,52.0,53.0,53.0,52.0,54.0,54.0,52.0,52.0,52.0,52.0,53.0,53.0,53.0,53.0,53.0,54.0,53.0
1929,56.0,56.0,53.0,53.0,52.0,52.0,54.0,52.0,50.0,53.0,51.0,51.0,51.0,53.0,53.0,53.0,53.0,53.0,55.0,53.0
1930,53.0,53.0,52.0,52.0,52.0,52.0,53.0,52.0,52.0,54.0,51.0,51.0,51.0,52.0,52.0,52.0,53.0,52.0,53.0,52.0
1931,53.0,53.0,51.0,51.0,52.0,52.0,52.0,52.0,53.0,53.0,52.0,52.0,52.0,54.0,54.0,54.0,53.0,52.0,55.0,53.0
1932,53.0,53.0,52.0,52.0,51.0,51.0,52.0,54.0,52.0,53.0,54.0,54.0,54.0,52.0,52.0,52.0,52.0,51.0,53.0,52.0
1933,53.0,53.0,52.0,52.0,52.0,52.0,53.0,53.0,54.0,53.0,54.0,54.0,54.0,53.0,53.0,53.0,51.0,53.0,54.0,53.0
1934,53.0,53.0,53.0,53.0,53.0,53.0,52.0,54.0,53.0,53.0,54.0,54.0,54.0,56.0,56.0,56.0,52.0,52.0,51.0,54.0
1935,52.0,52.0,54.0,54.0,54.0,54.0,52.0,52.0,53.0,53.0,53.0,53.0,53.0,52.0,52.0,52.0,53.0,53.0,52.0,53.0
1936,53.0,53.0,52.0,52.0,54.0,54.0,51.0,54.0,55.0,53.0,52.0,52.0,52.0,53.0,53.0,53.0,52.0,51.0,53.0,53.0
1937,52.0,52.0,52.0,52.0,53.0,53.0,53.0,52.0,53.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,51.0,51.0,51.0
1938,51.0,51.0,54.0,54.0,51.0,51.0,53.0,53.0,54.0,52.0,53.0,53.0,53.0,52.0,52.0,52.0,53.0,52.0,55.0,53.0
1939,51.0,51.0,54.0,54.0,54.0,54.0,55.0,53.0,53.0,53.0,53.0,53.0,53.0,55.0,55.0,55.0,52.0,53.0,51.0,53.0
1940,53.0,53.0,52.0,52.0,54.0,54.0,52.0,51.0,53.0,55.0,54.0,54.0,54.0,51.0,51.0,51.0,53.0,53.0,52.0,51.0
1941,55.0,55.0,54.0,54.0,54.0,54.0,52.0,54.0,53.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,53.0,51.0,54.0,51.0
1942,49.0,49.0,53.0,53.0,53.0,53.0,54.0,54.0,52.0,53.0,53.0,53.0,53.0,54.0,54.0,54.0,54.0,54.0,51.0,53.0
1943,52.0,52.0,54.0,54.0,52.0,52.0,52.0,53.0,53.0,53.0,53.0,53.0,53.0,51.0,51.0,51.0,53.0,53.0,53.0,52.0
1944,53.0,53.0,53.0,53.0,55.0,55.0,53.0,53.0,55.0,53.0,54.0,54.0,54.0,51.0,51.0,51.0,53.0,54.0,53.0,51.0
1945,51.0,51.0,53.0,53.0,52.0,52.0,52.0,54.0,54.0,54.0,52.0,52.0,52.0,51.0,51.0,51.0,53.0,53.0,52.0,53.0
1946,53.0,53.0,54.0,54.0,53.0,53.0,53.0,54.0,54.0,49.0,52.0,52.0,52.0,54.0,54.0,54.0,52.0,51.0,53.0,52.0
1947,53.0,53.0,54.0,54.0,53.0,53.0,53.0,54.0,55.0,52.0,53.0,53.0,53.0,53.0,53.0,53.0,51.0,52.0,50.0,51.0
1948,52.0,52.0,52.0,52.0,51.0,51.0,55.0,54.0,53.0,54.0,55.0,55.0,55.0,52.0,52.0,52.0,53.0,53.0,52.0,51.0
1949,52.0,52.0,53.0,53.0,54.0,54.0,55.0,53.0,54.0,51.0,55.0,55.0,55.0,52.0,52.0,52.0,53.0,54.0,54.0,52.0
1950,53.0,53.0,53.0,53.0,54.0,54.0,51.0,55.0,54.0,52.0,52.0,52.0,52.0,54.0,54.0,54.0,51.0,52.0,51.0,54.0
1951,52.0,52.0,53.0,53.0,54.0,54.0,53.0,54.0,52.0,53.0,53.0,53.0,53.0,54.0,54.0,54.0,53.0,52.0,54.0,51.0
1952,52.0,52.0,53.0,53.0,55.0,55.0,53.0,54.0,53.0,52.0,54.0,54.0,54.0,53.0,53.0,53.0,52.0,52.0,53.0,52.0
1953,53.0,53.0,52.0,52.0,55.0,55.0,53.0,53.0,54.0,55.0,55.0,55.0,55.0,53.0,53.0,53.0,51.0,54.0,52.0,51.0
1954,53.0,53.0,53.0,53.0,53.0,53.0,54.0,54.0,54.0,54.0,50.0,50.0,50.0,53.0,53.0,53.0,54.0,54.0,51.0,52.0
1955,53.0,53.0,53.0,53.0,54.0,54.0,52.0,53.0,52.0,53.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,53.0,54.0,52.0
1956,53.0,53.0,53.0,53.0,54.0,54.0,52.0,53.0,50.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,52.0,53.0,52.0,51.0
1957,53.0,53.0,52.0,52.0,53.0,53.0,55.0,53.0,53.0,53.0,51.0,51.0,51.0,53.0,53.0,53.0,54.0,53.0,51.0,53.0
1958,53.0,53.0,53.0,53.0,52.0,52.0,52.0,55.0,52.0,54.0,54.0,54.0,54.0,52.0,52.0,52.0,52.0,54.0,54.0,53.0
1959,53.0,53.0,53.0,53.0,54.0,54.0,53.0,54.0,52.0,52.0,53.0,53.0,53.0,52.0,52.0,52.0,55.0,52.0,53.0,51.0
1960,52.0,52.0,53.0,53.0,53.0,53.0,53.0,54.0,53.0,54.0,52.0,52.0,52.0,54.0,54.0,54.0,52.0,53.0,51.0,53.0
1961,52.0,52.0,51.0,51.0,55.0,55.0,51.0,52.0,56.0,54.0,53.0,53.0,53.0,55.0,55.0,55.0,52.0,52.0,51.0,53.0
1962,52.0,52.0,52.0,52.0,53.0,53.0,52.0,53.0,52.0,52.0,52.0,52.0,52.0,51.0,51.0,51.0,54.0,52.0,53.0,53.0
1963,53.0,53.0,51.0,51.0,53.0,53.0,52.0,54.0,51.0,52.0,54.0,54.0,54.0,53.0,53.0,53.0,52.0,52.0,52.0,53.0
1964,53.0,53.0,52.0,52.0,55.0,55.0,53.0,52.0,54.0,52.0,53.0,53.0,53.0,56.0,56.0,56.0,54.0,53.0,54.0,51.0
1965,53.0,53.0,53.0,53.0,54.0,54.0,51.0,54.0,55.0,52.0,53.0,53.0,53.0,52.0,52.0,52.0,52.0,53.0,53.0,53.0
1966,52.0,52.0,52.0,52.0,53.0,53.0,54.0,53.0,51.0,53.0,54.0,54.0,54.0,53.0,53.0,53.0,54.0,54.0,53.0,52.0
1967,51.0,51.0,52.0,52.0,51.0,51.0,55.0,54.0,52.0,52.0,52.0,52.0,52.0,54.0,54.0,54.0,51.0,54.0,53.0,54.0
1968,53.0,53.0,53.0,53.0,56.0,56.0,53.0,53.0,55.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,51.0,54.0,52.0,53.0
1969,53.0,53.0,53.0,53.0,53.0,53.0,55.0,52.0,51.0,55.0,53.0,53.0,53.0,52.0,52.0,52.0,53.0,53.0,53.0,53.0
1970,53.0,53.0,53.0,53.0,51.0,51.0,52.0,51.0,53.0,51.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,54.0,54.0
1971,53.0,53.0,51.0,51.0,54.0,54.0,52.0,52.0,53.0,52.0,53.0,53.0,53.0,53.0,53.0,53.0,52.0,55.0,54.0,53.0
1972,52.0,52.0,52.0,52.0,55.0,55.0,53.0,53.0,53.0,50.0,54.0,54.0,54.0,53.0,53.0,53.0,53.0,53.0,51.0,54.0
1973,53.0,53.0,54.0,54.0,54.0,54.0,52.0,53.0,53.0,51.0,53.0,53.0,53.0,52.0,52.0,52.0,53.0,52.0,54.0,52.0
1974,54.0,54.0,53.0,53.0,53.0,53.0,52.0,51.0,52.0,53.0,53.0,53.0,53.0,52.0,52.0,52.0,52.0,53.0,54.0,52.0
1975,52.0,52.0,53.0,53.0,54.0,54.0,53.0,54.0,53.0,52.0,52.0,52.0,52.0,53.0,53.0,53.0,52.0,52.0,54.0,53.0
1976,52.0,52.0,52.0,52.0,54.0,54.0,54.0,52.0,54.0,51.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,53.0,51.0
1977,54.0,54.0,53.0,53.0,55.0,55.0,52.0,53.0,52.0,53.0,54.0,54.0,54.0,53.0,53.0,53.0,51.0,53.0,51.0,52.0
1978,53.0,53.0,53.0,53.0,53.0,53.0,53.0,51.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,51.0,52.0,52.0,52.0
1979,53.0,53.0,53.0,53.0,54.0,54.0,53.0,51.0,54.0,54.0,52.0,52.0,52.0,51.0,51.0,51.0,53.0,54.0,52.0,52.0
1980,54.0,54.0,54.0,54.0,55.0,55.0,52.0,53.0,55.0,53.0,51.0,51.0,51.0,51.0,51.0,51.0,53.0,53.0,51.0,54.0
1981,53.0,53.0,51.0,51.0,54.0,54.0,54.0,52.0,53.0,54.0,53.0,53.0,53.0,51.0,51.0,51.0,53.0,54.0,54.0,54.0
1982,51.0,51.0,54.0,54.0,53.0,53.0,55.0,52.0,55.0,53.0,53.0,53.0,53.0,54.0,54.0,54.0,52.0,52.0,53.0,52.0
1983,54.0,54.0,54.0,54.0,51.0,51.0,53.0,54.0,55.0,53.0,53.0,53.0,53.0,51.0,51.0,51.0,54.0,52.0,54.0,52.0
1984,52.0,52.0,52.0,52.0,54.0,54.0,53.0,52.0,53.0,53.0,54.0,54.0,54.0,53.0,53.0,53.0,53.0,54.0,53.0,52.0
1985,52.0,52.0,53.0,53.0,54.0,54.0,53.0,52.0,54.0,54.0,53.0,53.0,53.0,54.0,54.0,54.0,52.0,53.0,52.0,53.0
1986,51.0,51.0,52.0,52.0,53.0,53.0,52.0,53.0,53.0,52.0,54.0,54.0,54.0,54.0,54.0,54.0,55.0,52.0,53.0,52.0
1987,54.0,54.0,52.0,52.0,54.0,54.0,53.0,53.0,52.0,54.0,54.0,54.0,54.0,53.0,53.0,53.0,53.0,53.0,55.0,53.0
1988,52.0,52.0,54.0,54.0,53.0,53.0,52.0,54.0,54.0,55.0,53.0,53.0,53.0,53.0,53.0,53.0,52.0,53.0,51.0,52.0
1989,53.0,53.0,53.0,53.0,56.0,56.0,53.0,53.0,53.0,52.0,54.0,54.0,54.0,52.0,52.0,52.0,53.0,53.0,52.0,51.0
1990,53.0,53.0,53.0,53.0,52.0,52.0,54.0,54.0,54.0,52.0,54.0,54.0,54.0,52.0,52.0,52.0,53.0,54.0,53.0,51.0
1991,52.0,52.0,53.0,53.0,53.0,53.0,54.0,54.0,52.0,53.0,54.0,54.0,54.0,53.0,53.0,53.0,55.0,53.0,54.0,51.0
1992,52.0,52.0,54.0,54.0,54.0,54.0,55.0,55.0,52.0,53.0,52.0,52.0,52.0,55.0,55.0,55.0,52.0,52.0,53.0,54.0
1993,53.0,53.0,51.0,51.0,54.0,54.0,54.0,54.0,53.0,55.0,52.0,52.0,52.0,53.0,53.0,53.0,53.0,53.0,53.0,51.0
1994,52.0,52.0,53.0,53.0,53.0,53.0,54.0,52.0,54.0,53.0,54.0,54.0,54.0,55.0,55.0,55.0,52.0,52.0,53.0,52.0
1995,52.0,52.0,52.0,52.0,53.0,53.0,53.0,54.0,54.0,53.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,54.0,53.0,51.0
1996,52.0,52.0,52.0,52.0,53.0,53.0,56.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,53.0,53.0,52.0,52.0
1997,52.0,52.0,51.0,51.0,55.0,55.0,54.0,52.0,52.0,54.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,52.0,53.0,53.0
1998,53.0,53.0,53.0,53.0,52.0,52.0,53.0,53.0,53.0,52.0,54.0,54.0,54.0,52.0,52.0,52.0,52.0,52.0,53.0,54.0
1999,55.0,55.0,52.0,52.0,54.0,54.0,54.0,53.0,52.0,52.0,52.0,52.0,52.0,55.0,55.0,55.0,52.0,52.0,52.0,53.0
2000,53.0,53.0,52.0,52.0,53.0,53.0,53.0,53.0,53.0,52.0,54.0,54.0,54.0,53.0,53.0,53.0,53.0,52.0,53.0,54.0
2001,54.0,54.0,52.0,52.0,53.0,53.0,54.0,54.0,53.0,53.0,53.0,53.0,53.0,55.0,55.0,55.0,54.0,51.0,54.0,53.0
2002,52.0,52.0,52.0,52.0,53.0,53.0,54.0,52.0,51.0,53.0,51.0,51.0,51.0,53.0,53.0,53.0,54.0,51.0,52.0,53.0
2003,54.0,54.0,51.0,51.0,52.0,52.0,54.0,55.0,54.0,52.0,53.0,53.0,53.0,55.0,55.0,55.0,53.0,52.0,53.0,53.0
2004,54.0,54.0,51.0,51.0,54.0,54.0,53.0,51.0,54.0,53.0,54.0,54.0,54.0,53.0,53.0,53.0,53.0,53.0,53.0,55.0
2005,53.0,53.0,51.0,51.0,53.0,53.0,52.0,53.0,52.0,54.0,54.0,54.0,54.0,52.0,52.0,52.0,52.0,52.0,53.0,52.0
2006,53.0,53.0,53.0,53.0,54.0,54.0,53.0,53.0,52.0,52.0,55.0,55.0,55.0,52.0,52.0,52.0,53.0,52.0,53.0,52.0
2007,54.0,54.0,53.0,53.0,54.0,54.0,53.0,53.0,52.0,53.0,52.0,52.0,52.0,53.0,53.0,53.0,54.0,53.0,53.0,54.0
2008,53.0,53.0,52.0,52.0,53.0,53.0,53.0,52.0,52.0,54.0,53.0,53.0,53.0,52.0,52.0,52.0,52.0,54.0,55.0,53.0
2009,50.0,50.0,51.0,51.0,54.0,54.0,53.0,54.0,52.0,53.0,54.0,54.0,54.0,53.0,53.0,53.0,53.0,52.0,54.0,54.0
2010,53.0,53.0,53.0,53.0,53.0,53.0,52.0,53.0,52.0,54.0,51.0,51.0,51.0,51.0,51.0,51.0,50.0,54.0,51.0,54.0
2011,51.0,51.0,53.0,53.0,53.0,53.0,54.0,52.0,53.0,53.0,54.0,54.0,54.0,52.0,52.0,52.0,53.0,53.0,51.0,54.0
2012,54.0,54.0,54.0,54.0,55.0,55.0,54.0,51.0,51.0,55.0,53.0,53.0,53.0,51.0,51.0,51.0,52.0,51.0,51.0,52.0
2013,53.0,53.0,53.0,53.0,52.0,52.0,53.0,53.0,53.0,52.0,53.0,53.0,53.0,54.0,54.0,54.0,52.0,53.0,51.0,51.0
2014,52.0,52.0,52.0,52.0,53.0,53.0,54.0,51.0,52.0,52.0,55.0,55.0,55.0,53.0,53.0,53.0,53.0,52.0,51.0,53.0
2015,53.0,53.0,52.0,52.0,52.0,52.0,54.0,52.0,52.0,54.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,51.0,53.0,52.0
2016,54.0,54.0,53.0,53.0,52.0,52.0,54.0,52.0,54.0,53.0,52.0,52.0,52.0,51.0,51.0,51.0,53.0,53.0,54.0,53.0
2017,51.0,51.0,53.0,53.0,54.0,54.0,54.0,51.0,53.0,54.0,52.0,52.0,52.0,53.0,53.0,53.0,52.0,51.0,51.0,52.0
2018,52.0,52.0,52.0,52.0,51.0,51.0,54.0,53.0,53.0,54.0,53.0,53.0,53.0,53.0,53.0,53.0,52.0,54.0,53.0,54.0
2019,52.0,52.0,55.0,55.0,53.0,53.0,52.0,53.0,52.0,55.0,55.0,55.0,55.0,54.0,54.0,54.0,51.0,54.0,55.0,54.0
2020,54.0,54.0,51.0,51.0,53.0,53.0,51.0,53.0,54.0,57.0,54.0,54.0,54.0,51.0,51.0,51.0,53.0,53.0,54.0,51.0
2021,55.0,55.0,52.0,52.0,53.0,53.0,54.0,54.0,53.0,52.0,56.0,56.0,56.0,52.0,52.0,52.0,53.0,54.0,53.0,52.0
2022,53.0,53.0,52.0,52.0,53.0,53.0,54.0,52.0,53.0,54.0,52.0,52.0,52.0,51.0,51.0,51.0,52.0,52.0,52.0,52.0
2023,53.0,53.0,50.0,50.0,53.0,53.0,52.0,50.0,53.0,52.0,52.0,52.0,52.0,53.0,53.0,53.0,53.0,53.0,52.0,52.0
2024,54.0,54.0,53.0,53.0,55.0,55.0,53.0,53.0,54.0,52.0,55.0,55.0,55.0,53.0,53.0,53.0,53.0,52.0,52.0,52.0
2025,52.0,52.0,53.0,53.0,52.0,52.0,51.0,53.0,53.0,52.0,51.0,51.0,51.0,51.0,51.0,51.0,50.0,53.0,54.0,52.0
2026,53.0,53.0,52.0,52.0,52.0,52.0,53.0,54.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0
2027,50.0,50.0,53.0,53.0,53.0,53.0,52.0,53.0,53.0,53.0,54.0,54.0,54.0,53.0,53.0,53.0,54.0,54.0,53.0,52.0
2028,53.0,53.0,51.0,51.0,52.0,52.0,55.0,51.0,54.0,52.0,53.0,53.0,53.0,53.0,53.0,53.0,54.0,53.0,53.0,53.0
2029,52.0,52.0,54.0,54.0,52.0,52.0,53.0,54.0,52.0,53.0,50.0,50.0,50.0,55.0,55.0,55.0,53.0,54.0,53.0,53.0
2030,53.0,53.0,51.0,51.0,51.0,51.0,52.0,53.0,52.0,53.0,55.0,55.0,55.0,55.0,55.0,55.0,53.0,51.0,51.0,52.0
2031,53.0,53.0,52.0,52.0,53.0,53.0,53.0,54.0,52.0,52.0,55.0,55.0,55.0,54.0,54.0,54.0,51.0,52.0,53.0,49.0
2032,52.0,52.0,54.0,54.0,53.0,53.0,54.0,54.0,50.0,52.0,50.0,50.0,50.0,53.0,53.0,53.0,52.0,52.0,52.0,54.0
2033,54.0,54.0,52.0,52.0,54.0,54.0,53.0,54.0,53.0,54.0,55.0,55.0,55.0,54.0,54.0,54.0,53.0,53.0,54.0,56.0
2034,54.0,54.0,55.0,55.0,56.0,56.0,54.0,52.0,53.0,53.0,55.0,55.0,55.0,52.0,52.0,52.0,51.0,53.0,52.0,52.0
2035,52.0,52.0,52.0,52.0,52.0,52.0,53.0,52.0,53.0,51.0,53.0,53.0,53.0,52.0,52.0,52.0,52.0,50.0,53.0,51.0
2036,54.0,54.0,54.0,54.0,53.0,53.0,53.0,54.0,54.0,51.0,53.0,53.0,53.0,51.0,51.0,51.0,53.0,51.0,52.0,53.0
2037,53.0,53.0,54.0,54.0,53.0,53.0,53.0,55.0,53.0,52.0,54.0,54.0,54.0,51.0,51.0,51.0,53.0,52.0,51.0,51.0
2038,52.0,52.0,53.0,53.0,53.0,53.0,54.0,54.0,54.0,52.0,51.0,51.0,51.0,50.0,50.0,50.0,53.0,53.0,53.0,51.0
2039,53.0,53.0,55.0,55.0,55.0,55.0,54.0,54.0,53.0,53.0,52.0,52.0,52.0,50.0,50.0,50.0,54.0,53.0,54.0,52.0
2040,54.0,54.0,53.0,53.0,53.0,53.0,51.0,51.0,52.0,54.0,54.0,54.0,54.0,52.0,52.0,52.0,53.0,52.0,53.0,54.0
2041,53.0,53.0,51.0,51.0,53.0,53.0,55.0,52.0,53.0,52.0,52.0,52.0,52.0,53.0,53.0,53.0,54.0,53.0,53.0,53.0
2042,53.0,53.0,56.0,56.0,55.0,55.0,54.0,52.0,49.0,53.0,52.0,52.0,52.0,52.0,52.0,52.0,53.0,52.0,52.0,50.0
2043,53.0,53.0,53.0,53.0,54.0,54.0,53.0,52.0,54.0,52.0,51.0,51.0,51.0,53.0,53.0,53.0,49.0,52.0,54.0,55.0
2044,54.0,54.0,53.0,53.0,54.0,54.0,53.0,55.0,54.0,52.0,52.0,52.0,52.0,53.0,53.0,53.0,53.0,52.0,54.0,52.0
2045,54.0,54.0,54.0,54.0,54.0,54.0,53.0,53.0,54.0,52.0,50.0,50.0,50.0,52.0,52.0,52.0,54.0,53.0,52.0,52.0
2046,55.0,55.0,53.0,53.0,53.0,53.0,53.0,52.0,52.0,55.0,56.0,56.0,56.0,53.0,53.0,53.0,52.0,53.0,53.0,51.0
2047,52.0,52.0,52.0,52.0,55.0,55.0,53.0,53.0,52.0,52.0,53.0,53.0,53.0,54.0,54.0,54.0,51.0,54.0,53.0,53.0
2048,53.0,53.0,53.0,53.0,53.0,53.0,54.0,54.0,55.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,52.0,53.0,53.0,53.0
2049,52.0,52.0,53.0,53.0,55.0,55.0,52.0,53.0,52.0,52.0,54.0,54.0,54.0,53.0,53.0,53.0,53.0,52.0,51.0,53.0
2050,52.0,52.0,52.0,52.0,54.0,54.0,52.0,53.0,53.0,55.0,55.0,55.0,55.0,53.0,53.0,53.0,52.0,52.0,52.0,53.0
2051,53.0,53.0,53.0,53.0,55.0,55.0,52.0,53.0,51.0,53.0,54.0,54.0,54.0,53.0,53.0,53.0,53.0,54.0,52.0,52.0
2052,51.0,51.0,50.0,50.0,54.0,54.0,52.0,51.0,52.0,54.0,52.0,52.0,52.0,52.0,52.0,52.0,53.0,52.0,53.0,52.0
2053,54.0,54.0,54.0,54.0,53.0,53.0,54.0,55.0,52.0,53.0,54.0,54.0,54.0,53.0,53.0,53.0,53.0,54.0,55.0,52.0
2054,54.0,54.0,54.0,54.0,54.0,54.0,52.0,51.0,52.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,54.0,53.0,53.0,53.0
2055,53.0,53.0,51.0,51.0,53.0,53.0,54.0,51.0,51.0,55.0,53.0,53.0,53.0,52.0,52.0,52.0,52.0,53.0,54.0,53.0
2056,54.0,54.0,54.0,54.0,53.0,53.0,55.0,55.0,52.0,53.0,54.0,54.0,54.0,53.0,53.0,53.0,54.0,53.0,54.0,51.0
2057,54.0,54.0,54.0,54.0,53.0,53.0,53.0,53.0,51.0,54.0,53.0,53.0,53.0,52.0,52.0,52.0,54.0,52.0,52.0,52.0
2058,53.0,53.0,55.0,55.0,55.0,55.0,54.0,56.0,53.0,53.0,54.0,54.0,54.0,51.0,51.0,51.0,50.0,52.0,53.0,55.0
2059,52.0,52.0,53.0,53.0,53.0,53.0,52.0,54.0,54.0,53.0,54.0,54.0,54.0,53.0,53.0,53.0,52.0,53.0,52.0,52.0
2060,55.0,55.0,52.0,52.0,53.0,53.0,52.0,53.0,55.0,54.0,51.0,51.0,51.0,53.0,53.0,53.0,53.0,51.0,51.0,54.0
2061,52.0,52.0,53.0,53.0,52.0,52.0,53.0,53.0,53.0,53.0,56.0,56.0,56.0,52.0,52.0,52.0,54.0,50.0,53.0,53.0
2062,52.0,52.0,52.0,52.0,52.0,52.0,54.0,53.0,51.0,54.0,55.0,55.0,55.0,54.0,54.0,54.0,53.0,51.0,54.0,52.0
