,event_0,event_1,event_2,event_3,event_4,event_5,event_6,event_7,event_8,event_9,time_units
706,0.0008,0.0008,0.0008,0.0012000000000000001,0.0012000000000000001,0.0008,0.0012000000000000001,0.0004,0.0012000000000000001,0.0008,2.424e-06
707,0.0012000000000000001,0.0008,0.0012000000000000001,0.0008,0.0016,0.0008,0.0012000000000000001,0.0008,0.0008,0.0004,2.4280000000000003e-06
708,0.0008,0.0012000000000000001,0.0004,0.0012000000000000001,0.0012000000000000001,0.0012000000000000001,0.0004,0.0012000000000000001,0.0,0.0008,2.432e-06
709,0.0012000000000000001,0.0012000000000000001,0.0012000000000000001,0.0012000000000000001,0.0004,0.0008,0.0012000000000000001,0.0008,0.0016,0.0016,2.436e-06
710,0.0012000000000000001,0.0012000000000000001,0.0016,0.0008,0.0012000000000000001,0.0004,0.0016,0.0012000000000000001,0.0012000000000000001,0.0,2.4400000000000004e-06
711,0.0012000000000000001,0.0004,0.0012000000000000001,0.0012000000000000001,0.0004,0.0008,0.0008,0.0012000000000000001,0.0008,0.0012000000000000001,2.4440000000000002e-06
712,0.0016,0.0016,0.0008,0.0008,0.0008,0.0008,0.0016,0.0004,0.0008,0.0012000000000000001,2.448e-06
713,0.0008,0.0008,0.0008,0.0012000000000000001,0.0004,0.0016,0.0008,0.0016,0.0012000000000000001,-0.0008,2.452e-06
714,0.0008,0.0012000000000000001,0.0008,0.0016,0.0012000000000000001,0.0012000000000000001,0.0008,0.0008,0.0012000000000000001,0.0004,2.4560000000000003e-06
715,0.0008,0.0008,0.0008,0.0012000000000000001,0.0012000000000000001,0.0008,0.0012000000000000001,0.0008,0.0008,0.0024000000000000002,2.46e-06
716,0.0016,0.0008,0.0012000000000000001,0.0008,0.0016,0.0,0.0004,0.0012000000000000001,0.0012000000000000001,0.0,2.464e-06
717,0.0004,0.0016,0.0008,0.0004,0.0016,0.0008,0.0004,0.0012000000000000001,0.0008,0.0004,2.4680000000000003e-06
718,0.0004,0.0012000000000000001,0.0004,0.0004,0.0,0.0012000000000000001,0.0,0.0008,0.0016,0.0008,2.4720000000000002e-06
719,0.0016,0.0012000000000000001,0.0016,0.0008,0.0008,0.0012000000000000001,0.0008,0.0012000000000000001,0.0,0.0004,2.476e-06
720,0.0012000000000000001,0.0,0.0012000000000000001,0.0008,0.0004,0.0012000000000000001,0.002,0.0012000000000000001,0.0008,0.0016,2.4800000000000004e-06
721,0.0016,0.0008,0.0008,0.0004,0.0012000000000000001,0.0012000000000000001,0.0008,0.0008,0.0008,0.0004,2.4840000000000003e-06
722,0.0016,0.0008,0.0008,0.0008,0.0,0.0008,0.0008,0.0012000000000000001,0.0008,0.0008,2.488e-06
723,0.0008,0.0008,0.0,0.0008,0.0008,0.0004,0.0,0.0016,0.0012000000000000001,0.0012000000000000001,2.492e-06
724,0.0016,0.0012000000000000001,0.0,0.0016,0.0012000000000000001,0.0008,0.0016,0.0016,0.0008,0.002,2.4960000000000003e-06
725,0.0012000000000000001,0.0012000000000000001,0.0004,0.0012000000000000001,0.0008,0.0012000000000000001,0.0016,0.0012000000000000001,0.0008,0.0008,2.5e-06
726,0.0012000000000000001,0.0004,0.0004,0.0012000000000000001,0.0004,0.0016,0.0008,0.0016,0.0008,0.0004,2.504e-06
727,0.0008,0.0012000000000000001,0.0012000000000000001,0.0008,0.0004,0.0008,0.0012000000000000001,0.0012000000000000001,0.0008,0.0008,2.5080000000000004e-06
728,0.0008,0.002,0.0008,0.0008,0.0004,0.0004,0.0008,0.0016,0.0008,0.0012000000000000001,2.5120000000000003e-06
729,0.0008,0.0012000000000000001,0.0008,0.0004,0.0012000000000000001,0.0012000000000000001,0.0008,0.0024000000000000002,0.0012000000000000001,0.0004,2.516e-06
730,0.0012000000000000001,0.0004,0.0,0.0008,0.0008,0.0004,0.0004,0.0016,0.0008,0.0008,2.52e-06
731,0.0012000000000000001,0.0008,0.0004,0.0004,0.0,0.0004,0.0004,0.0016,0.0008,0.0012000000000000001,2.5240000000000003e-06
732,0.0008,0.0012000000000000001,0.002,0.0008,0.0004,0.0016,0.0004,0.0008,0.0012000000000000001,0.0004,2.528e-06
733,0.0008,0.0016,0.0012000000000000001,0.0012000000000000001,0.0004,0.0008,0.0012000000000000001,0.0012000000000000001,0.0012000000000000001,0.0004,2.532e-06
734,0.002,0.0012000000000000001,0.0012000000000000001,0.0004,0.0016,0.0012000000000000001,0.0004,0.0008,0.0012000000000000001,0.0008,2.5360000000000004e-06
735,0.0008,0.0008,0.0012000000000000001,0.0008,0.0004,0.0008,0.0012000000000000001,0.002,0.0008,0.0012000000000000001,2.5400000000000002e-06
736,0.0016,0.0008,0.0012000000000000001,0.0016,0.0008,0.0008,0.0012000000000000001,0.0012000000000000001,0.0012000000000000001,0.0004,2.544e-06
737,0.0008,0.0016,0.0008,0.0004,0.0012000000000000001,0.0004,0.0012000000000000001,0.0016,0.0008,0.0,2.548e-06
738,0.0008,0.002,0.0004,0.0004,0.0008,0.0012000000000000001,0.0004,0.0016,0.0004,0.0004,2.5520000000000003e-06
739,0.002,0.0008,0.0008,0.0004,0.0008,0.0012000000000000001,0.0008,0.0,0.0008,0.0004,2.556e-06
740,0.0004,0.0012000000000000001,0.0016,0.0004,0.0008,0.0012000000000000001,0.0008,0.0008,0.0004,0.0008,2.56e-06
741,0.0012000000000000001,0.0008,0.0012000000000000001,0.0012000000000000001,0.0004,0.0008,0.0,0.002,0.0012000000000000001,0.0016,2.5640000000000004e-06
742,0.0016,0.0008,0.002,0.0004,0.0,0.0012000000000000001,0.0008,0.0008,0.0008,0.0004,2.5680000000000002e-06
743,0.0004,0.0008,0.0012000000000000001,0.0004,0.0008,0.0008,0.0016,0.002,0.0008,0.0008,2.572e-06
744,0.0016,0.0008,0.0008,0.0008,0.0012000000000000001,0.0004,0.0012000000000000001,0.0008,0.0016,0.002,2.5760000000000004e-06
745,0.0016,0.0004,0.0008,0.0004,0.0004,0.0012000000000000001,0.0004,0.0008,0.0012000000000000001,0.0,2.5800000000000003e-06
746,0.0008,0.0012000000000000001,0.0008,0.0012000000000000001,0.0,0.0012000000000000001,0.0008,0.0012000000000000001,0.0012000000000000001,0.0,2.584e-06
747,0.0012000000000000001,0.0012000000000000001,0.0012000000000000001,0.0004,0.0004,0.0008,0.0012000000000000001,0.0004,0.002,0.0012000000000000001,2.588e-06
748,0.0008,0.0008,0.0012000000000000001,0.0012000000000000001,0.0012000000000000001,0.0012000000000000001,0.0012000000000000001,0.0008,0.0008,0.0012000000000000001,2.5920000000000003e-06
749,0.0012000000000000001,0.0012000000000000001,0.0008,0.0004,0.0004,0.0008,0.0008,0.0012000000000000001,0.0008,0.0008,2.5960000000000002e-06
750,0.0012000000000000001,0.0012000000000000001,0.0004,0.0004,0.0012000000000000001,0.0012000000000000001,0.0012000000000000001,0.0012000000000000001,0.0008,0.0012000000000000001,2.6e-06
751,0.0008,0.0012000000000000001,0.0016,0.0,0.0004,0.0016,0.0016,0.0016,0.0012000000000000001,0.0008,2.6040000000000004e-06
752,0.0008,0.0008,0.0012000000000000001,0.0012000000000000001,0.0008,0.0004,0.0016,0.0016,0.0012000000000000001,0.0008,2.6080000000000003e-06
753,0.0016,0.0016,0.0016,0.0016,0.0016,0.0012000000000000001,0.0016,0.0012000000000000001,0.0008,-0.0004,2.612e-06
754,0.0016,0.0016,0.0012000000000000001,0.0,-0.0004,0.0012000000000000001,0.0016,0.0012000000000000001,0.0004,0.0012000000000000001,2.616e-06
755,0.0004,0.0012000000000000001,0.0008,0.0004,0.0004,0.0016,0.0016,0.0012000000000000001,0.0008,0.002,2.6200000000000003e-06
756,0.0004,0.0012000000000000001,0.0008,0.0004,0.0012000000000000001,0.0012000000000000001,0.0012000000000000001,0.0008,0.0008,0.0008,2.624e-06
757,0.0016,0.0012000000000000001,0.0012000000000000001,0.0,0.0004,0.0012000000000000001,0.0008,0.0004,0.0008,0.0016,2.628e-06
758,0.0012000000000000001,0.0012000000000000001,0.0008,0.0012000000000000001,0.0016,0.0012000000000000001,0.0004,0.0008,0.0012000000000000001,0.0012000000000000001,2.6320000000000004e-06
759,0.0016,0.0012000000000000001,0.0008,0.0012000000000000001,0.0008,0.0004,0.0016,0.0016,0.0012000000000000001,0.0004,2.6360000000000003e-06
760,0.0008,0.0012000000000000001,0.0004,0.0008,0.0004,0.0008,0.0004,0.0012000000000000001,0.0004,0.0016,2.64e-06
761,0.0016,0.0008,0.0008,0.0008,0.0004,0.0008,0.0012000000000000001,0.0008,0.0004,-0.0004,2.644e-06
762,0.0012000000000000001,0.0012000000000000001,0.0008,0.0008,0.0004,0.0,0.0008,0.0008,0.0016,0.0004,2.6480000000000003e-06
763,0.0008,0.0004,0.0004,0.0008,0.0004,0.0016,0.0012000000000000001,0.0008,0.0016,0.0012000000000000001,2.652e-06
764,0.0008,0.0012000000000000001,0.0012000000000000001,0.0008,0.0004,0.0012000000000000001,0.002,0.0012000000000000001,0.0004,0.0,2.656e-06
765,0.0008,0.0004,0.0004,0.0012000000000000001,0.0008,0.002,0.0004,0.0012000000000000001,0.0004,0.0004,2.6600000000000004e-06
766,0.0012000000000000001,0.0012000000000000001,0.0008,0.0008,0.0012000000000000001,0.0012000000000000001,0.0008,0.0016,0.0012000000000000001,0.0008,2.6640000000000002e-06
767,0.0008,0.0012000000000000001,0.0016,0.0008,0.0012000000000000001,0.0008,0.0016,0.0016,0.0004,0.0012000000000000001,2.668e-06
768,0.0012000000000000001,0.0012000000000000001,0.0012000000000000001,0.0004,0.0016,0.0008,0.0012000000000000001,0.0008,0.0016,0.0008,2.6720000000000004e-06
769,0.0016,0.0012000000000000001,0.0004,0.0,0.0008,0.0012000000000000001,0.0012000000000000001,0.0012000000000000001,0.0012000000000000001,0.0008,2.6760000000000003e-06
770,0.0012000000000000001,0.0008,0.0008,0.0008,0.0004,0.0008,0.0012000000000000001,0.0016,0.0008,0.0012000000000000001,2.68e-06
771,0.0004,0.0012000000000000001,0.0004,0.0016,0.0012000000000000001,0.0012000000000000001,0.0008,0.0016,0.0012000000000000001,0.0004,2.684e-06
772,0.0012000000000000001,0.0012000000000000001,0.0012000000000000001,0.0,0.0012000000000000001,0.0008,0.0016,0.0008,0.0008,0.0004,2.6880000000000004e-06
773,0.0004,0.0012000000000000001,0.0008,0.0012000000000000001,0.0012000000000000001,0.0008,0.0012000000000000001,0.0008,0.0008,0.0012000000000000001,2.6920000000000002e-06
774,0.0016,0.0016,0.0004,0.0016,0.0012000000000000001,0.0008,0.0004,0.0016,0.0012000000000000001,0.0016,2.696e-06
775,0.0012000000000000001,0.0016,0.0008,0.0,0.0008,0.0008,0.0008,0.0016,0.0012000000000000001,0.0008,2.7000000000000004e-06
776,0.0012000000000000001,0.0008,0.0004,0.002,0.0012000000000000001,0.0012000000000000001,0.0004,0.0016,0.0008,0.0004,2.7040000000000003e-06
777,0.0012000000000000001,0.002,0.0008,0.0004,0.0012000000000000001,0.0004,0.0008,0.0008,0.0016,0.0012000000000000001,2.708e-06
778,0.0012000000000000001,0.0012000000000000001,0.0008,0.0004,0.0012000000000000001,0.0012000000000000001,0.0008,0.0008,0.002,0.0012000000000000001,2.712e-06
779,0.0008,0.0008,0.0004,0.0004,0.0008,0.002,0.0004,0.002,0.0004,0.0,2.7160000000000003e-06
780,0.0012000000000000001,0.0012000000000000001,0.0008,0.0012000000000000001,0.0008,0.0008,0.0008,0.0008,0.0008,0.0012000000000000001,2.7200000000000002e-06
781,0.0012000000000000001,0.0004,0.0008,0.0004,0.0008,0.0016,0.0016,0.0008,0.0008,0.0,2.724e-06
782,0.0008,0.0016,0.0004,0.0004,0.0008,0.0016,0.0012000000000000001,0.0012000000000000001,0.0008,0.0012000000000000001,2.7280000000000004e-06
783,0.0008,0.0012000000000000001,0.0004,0.0016,0.0012000000000000001,0.0008,0.0004,0.0016,0.0012000000000000001,0.0004,2.7320000000000003e-06
784,0.002,0.0008,0.0012000000000000001,0.0008,0.0012000000000000001,0.0,0.0008,0.0008,0.0012000000000000001,0.0012000000000000001,2.736e-06
785,0.0008,0.0016,0.0004,0.0008,0.0004,0.0004,0.0008,0.0012000000000000001,0.0008,0.0004,2.74e-06
786,0.002,0.0008,0.0008,0.0008,0.0012000000000000001,0.0008,0.0012000000000000001,0.002,0.0004,0.0008,2.7440000000000003e-06
787,0.0008,0.0016,0.002,0.0012000000000000001,0.0004,0.0008,0.0004,0.0008,0.0004,0.0004,2.748e-06
788,0.0,0.002,0.0008,0.0,0.0008,0.0016,0.0008,0.0012000000000000001,0.0012000000000000001,0.0008,2.752e-06
789,0.0016,0.0004,0.0012000000000000001,0.0004,0.0008,0.0008,0.0004,0.0012000000000000001,0.0012000000000000001,0.0012000000000000001,2.7560000000000004e-06
790,0.0012000000000000001,0.0012000000000000001,0.0016,0.0004,0.0008,0.0012000000000000001,0.0012000000000000001,0.0012000000000000001,0.0008,0.0012000000000000001,2.7600000000000003e-06
791,0.0008,0.0008,0.0004,0.0,0.0016,0.0016,0.002,0.0012000000000000001,0.0004,0.0008,2.764e-06
792,0.0008,0.0012000000000000001,0.0008,0.0008,0.0012000000000000001,0.0012000000000000001,0.0016,0.002,0.0,0.0016,2.768e-06
793,0.0008,0.0012000000000000001,0.0,0.0012000000000000001,0.0012000000000000001,0.0012000000000000001,0.0008,0.0008,0.0012000000000000001,0.0012000000000000001,2.7720000000000003e-06
794,0.0016,0.0016,0.0008,0.0004,0.0012000000000000001,0.0008,0.0008,0.0008,0.0012000000000000001,0.002,2.776e-06
795,0.0012000000000000001,0.0012000000000000001,0.0008,0.0012000000000000001,0.0008,0.0016,0.0016,0.0016,0.0004,0.0012000000000000001,2.78e-06
796,0.0012000000000000001,0.0008,0.0,0.0004,0.0008,0.0012000000000000001,0.002,0.0016,0.0016,0.0004,2.7840000000000004e-06
797,0.0012000000000000001,0.0012000000000000001,0.0016,0.0008,0.0004,0.0,0.0012000000000000001,0.0008,0.0004,0.0004,2.7880000000000002e-06
798,0.0008,0.0016,0.0004,0.0008,0.0012000000000000001,0.0008,0.0004,0.0004,0.0008,0.0012000000000000001,2.792e-06
799,0.0016,0.0012000000000000001,0.0004,0.0008,0.0016,0.0008,0.0016,0.0004,0.0012000000000000001,0.0004,2.7960000000000004e-06
800,0.0004,0.0016,0.0012000000000000001,0.0008,0.0012000000000000001,0.0016,0.0012000000000000001,0.0016,0.0004,0.0004,2.8000000000000003e-06
801,0.0012000000000000001,0.0016,0.0,0.0008,0.0012000000000000001,0.0008,0.0016,0.0016,0.0012000000000000001,0.0012000000000000001,2.804e-06
802,0.0012000000000000001,0.0008,0.0012000000000000001,0.0012000000000000001,0.0016,0.0008,0.002,0.0016,0.0012000000000000001,0.0008,2.808e-06
803,0.0008,0.0008,0.0008,0.0008,0.0012000000000000001,0.0012000000000000001,0.0,0.0008,0.0012000000000000001,0.0004,2.8120000000000004e-06
804,0.0012000000000000001,0.0016,0.0012000000000000001,0.0,0.0016,0.0012000000000000001,0.0012000000000000001,0.0008,0.0012000000000000001,0.002,2.8160000000000002e-06
805,0.0016,0.0,0.0016,0.0012000000000000001,0.0004,0.0008,0.0016,0.0012000000000000001,0.0008,0.0008,2.82e-06
806,0.0012000000000000001,0.0008,0.0004,0.0008,0.0,0.0008,0.0012000000000000001,0.0012000000000000001,0.0008,0.0012000000000000001,2.8240000000000004e-06
807,0.0012000000000000001,0.0012000000000000001,0.0012000000000000001,0.0012000000000000001,0.0008,0.0012000000000000001,0.0012000000000000001,0.0008,0.0016,0.0008,2.8280000000000003e-06
808,0.0012000000000000001,0.0016,0.0004,0.0008,0.0004,0.0012000000000000001,0.0008,0.002,0.002,0.0012000000000000001,2.832e-06
809,0.0012000000000000001,0.0016,0.0004,0.0008,0.0004,0.0008,0.0004,0.0016,0.0012000000000000001,0.0008,2.836e-06
810,0.0012000000000000001,0.0012000000000000001,0.0004,0.0008,0.0008,0.0008,0.0012000000000000001,0.0008,0.0004,0.0004,2.8400000000000003e-06
811,0.0016,0.0012000000000000001,0.0008,0.0008,0.0008,0.0,0.0012000000000000001,0.0004,0.0012000000000000001,0.0008,2.8440000000000002e-06
812,0.0008,0.0012000000000000001,0.0,0.0016,0.0016,0.0012000000000000001,0.0012000000000000001,0.0016,0.0004,0.0008,2.848e-06
813,0.0012000000000000001,0.0008,0.0,0.0008,0.0008,0.0008,0.0016,0.0012000000000000001,0.0012000000000000001,0.0004,2.8520000000000004e-06
814,0.0008,0.0012000000000000001,0.0012000000000000001,0.0004,0.0016,0.0008,0.0008,0.0004,0.0008,0.0012000000000000001,2.8560000000000003e-06
815,0.0012000000000000001,0.0004,0.0008,0.0008,0.0008,0.0008,0.0008,0.0004,0.0008,0.0008,2.86e-06
816,0.0012000000000000001,0.0008,0.0004,0.0004,0.0008,0.0012000000000000001,0.0012000000000000001,0.0016,0.0008,0.0012000000000000001,2.864e-06
817,0.0008,0.0012000000000000001,0.0004,0.0008,0.0004,0.0004,0.0004,0.0008,0.0012000000000000001,0.0012000000000000001,2.8680000000000003e-06
818,0.0016,0.0012000000000000001,0.0008,0.0008,-0.0004,0.0008,0.0,0.0012000000000000001,0.0012000000000000001,0.0004,2.872e-06
819,0.0016,0.0016,0.0008,0.0012000000000000001,0.0004,0.0012000000000000001,0.0016,0.0012000000000000001,0.0012000000000000001,0.0016,2.876e-06
820,0.0012000000000000001,0.0012000000000000001,0.0008,-0.0004,0.0,0.0012000000000000001,0.0008,0.0004,0.0004,0.0008,2.8800000000000004e-06
821,0.0016,0.0012000000000000001,0.0,0.0008,0.0008,0.0008,0.0008,0.0016,0.0012000000000000001,0.0008,2.8840000000000003e-06
822,0.0008,0.0008,0.0004,0.0012000000000000001,0.0008,0.0008,0.0012000000000000001,0.002,0.0016,0.0024000000000000002,2.888e-06
823,0.0012000000000000001,0.0016,0.0016,0.0,0.0004,0.0004,0.0012000000000000001,0.0008,0.0012000000000000001,0.0008,2.8920000000000004e-06
824,0.0008,0.0012000000000000001,0.0004,0.0008,0.0008,0.0012000000000000001,0.0012000000000000001,0.0008,0.0012000000000000001,0.0004,2.8960000000000003e-06
825,0.0012000000000000001,0.0012000000000000001,0.0012000000000000001,0.0008,0.0004,0.0016,0.0012000000000000001,0.002,0.0016,0.0012000000000000001,2.9e-06
826,0.0012000000000000001,0.0012000000000000001,0.0008,0.0008,0.0004,0.0004,0.0004,0.0008,0.0016,0.0004,2.904e-06
827,0.0016,0.0016,0.0012000000000000001,0.0008,0.0004,0.0012000000000000001,0.0004,0.0016,0.0008,0.0,2.9080000000000004e-06
828,0.0012000000000000001,0.0008,0.0008,0.0,0.0012000000000000001,0.0012000000000000001,0.0012000000000000001,0.0012000000000000001,0.0008,0.0012000000000000001,2.9120000000000002e-06
829,0.0016,0.0008,0.0012000000000000001,0.0008,0.0008,0.0012000000000000001,0.0012000000000000001,0.0008,0.0008,0.0004,2.916e-06
830,0.0008,0.0004,0.0004,0.0004,0.0008,0.0012000000000000001,0.0012000000000000001,0.002,0.0008,0.0008,2.9200000000000004e-06
831,0.0012000000000000001,0.0012000000000000001,0.0004,0.0008,0.0012000000000000001,0.0008,0.0016,0.0012000000000000001,0.0012000000000000001,0.0012000000000000001,2.9240000000000003e-06
832,0.0012000000000000001,0.0012000000000000001,0.0008,0.0004,0.0004,0.0016,0.0012000000000000001,0.0016,0.0008,0.0016,2.928e-06
833,0.0004,0.0012000000000000001,0.0004,0.0004,0.0004,0.0012000000000000001,0.0012000000000000001,0.0012000000000000001,0.0008,0.0004,2.932e-06
834,0.0012000000000000001,0.0012000000000000001,0.0008,0.0016,0.0012000000000000001,0.0008,0.0008,0.0004,0.0012000000000000001,0.0016,2.9360000000000003e-06
835,0.0016,0.0016,0.0012000000000000001,0.0012000000000000001,0.0008,0.0016,0.0012000000000000001,0.0012000000000000001,0.0008,0.0008,2.9400000000000002e-06
836,0.0008,0.002,0.0004,0.0016,0.0016,0.0016,0.0004,0.0012000000000000001,0.0008,0.002,2.944e-06
837,0.0012000000000000001,0.0012000000000000001,0.0008,0.0004,0.0012000000000000001,0.0012000000000000001,0.0008,0.0008,0.0008,0.0012000000000000001,2.9480000000000004e-06
838,0.002,0.0008,0.0008,0.0004,0.0,0.0012000000000000001,0.0016,0.0008,0.0012000000000000001,0.0012000000000000001,2.9520000000000003e-06
839,0.0012000000000000001,0.0012000000000000001,0.0,0.0012000000000000001,0.0016,0.0012000000000000001,0.0008,0.0016,0.0008,0.0012000000000000001,2.956e-06
840,0.0008,0.0008,0.0008,0.0012000000000000001,0.0008,0.0012000000000000001,0.0008,0.0016,0.0012000000000000001,0.0008,2.96e-06
841,0.0,0.0012000000000000001,0.0008,0.0,0.0004,0.0008,0.0008,0.0012000000000000001,0.0016,0.0008,2.9640000000000003e-06
842,0.0012000000000000001,0.0012000000000000001,0.0004,0.0,0.0008,0.0008,0.0012000000000000001,0.0016,0.0012000000000000001,0.0016,2.9680000000000002e-06
843,0.0012000000000000001,0.0016,0.0016,0.0008,0.0012000000000000001,0.0008,0.0004,0.0012000000000000001,0.0012000000000000001,0.0012000000000000001,2.972e-06
844,0.0008,0.0004,0.0012000000000000001,0.0008,0.0012000000000000001,0.0012000000000000001,0.0012000000000000001,0.0012000000000000001,0.0004,0.0008,2.9760000000000004e-06
845,0.0012000000000000001,0.0008,0.0008,0.0008,0.0008,0.0012000000000000001,0.0012000000000000001,0.0008,0.0012000000000000001,0.0016,2.9800000000000003e-06
846,0.0012000000000000001,0.0008,0.0012000000000000001,0.0004,0.0012000000000000001,0.0016,0.0016,0.0,0.0016,0.002,2.984e-06
847,0.0012000000000000001,0.0012000000000000001,0.0016,0.0008,0.0004,0.0008,0.0012000000000000001,0.0008,0.0008,0.0016,2.988e-06
848,0.0016,0.0012000000000000001,0.0012000000000000001,0.0004,0.0004,0.0012000000000000001,0.0004,0.0004,0.0008,0.0012000000000000001,2.9920000000000003e-06
849,0.0016,0.0012000000000000001,0.0004,0.0004,0.0012000000000000001,0.0012000000000000001,0.0012000000000000001,0.0012000000000000001,0.0008,0.0016,2.996e-06
850,0.0008,0.0008,0.0016,0.0008,0.0004,0.0012000000000000001,0.0008,0.0012000000000000001,0.0016,0.0008,3e-06
851,0.0012000000000000001,0.0012000000000000001,0.0012000000000000001,0.0004,0.0016,0.0012000000000000001,0.0008,0.0008,0.0004,0.0008,3.0040000000000004e-06
852,0.0012000000000000001,0.0008,0.0016,0.0,0.0008,0.0012000000000000001,0.0012000000000000001,0.0012000000000000001,0.0012000000000000001,0.0008,3.0080000000000003e-06
853,0.0004,0.0012000000000000001,0.0008,0.0,0.0012000000000000001,0.0012000000000000001,0.0012000000000000001,0.0012000000000000001,0.0008,0.0008,3.012e-06
854,0.0012000000000000001,0.0008,0.0024000000000000002,0.0,0.0004,0.0012000000000000001,0.0016,0.0012000000000000001,0.0012000000000000001,0.0004,3.0160000000000004e-06
855,0.0012000000000000001,0.0004,0.0012000000000000001,0.0004,0.0012000000000000001,0.0008,0.0016,0.0012000000000000001,0.0004,0.0008,3.0200000000000003e-06
856,0.0016,0.0016,0.0012000000000000001,0.0004,0.0008,0.0016,0.0012000000000000001,0.0008,0.0012000000000000001,0.0008,3.024e-06
857,0.0012000000000000001,0.0008,0.0016,0.0004,0.0008,0.0008,0.0008,0.0008,0.0012000000000000001,0.0008,3.028e-06
858,0.0004,0.0008,-0.0004,0.0012000000000000001,0.0008,0.0008,0.0,0.0012000000000000001,0.0004,0.0016,3.0320000000000004e-06
859,0.0008,0.0012000000000000001,0.0012000000000000001,0.0012000000000000001,0.0008,0.0004,0.0012000000000000001,0.0008,0.0004,0.0016,3.0360000000000002e-06
860,0.0,0.0,0.0004,0.0008,0.0012000000000000001,0.0004,0.0004,0.0012000000000000001,0.0008,0.0004,3.04e-06
861,0.0008,0.0016,0.0,0.0008,0.0008,0.0012000000000000001,0.0004,0.0004,0.0012000000000000001,0.0008,3.0440000000000004e-06
862,0.0008,0.0008,0.0,0.0004,0.0008,0.0004,0.0012000000000000001,0.0016,0.0008,0.0012000000000000001,3.0480000000000003e-06
863,0.0004,0.0012000000000000001,0.0,0.0004,0.0012000000000000001,0.0012000000000000001,0.0,0.0008,0.0012000000000000001,0.0016,3.052e-06
864,0.0016,0.0008,0.0004,0.0004,0.0008,0.0016,0.0004,0.0004,0.0012000000000000001,0.0008,3.056e-06
865,0.0008,0.0012000000000000001,0.0012000000000000001,0.0008,0.0008,0.0008,0.0,0.0016,0.0012000000000000001,0.0004,3.0600000000000003e-06
866,0.0,0.0016,0.0008,0.0008,0.0012000000000000001,0.0012000000000000001,0.0008,0.0012000000000000001,0.0012000000000000001,0.0012000000000000001,3.0640000000000002e-06
867,0.0012000000000000001,0.0008,0.0008,0.0,0.0012000000000000001,0.0008,0.002,0.0004,0.0012000000000000001,0.0004,3.068e-06
868,0.0012000000000000001,0.0004,0.0004,0.0004,0.0016,0.0012000000000000001,0.0008,0.0004,0.0004,0.0008,3.0720000000000004e-06
869,0.0012000000000000001,0.002,0.0012000000000000001,0.0,0.0008,0.0012000000000000001,0.0012000000000000001,0.0012000000000000001,0.0008,0.0016,3.0760000000000003e-06
870,0.0008,0.002,0.0012000000000000001,0.0004,0.0016,0.0008,0.0008,0.0012000000000000001,0.0016,0.0008,3.08e-06
871,0.002,0.0008,-0.0004,0.0004,0.0004,0.0008,0.0012000000000000001,0.0008,0.0016,0.0016,3.084e-06
872,0.0012000000000000001,0.0008,0.0016,0.0004,0.0008,0.0004,0.0016,0.0,0.0012000000000000001,0.0008,3.0880000000000003e-06
873,0.0004,0.0004,0.0004,0.0012000000000000001,0.0016,0.0008,0.0008,0.0008,0.0016,0.0008,3.092e-06
874,0.0012000000000000001,0.0008,0.0016,0.0008,0.0016,0.0016,0.002,0.0004,0.0016,0.0008,3.096e-06
875,0.0012000000000000001,0.0008,0.0008,0.0012000000000000001,0.0004,0.0012000000000000001,0.0016,0.0008,0.0016,0.0016,3.1000000000000004e-06
876,0.0004,0.0016,0.0008,0.0004,0.0012000000000000001,0.0012000000000000001,0.0016,0.0008,0.0008,0.0008,3.1040000000000003e-06
877,0.0012000000000000001,0.0008,0.0008,0.0004,0.0012000000000000001,0.0012000000000000001,0.0016,0.0008,0.0008,0.0012000000000000001,3.108e-06
878,0.0012000000000000001,0.0008,0.0004,0.0016,0.0008,0.0008,0.0012000000000000001,0.0008,0.0008,0.0008,3.1120000000000004e-06
879,0.0008,0.0016,0.0012000000000000001,0.0012000000000000001,0.0004,0.0008,0.0016,0.0012000000000000001,0.0016,0.0008,3.1160000000000003e-06
880,0.0,0.002,0.0,0.0012000000000000001,0.0008,0.0008,0.0008,0.0012000000000000001,0.0008,0.0016,3.12e-06
881,0.0016,0.0008,0.0004,0.0008,0.0016,0.0008,0.0012000000000000001,0.0012000000000000001,0.0012000000000000001,0.0012000000000000001,3.124e-06
882,0.0012000000000000001,0.0012000000000000001,0.0016,0.0008,0.0008,0.0012000000000000001,0.0008,0.0008,0.0016,0.0012000000000000001,3.1280000000000004e-06
883,0.0004,0.0012000000000000001,0.0016,0.0008,0.0004,0.002,0.0008,0.0008,0.0016,0.0008,3.1320000000000003e-06
884,0.0016,0.0016,0.0012000000000000001,0.0004,0.0,0.002,0.0016,0.0004,0.0008,0.0012000000000000001,3.136e-06
885,0.0008,0.0012000000000000001,0.0004,0.0004,0.0008,0.0016,0.0008,0.0012000000000000001,0.0004,0.0012000000000000001,3.1400000000000004e-06
886,0.0008,0.0012000000000000001,0.0,0.0012000000000000001,0.0004,0.0012000000000000001,0.0008,0.0012000000000000001,0.0008,0.0008,3.1440000000000003e-06
887,0.0012000000000000001,0.0024000000000000002,0.0004,0.0004,0.0008,0.0012000000000000001,0.0016,0.0016,0.0016,0.0012000000000000001,3.148e-06
