,event_0,event_1,event_2,event_3,event_4,event_5,event_6,event_7,event_8,event_9,event_10,event_11,event_12,event_13,event_14,event_15,event_16,event_17,event_18,event_19,event_20
744,743,53.0,52.0,52.0,55.0,52.0,52.0,55.0,52.0,53.0,50.0,53.0,52.0,52.0,51.0,52.0,51.0,51.0,52.0,53.0,52.0
745,744,53.0,52.0,51.0,52.0,51.0,56.0,54.0,53.0,53.0,52.0,53.0,54.0,52.0,52.0,54.0,54.0,50.0,53.0,51.0,53.0
746,745,53.0,54.0,51.0,53.0,53.0,53.0,53.0,53.0,54.0,52.0,54.0,52.0,52.0,53.0,52.0,51.0,53.0,53.0,51.0,51.0
747,746,52.0,55.0,49.0,55.0,52.0,55.0,51.0,52.0,53.0,52.0,53.0,51.0,51.0,51.0,52.0,50.0,53.0,53.0,51.0,51.0
748,747,52.0,52.0,54.0,53.0,52.0,53.0,50.0,52.0,53.0,52.0,53.0,56.0,52.0,52.0,53.0,54.0,55.0,55.0,52.0,52.0
749,748,53.0,51.0,52.0,51.0,53.0,55.0,52.0,52.0,52.0,51.0,53.0,53.0,53.0,51.0,51.0,52.0,52.0,54.0,53.0,50.0
750,749,54.0,53.0,53.0,53.0,50.0,53.0,52.0,52.0,50.0,53.0,55.0,50.0,51.0,51.0,52.0,52.0,53.0,55.0,51.0,51.0
751,750,55.0,53.0,52.0,52.0,52.0,54.0,55.0,52.0,52.0,51.0,53.0,57.0,49.0,52.0,52.0,55.0,53.0,53.0,52.0,49.0
752,751,51.0,53.0,52.0,51.0,52.0,54.0,52.0,52.0,52.0,49.0,51.0,55.0,52.0,53.0,52.0,52.0,52.0,52.0,52.0,52.0
753,752,54.0,53.0,53.0,51.0,51.0,54.0,52.0,52.0,54.0,53.0,52.0,53.0,51.0,51.0,52.0,51.0,52.0,54.0,49.0,53.0
754,753,54.0,53.0,52.0,52.0,53.0,50.0,54.0,53.0,53.0,54.0,53.0,52.0,52.0,52.0,51.0,52.0,55.0,53.0,53.0,51.0
755,754,52.0,54.0,51.0,52.0,50.0,56.0,51.0,51.0,53.0,53.0,52.0,54.0,52.0,53.0,54.0,53.0,53.0,53.0,51.0,51.0
756,755,55.0,52.0,52.0,50.0,52.0,51.0,54.0,53.0,52.0,51.0,53.0,53.0,51.0,51.0,50.0,53.0,51.0,53.0,50.0,53.0
757,756,55.0,53.0,50.0,52.0,52.0,53.0,53.0,53.0,53.0,53.0,52.0,50.0,50.0,53.0,51.0,54.0,51.0,51.0,53.0,51.0
758,757,52.0,54.0,52.0,52.0,49.0,52.0,53.0,52.0,53.0,53.0,53.0,52.0,51.0,54.0,52.0,53.0,53.0,53.0,52.0,52.0
759,758,51.0,53.0,50.0,54.0,53.0,52.0,53.0,52.0,53.0,51.0,52.0,54.0,52.0,54.0,52.0,54.0,51.0,53.0,52.0,51.0
760,759,51.0,53.0,50.0,52.0,50.0,52.0,52.0,52.0,53.0,53.0,54.0,51.0,51.0,53.0,51.0,52.0,50.0,54.0,52.0,52.0
761,760,53.0,53.0,52.0,52.0,50.0,53.0,55.0,53.0,53.0,51.0,52.0,51.0,51.0,51.0,52.0,53.0,52.0,52.0,53.0,52.0
762,761,50.0,54.0,52.0,52.0,52.0,53.0,55.0,52.0,52.0,53.0,51.0,55.0,51.0,53.0,51.0,51.0,53.0,52.0,53.0,52.0
763,762,52.0,52.0,51.0,54.0,52.0,56.0,55.0,52.0,55.0,54.0,53.0,55.0,52.0,54.0,51.0,54.0,50.0,55.0,52.0,53.0
764,763,53.0,52.0,52.0,53.0,55.0,53.0,54.0,53.0,51.0,51.0,53.0,49.0,52.0,54.0,50.0,52.0,51.0,53.0,54.0,53.0
765,764,52.0,52.0,53.0,53.0,52.0,55.0,52.0,52.0,51.0,52.0,51.0,52.0,52.0,53.0,53.0,53.0,53.0,53.0,51.0,52.0
766,765,53.0,53.0,51.0,53.0,52.0,53.0,53.0,52.0,52.0,51.0,52.0,53.0,49.0,53.0,53.0,52.0,50.0,54.0,51.0,52.0
767,766,52.0,54.0,50.0,52.0,52.0,54.0,54.0,51.0,53.0,53.0,55.0,52.0,51.0,52.0,53.0,52.0,53.0,53.0,53.0,53.0
768,767,53.0,52.0,53.0,51.0,50.0,51.0,53.0,49.0,52.0,53.0,52.0,53.0,51.0,52.0,53.0,52.0,51.0,53.0,51.0,51.0
769,768,54.0,52.0,51.0,50.0,52.0,54.0,55.0,53.0,53.0,51.0,53.0,52.0,53.0,52.0,51.0,52.0,52.0,51.0,51.0,52.0
770,769,53.0,56.0,53.0,52.0,50.0,52.0,51.0,55.0,53.0,51.0,54.0,54.0,51.0,53.0,52.0,53.0,54.0,52.0,53.0,53.0
771,770,53.0,53.0,51.0,52.0,53.0,52.0,54.0,53.0,52.0,52.0,54.0,54.0,49.0,53.0,51.0,53.0,52.0,52.0,51.0,51.0
772,771,51.0,53.0,53.0,51.0,51.0,50.0,55.0,51.0,52.0,52.0,53.0,50.0,52.0,51.0,53.0,52.0,51.0,53.0,52.0,52.0
773,772,55.0,54.0,52.0,53.0,52.0,52.0,53.0,54.0,52.0,55.0,53.0,55.0,54.0,52.0,53.0,53.0,52.0,52.0,53.0,54.0
774,773,53.0,54.0,52.0,51.0,52.0,55.0,52.0,54.0,51.0,53.0,55.0,52.0,50.0,52.0,53.0,54.0,54.0,51.0,52.0,53.0
775,774,53.0,54.0,53.0,52.0,52.0,54.0,53.0,51.0,53.0,54.0,54.0,51.0,53.0,51.0,51.0,54.0,52.0,53.0,51.0,50.0
776,775,55.0,51.0,51.0,51.0,51.0,53.0,54.0,52.0,53.0,52.0,51.0,53.0,52.0,52.0,53.0,53.0,51.0,54.0,51.0,52.0
777,776,54.0,54.0,53.0,51.0,50.0,53.0,54.0,56.0,51.0,53.0,52.0,54.0,52.0,53.0,53.0,53.0,53.0,54.0,54.0,53.0
778,777,53.0,52.0,51.0,55.0,52.0,53.0,53.0,52.0,53.0,52.0,53.0,53.0,52.0,52.0,53.0,52.0,52.0,52.0,52.0,52.0
779,778,54.0,53.0,50.0,50.0,54.0,51.0,53.0,51.0,54.0,54.0,53.0,50.0,50.0,51.0,52.0,53.0,52.0,53.0,53.0,53.0
780,779,55.0,54.0,53.0,52.0,51.0,52.0,53.0,52.0,52.0,54.0,53.0,53.0,50.0,52.0,52.0,53.0,53.0,54.0,51.0,54.0
781,780,53.0,54.0,52.0,54.0,53.0,54.0,53.0,52.0,53.0,53.0,52.0,54.0,52.0,54.0,51.0,52.0,53.0,52.0,53.0,52.0
782,781,51.0,53.0,53.0,54.0,53.0,50.0,53.0,50.0,53.0,50.0,53.0,53.0,52.0,51.0,50.0,54.0,52.0,52.0,55.0,52.0
783,782,55.0,52.0,53.0,52.0,52.0,53.0,52.0,53.0,54.0,51.0,53.0,53.0,52.0,50.0,52.0,52.0,52.0,55.0,53.0,55.0
784,783,54.0,50.0,54.0,53.0,52.0,55.0,52.0,54.0,53.0,52.0,52.0,54.0,53.0,52.0,51.0,53.0,52.0,53.0,52.0,54.0
785,784,52.0,55.0,53.0,54.0,51.0,53.0,54.0,52.0,52.0,55.0,54.0,53.0,51.0,54.0,53.0,54.0,52.0,54.0,53.0,52.0
786,785,55.0,53.0,52.0,52.0,49.0,52.0,51.0,53.0,53.0,52.0,51.0,51.0,51.0,52.0,51.0,50.0,51.0,53.0,53.0,51.0
787,786,55.0,54.0,54.0,50.0,52.0,52.0,53.0,53.0,54.0,52.0,54.0,51.0,52.0,52.0,51.0,52.0,53.0,52.0,54.0,51.0
788,787,52.0,54.0,52.0,51.0,53.0,53.0,53.0,52.0,51.0,53.0,52.0,52.0,52.0,54.0,53.0,52.0,52.0,53.0,53.0,51.0
789,788,51.0,52.0,51.0,52.0,52.0,53.0,53.0,53.0,52.0,51.0,52.0,51.0,52.0,53.0,52.0,53.0,51.0,53.0,54.0,51.0
790,789,55.0,53.0,54.0,52.0,51.0,53.0,52.0,52.0,51.0,52.0,54.0,50.0,54.0,51.0,52.0,53.0,52.0,55.0,51.0,52.0
791,790,55.0,52.0,53.0,53.0,51.0,56.0,53.0,51.0,53.0,53.0,52.0,52.0,51.0,53.0,50.0,53.0,54.0,53.0,53.0,51.0
792,791,51.0,53.0,55.0,52.0,52.0,52.0,53.0,52.0,52.0,52.0,51.0,53.0,49.0,53.0,53.0,56.0,53.0,53.0,51.0,51.0
793,792,52.0,57.0,52.0,54.0,52.0,52.0,53.0,52.0,53.0,52.0,52.0,54.0,53.0,53.0,53.0,53.0,54.0,54.0,50.0,53.0
794,793,57.0,52.0,53.0,51.0,51.0,53.0,52.0,52.0,54.0,53.0,54.0,51.0,51.0,54.0,53.0,54.0,53.0,54.0,54.0,52.0
795,794,52.0,53.0,53.0,54.0,52.0,49.0,53.0,51.0,52.0,53.0,52.0,52.0,52.0,52.0,52.0,55.0,53.0,51.0,53.0,53.0
796,795,50.0,52.0,51.0,54.0,53.0,54.0,53.0,52.0,54.0,54.0,53.0,52.0,53.0,53.0,55.0,49.0,50.0,54.0,54.0,53.0
797,796,54.0,52.0,53.0,52.0,51.0,55.0,53.0,53.0,51.0,52.0,53.0,53.0,53.0,53.0,53.0,52.0,51.0,53.0,53.0,54.0
798,797,57.0,53.0,54.0,51.0,52.0,54.0,54.0,51.0,54.0,53.0,52.0,55.0,51.0,51.0,50.0,52.0,52.0,54.0,53.0,53.0
799,798,50.0,54.0,53.0,51.0,51.0,52.0,53.0,52.0,56.0,52.0,51.0,54.0,51.0,53.0,51.0,50.0,52.0,54.0,51.0,53.0
800,799,52.0,54.0,52.0,51.0,53.0,51.0,55.0,52.0,52.0,53.0,53.0,52.0,53.0,53.0,55.0,54.0,51.0,53.0,53.0,51.0
801,800,57.0,54.0,50.0,53.0,52.0,55.0,53.0,53.0,53.0,51.0,53.0,53.0,51.0,51.0,53.0,50.0,51.0,52.0,54.0,52.0
802,801,55.0,52.0,53.0,53.0,50.0,53.0,51.0,52.0,53.0,51.0,52.0,53.0,51.0,52.0,52.0,52.0,52.0,52.0,55.0,51.0
803,802,50.0,52.0,52.0,51.0,50.0,53.0,54.0,51.0,54.0,51.0,53.0,55.0,51.0,50.0,53.0,53.0,53.0,53.0,52.0,52.0
804,803,52.0,50.0,53.0,52.0,51.0,54.0,54.0,52.0,51.0,51.0,53.0,51.0,52.0,53.0,53.0,54.0,53.0,52.0,54.0,50.0
805,804,54.0,53.0,51.0,53.0,52.0,51.0,52.0,53.0,53.0,51.0,53.0,51.0,53.0,52.0,52.0,54.0,52.0,54.0,53.0,53.0
806,805,54.0,52.0,50.0,52.0,54.0,54.0,54.0,52.0,52.0,53.0,54.0,52.0,53.0,52.0,53.0,51.0,53.0,51.0,53.0,53.0
807,806,51.0,54.0,53.0,51.0,52.0,53.0,52.0,53.0,51.0,51.0,53.0,54.0,53.0,53.0,52.0,55.0,53.0,51.0,52.0,52.0
808,807,53.0,53.0,51.0,52.0,51.0,52.0,52.0,53.0,52.0,54.0,54.0,52.0,51.0,51.0,50.0,53.0,53.0,53.0,54.0,51.0
809,808,54.0,52.0,52.0,54.0,53.0,53.0,53.0,52.0,52.0,53.0,53.0,52.0,51.0,53.0,51.0,53.0,53.0,52.0,54.0,52.0
810,809,52.0,55.0,51.0,53.0,50.0,54.0,52.0,54.0,53.0,52.0,53.0,51.0,52.0,53.0,52.0,54.0,55.0,52.0,54.0,51.0
811,810,52.0,54.0,52.0,51.0,50.0,53.0,53.0,53.0,54.0,52.0,52.0,52.0,51.0,51.0,54.0,54.0,54.0,49.0,53.0,51.0
812,811,53.0,54.0,53.0,53.0,50.0,51.0,54.0,53.0,52.0,53.0,53.0,51.0,51.0,52.0,53.0,53.0,53.0,53.0,52.0,51.0
813,812,52.0,53.0,52.0,52.0,51.0,51.0,52.0,52.0,54.0,53.0,55.0,51.0,52.0,51.0,53.0,54.0,51.0,53.0,53.0,51.0
814,813,53.0,53.0,52.0,51.0,52.0,54.0,52.0,53.0,51.0,52.0,53.0,52.0,50.0,52.0,51.0,53.0,51.0,52.0,53.0,52.0
815,814,53.0,53.0,52.0,50.0,52.0,54.0,55.0,53.0,54.0,53.0,53.0,53.0,52.0,53.0,54.0,52.0,53.0,53.0,52.0,51.0
816,815,57.0,51.0,53.0,51.0,51.0,53.0,52.0,52.0,52.0,54.0,54.0,53.0,52.0,51.0,55.0,53.0,53.0,53.0,54.0,51.0
817,816,53.0,54.0,52.0,52.0,51.0,52.0,52.0,54.0,53.0,51.0,55.0,53.0,51.0,54.0,52.0,52.0,51.0,53.0,55.0,50.0
818,817,51.0,54.0,51.0,53.0,51.0,53.0,53.0,54.0,53.0,52.0,52.0,51.0,53.0,51.0,51.0,49.0,50.0,54.0,53.0,53.0
819,818,53.0,52.0,53.0,53.0,53.0,55.0,53.0,52.0,51.0,53.0,53.0,53.0,52.0,54.0,51.0,52.0,51.0,54.0,54.0,51.0
820,819,53.0,53.0,54.0,53.0,52.0,53.0,53.0,53.0,52.0,54.0,54.0,52.0,52.0,53.0,50.0,52.0,51.0,54.0,54.0,52.0
821,820,52.0,53.0,52.0,52.0,50.0,52.0,54.0,53.0,53.0,51.0,52.0,52.0,52.0,53.0,53.0,53.0,53.0,53.0,55.0,51.0
822,821,52.0,53.0,53.0,52.0,51.0,52.0,53.0,54.0,51.0,53.0,54.0,55.0,52.0,52.0,51.0,51.0,53.0,54.0,51.0,53.0
823,822,55.0,54.0,51.0,53.0,52.0,53.0,54.0,54.0,55.0,53.0,54.0,53.0,54.0,53.0,52.0,50.0,52.0,52.0,52.0,52.0
824,823,52.0,52.0,53.0,51.0,53.0,53.0,53.0,54.0,51.0,51.0,54.0,52.0,53.0,51.0,52.0,54.0,52.0,52.0,53.0,51.0
825,824,49.0,52.0,51.0,54.0,53.0,53.0,51.0,53.0,53.0,52.0,55.0,54.0,51.0,51.0,53.0,54.0,55.0,53.0,50.0,54.0
826,825,53.0,52.0,52.0,54.0,53.0,53.0,51.0,55.0,54.0,53.0,53.0,54.0,51.0,53.0,50.0,51.0,52.0,52.0,53.0,50.0
827,826,55.0,54.0,51.0,52.0,52.0,53.0,52.0,52.0,54.0,52.0,52.0,53.0,52.0,52.0,53.0,54.0,53.0,54.0,52.0,52.0
828,827,50.0,52.0,52.0,53.0,52.0,53.0,52.0,51.0,53.0,52.0,56.0,52.0,52.0,52.0,53.0,51.0,52.0,52.0,53.0,52.0
829,828,51.0,54.0,51.0,53.0,52.0,52.0,55.0,52.0,51.0,52.0,54.0,51.0,53.0,54.0,53.0,52.0,53.0,51.0,54.0,52.0
830,829,55.0,52.0,49.0,54.0,50.0,52.0,54.0,53.0,54.0,52.0,54.0,51.0,54.0,53.0,52.0,52.0,54.0,53.0,52.0,50.0
831,830,53.0,54.0,51.0,51.0,50.0,52.0,54.0,52.0,54.0,51.0,55.0,54.0,52.0,51.0,51.0,53.0,52.0,53.0,53.0,52.0
832,831,50.0,54.0,52.0,51.0,52.0,52.0,52.0,52.0,53.0,54.0,54.0,52.0,52.0,52.0,51.0,53.0,52.0,53.0,53.0,52.0
833,832,54.0,51.0,50.0,54.0,52.0,53.0,53.0,52.0,54.0,55.0,56.0,54.0,52.0,52.0,52.0,51.0,52.0,54.0,53.0,53.0
834,833,56.0,52.0,53.0,51.0,53.0,53.0,54.0,53.0,51.0,54.0,52.0,53.0,53.0,52.0,53.0,53.0,52.0,53.0,51.0,52.0
835,834,54.0,53.0,51.0,51.0,52.0,54.0,51.0,54.0,52.0,53.0,54.0,51.0,52.0,53.0,53.0,54.0,52.0,53.0,51.0,53.0
836,835,52.0,51.0,53.0,51.0,52.0,52.0,52.0,54.0,52.0,53.0,52.0,55.0,53.0,53.0,54.0,52.0,53.0,53.0,55.0,51.0
837,836,57.0,54.0,52.0,50.0,52.0,52.0,53.0,53.0,52.0,52.0,52.0,53.0,52.0,54.0,51.0,54.0,53.0,52.0,52.0,50.0
838,837,56.0,52.0,51.0,53.0,53.0,54.0,52.0,52.0,53.0,53.0,53.0,54.0,52.0,54.0,54.0,53.0,55.0,53.0,53.0,52.0
839,838,50.0,52.0,53.0,53.0,53.0,54.0,53.0,51.0,51.0,52.0,52.0,53.0,52.0,53.0,52.0,54.0,54.0,53.0,55.0,52.0
840,839,53.0,54.0,53.0,51.0,52.0,53.0,53.0,51.0,54.0,53.0,55.0,53.0,51.0,53.0,52.0,54.0,55.0,54.0,52.0,52.0
841,840,58.0,53.0,52.0,51.0,52.0,54.0,53.0,55.0,52.0,52.0,53.0,54.0,49.0,54.0,52.0,51.0,52.0,50.0,53.0,52.0
842,841,53.0,52.0,54.0,51.0,54.0,53.0,54.0,53.0,54.0,51.0,55.0,52.0,51.0,51.0,53.0,52.0,54.0,52.0,52.0,52.0
843,842,51.0,52.0,54.0,54.0,52.0,53.0,53.0,51.0,53.0,53.0,55.0,53.0,51.0,51.0,53.0,52.0,53.0,51.0,55.0,52.0
844,843,55.0,55.0,52.0,53.0,53.0,53.0,54.0,53.0,52.0,54.0,51.0,53.0,51.0,54.0,51.0,52.0,50.0,50.0,54.0,50.0
845,844,56.0,54.0,52.0,51.0,52.0,51.0,55.0,52.0,54.0,52.0,54.0,51.0,52.0,53.0,54.0,54.0,52.0,51.0,53.0,52.0
846,845,55.0,52.0,51.0,54.0,52.0,54.0,52.0,53.0,52.0,51.0,53.0,53.0,52.0,51.0,52.0,53.0,51.0,54.0,54.0,52.0
847,846,51.0,51.0,54.0,54.0,53.0,52.0,53.0,54.0,52.0,54.0,52.0,53.0,53.0,53.0,51.0,54.0,54.0,52.0,53.0,50.0
848,847,55.0,53.0,52.0,53.0,53.0,53.0,52.0,50.0,53.0,52.0,52.0,52.0,53.0,51.0,51.0,53.0,52.0,52.0,55.0,51.0
849,848,55.0,56.0,52.0,51.0,53.0,52.0,53.0,53.0,52.0,52.0,52.0,53.0,52.0,50.0,53.0,53.0,50.0,53.0,52.0,50.0
850,849,51.0,51.0,53.0,52.0,52.0,53.0,52.0,54.0,54.0,53.0,54.0,50.0,53.0,53.0,53.0,54.0,54.0,53.0,51.0,51.0
851,850,52.0,52.0,53.0,52.0,53.0,54.0,53.0,52.0,52.0,51.0,51.0,53.0,51.0,53.0,51.0,53.0,53.0,54.0,52.0,53.0
852,851,55.0,54.0,53.0,53.0,53.0,54.0,52.0,53.0,54.0,49.0,52.0,52.0,51.0,52.0,53.0,52.0,51.0,52.0,52.0,51.0
853,852,53.0,51.0,53.0,52.0,51.0,54.0,51.0,52.0,52.0,50.0,55.0,53.0,52.0,54.0,53.0,53.0,50.0,53.0,51.0,52.0
854,853,52.0,52.0,53.0,52.0,51.0,53.0,52.0,53.0,49.0,49.0,51.0,50.0,50.0,54.0,51.0,52.0,53.0,53.0,52.0,53.0
855,854,53.0,54.0,51.0,56.0,52.0,52.0,53.0,54.0,53.0,52.0,53.0,52.0,52.0,52.0,51.0,53.0,56.0,52.0,52.0,52.0
856,855,56.0,54.0,51.0,52.0,52.0,53.0,53.0,54.0,53.0,51.0,52.0,54.0,50.0,53.0,52.0,54.0,53.0,53.0,54.0,52.0
857,856,52.0,53.0,54.0,54.0,53.0,51.0,53.0,55.0,54.0,52.0,53.0,51.0,53.0,52.0,53.0,52.0,55.0,53.0,52.0,52.0
858,857,52.0,52.0,52.0,51.0,52.0,51.0,52.0,52.0,54.0,53.0,54.0,52.0,51.0,52.0,54.0,53.0,54.0,51.0,54.0,53.0
859,858,56.0,54.0,51.0,53.0,53.0,52.0,55.0,53.0,53.0,52.0,52.0,51.0,52.0,52.0,52.0,50.0,52.0,53.0,55.0,52.0
860,859,52.0,53.0,53.0,53.0,52.0,52.0,56.0,52.0,53.0,50.0,54.0,50.0,55.0,53.0,52.0,53.0,54.0,53.0,53.0,52.0
861,860,51.0,53.0,51.0,53.0,52.0,54.0,53.0,51.0,51.0,51.0,51.0,53.0,51.0,54.0,51.0,52.0,53.0,53.0,53.0,54.0
862,861,50.0,53.0,53.0,52.0,53.0,52.0,53.0,52.0,54.0,54.0,53.0,53.0,52.0,54.0,54.0,53.0,54.0,53.0,52.0,54.0
863,862,57.0,53.0,54.0,53.0,52.0,53.0,55.0,52.0,53.0,52.0,54.0,52.0,52.0,51.0,52.0,53.0,53.0,53.0,52.0,53.0
864,863,54.0,53.0,54.0,53.0,52.0,55.0,54.0,55.0,50.0,52.0,53.0,53.0,52.0,54.0,52.0,52.0,54.0,51.0,53.0,51.0
865,864,52.0,54.0,52.0,54.0,51.0,51.0,52.0,52.0,54.0,54.0,52.0,52.0,52.0,51.0,55.0,53.0,55.0,51.0,52.0,53.0
866,865,55.0,53.0,50.0,52.0,53.0,55.0,53.0,51.0,51.0,53.0,53.0,55.0,50.0,50.0,53.0,52.0,52.0,53.0,54.0,52.0
867,866,54.0,53.0,54.0,53.0,51.0,53.0,51.0,53.0,52.0,53.0,53.0,52.0,52.0,52.0,54.0,53.0,52.0,54.0,51.0,52.0
868,867,54.0,53.0,52.0,53.0,53.0,51.0,53.0,53.0,53.0,52.0,54.0,53.0,53.0,53.0,52.0,51.0,52.0,52.0,52.0,53.0
869,868,54.0,53.0,54.0,54.0,53.0,53.0,53.0,52.0,53.0,52.0,55.0,53.0,52.0,53.0,52.0,53.0,52.0,53.0,54.0,51.0
870,869,52.0,53.0,53.0,54.0,53.0,54.0,51.0,54.0,50.0,54.0,54.0,52.0,51.0,53.0,54.0,55.0,52.0,54.0,51.0,51.0
871,870,53.0,54.0,50.0,54.0,54.0,53.0,53.0,56.0,51.0,51.0,52.0,52.0,54.0,55.0,53.0,52.0,51.0,52.0,53.0,53.0
872,871,53.0,53.0,51.0,52.0,52.0,51.0,53.0,51.0,53.0,52.0,56.0,49.0,54.0,53.0,54.0,53.0,55.0,55.0,53.0,50.0
873,872,50.0,52.0,53.0,54.0,52.0,52.0,52.0,51.0,52.0,53.0,56.0,51.0,52.0,53.0,53.0,53.0,52.0,53.0,52.0,52.0
874,873,53.0,53.0,53.0,55.0,53.0,53.0,54.0,55.0,53.0,53.0,54.0,50.0,51.0,52.0,54.0,50.0,52.0,53.0,52.0,52.0
875,874,51.0,52.0,50.0,53.0,51.0,52.0,54.0,52.0,51.0,51.0,53.0,52.0,53.0,52.0,55.0,52.0,52.0,54.0,51.0,53.0
876,875,52.0,53.0,52.0,53.0,52.0,54.0,54.0,55.0,52.0,50.0,53.0,54.0,53.0,53.0,52.0,53.0,52.0,54.0,53.0,52.0
877,876,50.0,54.0,54.0,54.0,54.0,51.0,51.0,53.0,54.0,53.0,53.0,50.0,54.0,51.0,52.0,51.0,52.0,52.0,53.0,52.0
878,877,54.0,55.0,53.0,49.0,52.0,53.0,53.0,52.0,51.0,53.0,54.0,52.0,52.0,51.0,54.0,52.0,52.0,53.0,50.0,52.0
879,878,52.0,51.0,51.0,53.0,55.0,51.0,54.0,55.0,52.0,52.0,54.0,52.0,51.0,53.0,51.0,53.0,52.0,52.0,53.0,51.0
880,879,53.0,55.0,52.0,52.0,51.0,53.0,52.0,50.0,54.0,53.0,53.0,52.0,51.0,54.0,53.0,52.0,54.0,53.0,53.0,53.0
881,880,53.0,52.0,52.0,53.0,53.0,53.0,54.0,51.0,51.0,51.0,54.0,53.0,53.0,53.0,52.0,52.0,54.0,52.0,52.0,53.0
882,881,52.0,54.0,53.0,55.0,53.0,50.0,53.0,52.0,52.0,53.0,57.0,53.0,52.0,54.0,54.0,54.0,53.0,54.0,50.0,52.0
883,882,56.0,53.0,53.0,54.0,50.0,53.0,53.0,53.0,54.0,52.0,52.0,53.0,51.0,51.0,53.0,52.0,53.0,53.0,56.0,53.0
884,883,54.0,51.0,52.0,54.0,52.0,52.0,53.0,53.0,53.0,50.0,55.0,52.0,53.0,52.0,51.0,53.0,55.0,53.0,56.0,52.0
885,884,53.0,54.0,52.0,54.0,52.0,52.0,51.0,51.0,52.0,53.0,53.0,53.0,53.0,52.0,53.0,53.0,55.0,52.0,50.0,53.0
886,885,55.0,51.0,52.0,52.0,54.0,54.0,55.0,54.0,52.0,53.0,52.0,51.0,50.0,54.0,53.0,53.0,55.0,52.0,52.0,52.0
887,886,52.0,51.0,53.0,51.0,50.0,54.0,52.0,52.0,53.0,52.0,53.0,51.0,51.0,52.0,53.0,52.0,56.0,54.0,54.0,52.0
888,887,55.0,50.0,52.0,55.0,53.0,53.0,51.0,52.0,53.0,51.0,52.0,53.0,52.0,50.0,51.0,52.0,52.0,52.0,52.0,52.0
889,888,52.0,51.0,49.0,53.0,53.0,52.0,51.0,53.0,51.0,54.0,53.0,51.0,52.0,53.0,53.0,51.0,57.0,52.0,49.0,52.0
890,889,52.0,53.0,50.0,54.0,50.0,53.0,53.0,52.0,53.0,51.0,54.0,53.0,53.0,54.0,54.0,52.0,54.0,53.0,52.0,52.0
891,890,54.0,53.0,52.0,50.0,54.0,52.0,52.0,53.0,52.0,53.0,54.0,53.0,49.0,54.0,49.0,51.0,52.0,52.0,53.0,52.0
892,891,54.0,53.0,52.0,52.0,53.0,51.0,53.0,52.0,55.0,55.0,55.0,52.0,51.0,52.0,52.0,53.0,55.0,53.0,51.0,52.0
893,892,52.0,52.0,51.0,53.0,53.0,52.0,55.0,53.0,52.0,54.0,53.0,53.0,52.0,51.0,55.0,53.0,52.0,52.0,53.0,53.0
894,893,50.0,52.0,50.0,52.0,53.0,52.0,54.0,54.0,53.0,53.0,53.0,51.0,55.0,53.0,52.0,53.0,53.0,50.0,55.0,54.0
895,894,52.0,51.0,50.0,55.0,53.0,53.0,50.0,52.0,53.0,55.0,53.0,53.0,55.0,52.0,53.0,52.0,54.0,51.0,53.0,53.0
896,895,54.0,51.0,53.0,52.0,53.0,53.0,52.0,54.0,53.0,54.0,52.0,52.0,51.0,55.0,49.0,54.0,51.0,51.0,53.0,52.0
897,896,52.0,51.0,52.0,54.0,53.0,53.0,54.0,52.0,50.0,53.0,54.0,51.0,53.0,53.0,53.0,54.0,52.0,53.0,53.0,50.0
898,897,52.0,53.0,49.0,52.0,52.0,53.0,51.0,54.0,53.0,52.0,52.0,54.0,50.0,51.0,51.0,50.0,52.0,53.0,53.0,51.0
899,898,54.0,52.0,52.0,53.0,52.0,54.0,51.0,53.0,52.0,54.0,54.0,50.0,53.0,52.0,52.0,53.0,50.0,53.0,53.0,52.0
900,899,54.0,53.0,52.0,53.0,51.0,54.0,52.0,51.0,50.0,52.0,52.0,53.0,53.0,52.0,53.0,51.0,53.0,53.0,51.0,53.0
901,900,54.0,51.0,52.0,50.0,54.0,50.0,55.0,53.0,51.0,51.0,51.0,52.0,53.0,55.0,52.0,51.0,53.0,50.0,54.0,53.0
902,901,53.0,52.0,52.0,53.0,54.0,53.0,50.0,51.0,49.0,52.0,54.0,52.0,52.0,50.0,54.0,53.0,54.0,55.0,52.0,51.0
903,902,55.0,52.0,51.0,53.0,52.0,53.0,54.0,53.0,50.0,51.0,51.0,52.0,53.0,53.0,54.0,54.0,51.0,53.0,51.0,53.0
904,903,54.0,52.0,53.0,52.0,54.0,52.0,52.0,54.0,51.0,53.0,54.0,52.0,53.0,52.0,51.0,55.0,54.0,52.0,53.0,54.0
905,904,53.0,52.0,53.0,54.0,53.0,51.0,54.0,51.0,52.0,51.0,55.0,53.0,54.0,52.0,53.0,54.0,55.0,51.0,54.0,50.0
906,905,53.0,53.0,52.0,52.0,52.0,53.0,53.0,53.0,51.0,51.0,52.0,52.0,53.0,56.0,52.0,52.0,53.0,55.0,55.0,51.0
907,906,51.0,53.0,51.0,52.0,50.0,52.0,54.0,53.0,50.0,51.0,55.0,51.0,52.0,53.0,53.0,53.0,53.0,53.0,52.0,53.0
908,907,56.0,52.0,52.0,53.0,50.0,54.0,52.0,53.0,52.0,51.0,52.0,54.0,52.0,53.0,54.0,53.0,54.0,53.0,54.0,52.0
