,event_0,event_1,event_2,event_3,event_4,event_5,event_6,event_7,event_8,event_9,event_10,event_11,event_12,event_13,event_14,event_15,event_16,event_17,event_18,event_19,event_20,event_21,event_22,event_23,event_24,event_25,event_26,event_27,event_28,event_29,event_30,event_31,event_32,event_33,event_34,event_35,event_36,event_37,event_38,event_39,event_40,event_41,event_42,event_43,event_44,event_45,event_46,event_47,event_48,event_49,event_50
63,51.0,50.0,53.0,53.0,52.0,53.0,50.0,51.0,52.0,53.0,51.0,53.0,54.0,53.0,53.0,52.0,55.0,53.0,52.0,53.0,52.0,52.0,53.0,54.0,53.0,51.0,53.0,53.0,51.0,49.0,52.0,51.0,51.0,55.0,53.0,51.0,54.0,52.0,54.0,55.0,51.0,53.0,51.0,53.0,50.0,52.0,51.0,52.0,55.0,51.0,53.0
64,53.0,53.0,51.0,50.0,51.0,56.0,52.0,52.0,53.0,54.0,51.0,51.0,56.0,50.0,52.0,52.0,52.0,51.0,52.0,54.0,54.0,53.0,52.0,53.0,53.0,53.0,49.0,52.0,52.0,52.0,54.0,50.0,50.0,52.0,53.0,56.0,54.0,53.0,51.0,54.0,53.0,54.0,53.0,51.0,53.0,48.0,54.0,50.0,53.0,53.0,53.0
65,54.0,54.0,53.0,53.0,53.0,51.0,54.0,53.0,52.0,52.0,51.0,50.0,52.0,53.0,52.0,54.0,52.0,55.0,53.0,53.0,53.0,53.0,52.0,52.0,53.0,51.0,51.0,54.0,52.0,54.0,53.0,54.0,54.0,53.0,51.0,52.0,54.0,52.0,53.0,52.0,53.0,52.0,52.0,51.0,54.0,51.0,54.0,51.0,50.0,52.0,52.0
66,52.0,52.0,53.0,52.0,54.0,50.0,51.0,53.0,53.0,52.0,55.0,52.0,51.0,52.0,53.0,52.0,51.0,52.0,52.0,53.0,55.0,53.0,50.0,55.0,53.0,50.0,54.0,52.0,54.0,52.0,52.0,53.0,53.0,52.0,53.0,54.0,53.0,53.0,55.0,52.0,52.0,53.0,53.0,53.0,53.0,54.0,49.0,54.0,54.0,53.0,51.0
67,52.0,53.0,52.0,54.0,52.0,56.0,52.0,52.0,53.0,53.0,53.0,51.0,51.0,51.0,51.0,51.0,50.0,54.0,52.0,54.0,52.0,53.0,53.0,52.0,52.0,52.0,52.0,51.0,50.0,50.0,51.0,52.0,52.0,52.0,54.0,53.0,52.0,53.0,50.0,50.0,53.0,52.0,51.0,49.0,52.0,52.0,50.0,51.0,53.0,53.0,52.0
68,54.0,49.0,56.0,52.0,53.0,54.0,53.0,50.0,53.0,53.0,52.0,52.0,53.0,51.0,53.0,52.0,53.0,54.0,50.0,54.0,53.0,51.0,54.0,53.0,52.0,53.0,53.0,51.0,49.0,53.0,51.0,51.0,51.0,52.0,51.0,52.0,52.0,53.0,52.0,54.0,53.0,51.0,53.0,55.0,52.0,52.0,56.0,52.0,52.0,53.0,52.0
69,53.0,53.0,54.0,51.0,53.0,50.0,52.0,52.0,54.0,52.0,53.0,54.0,54.0,52.0,53.0,52.0,51.0,52.0,52.0,53.0,52.0,54.0,51.0,52.0,51.0,52.0,51.0,54.0,51.0,52.0,51.0,54.0,54.0,51.0,55.0,52.0,52.0,54.0,52.0,54.0,55.0,52.0,52.0,52.0,51.0,55.0,53.0,50.0,52.0,52.0,53.0
70,51.0,52.0,52.0,53.0,54.0,52.0,53.0,51.0,54.0,53.0,51.0,52.0,54.0,50.0,52.0,51.0,53.0,52.0,54.0,50.0,52.0,52.0,52.0,52.0,53.0,51.0,52.0,51.0,51.0,50.0,52.0,52.0,52.0,53.0,53.0,53.0,54.0,54.0,52.0,51.0,53.0,53.0,51.0,50.0,53.0,54.0,53.0,53.0,55.0,51.0,53.0
71,52.0,53.0,52.0,52.0,53.0,54.0,55.0,51.0,52.0,51.0,52.0,54.0,52.0,50.0,54.0,53.0,52.0,54.0,50.0,53.0,53.0,51.0,51.0,53.0,52.0,54.0,55.0,49.0,54.0,52.0,54.0,52.0,52.0,52.0,54.0,54.0,52.0,52.0,52.0,52.0,53.0,54.0,53.0,53.0,52.0,52.0,53.0,53.0,51.0,52.0,52.0
72,52.0,52.0,51.0,52.0,54.0,50.0,53.0,52.0,52.0,51.0,53.0,55.0,54.0,52.0,51.0,53.0,52.0,52.0,51.0,52.0,51.0,54.0,52.0,54.0,52.0,54.0,49.0,54.0,53.0,49.0,52.0,54.0,54.0,52.0,51.0,52.0,50.0,55.0,52.0,52.0,54.0,54.0,53.0,52.0,54.0,52.0,53.0,51.0,48.0,52.0,53.0
73,52.0,52.0,52.0,51.0,55.0,50.0,52.0,52.0,53.0,51.0,52.0,51.0,54.0,54.0,53.0,51.0,53.0,53.0,53.0,53.0,52.0,50.0,53.0,54.0,51.0,53.0,51.0,53.0,54.0,50.0,52.0,53.0,53.0,52.0,53.0,53.0,52.0,54.0,53.0,54.0,54.0,52.0,52.0,53.0,53.0,55.0,51.0,53.0,54.0,53.0,55.0
74,51.0,50.0,53.0,52.0,54.0,55.0,52.0,54.0,54.0,54.0,51.0,52.0,53.0,50.0,53.0,53.0,52.0,53.0,53.0,50.0,52.0,52.0,54.0,51.0,52.0,52.0,50.0,51.0,56.0,49.0,51.0,53.0,53.0,52.0,54.0,53.0,53.0,53.0,53.0,53.0,52.0,53.0,51.0,52.0,52.0,52.0,52.0,53.0,51.0,52.0,53.0
75,52.0,53.0,51.0,51.0,52.0,53.0,54.0,53.0,54.0,53.0,53.0,52.0,55.0,48.0,51.0,55.0,53.0,53.0,52.0,51.0,55.0,53.0,52.0,52.0,52.0,53.0,53.0,54.0,50.0,50.0,54.0,52.0,52.0,53.0,53.0,52.0,51.0,54.0,52.0,51.0,54.0,53.0,50.0,49.0,53.0,50.0,52.0,52.0,50.0,53.0,53.0
76,51.0,53.0,52.0,53.0,55.0,50.0,51.0,52.0,51.0,50.0,52.0,53.0,53.0,52.0,52.0,52.0,52.0,54.0,51.0,50.0,54.0,53.0,52.0,52.0,51.0,53.0,50.0,52.0,53.0,52.0,52.0,51.0,51.0,51.0,51.0,53.0,54.0,53.0,53.0,52.0,53.0,53.0,52.0,53.0,53.0,54.0,53.0,52.0,50.0,50.0,53.0
77,51.0,52.0,51.0,52.0,55.0,52.0,52.0,53.0,52.0,52.0,51.0,50.0,54.0,53.0,51.0,52.0,53.0,53.0,52.0,50.0,49.0,52.0,50.0,52.0,53.0,52.0,51.0,53.0,53.0,52.0,50.0,52.0,52.0,52.0,55.0,52.0,51.0,53.0,52.0,53.0,53.0,52.0,53.0,54.0,49.0,54.0,52.0,53.0,51.0,51.0,52.0
78,52.0,52.0,53.0,52.0,51.0,56.0,52.0,50.0,54.0,53.0,52.0,50.0,55.0,53.0,52.0,54.0,55.0,52.0,51.0,52.0,54.0,52.0,51.0,54.0,52.0,53.0,54.0,53.0,51.0,51.0,54.0,51.0,51.0,51.0,55.0,51.0,51.0,52.0,54.0,54.0,52.0,53.0,53.0,53.0,-3.0,51.0,53.0,54.0,54.0,53.0,54.0
79,52.0,54.0,53.0,54.0,53.0,53.0,51.0,54.0,52.0,53.0,53.0,52.0,52.0,54.0,53.0,52.0,52.0,53.0,53.0,52.0,54.0,53.0,52.0,52.0,52.0,51.0,52.0,53.0,54.0,52.0,52.0,53.0,53.0,52.0,52.0,55.0,55.0,53.0,53.0,54.0,53.0,51.0,52.0,53.0,-107.0,52.0,53.0,52.0,48.0,51.0,53.0
80,53.0,52.0,52.0,52.0,54.0,49.0,53.0,51.0,52.0,52.0,52.0,51.0,52.0,51.0,53.0,52.0,52.0,51.0,52.0,51.0,51.0,53.0,50.0,51.0,53.0,53.0,53.0,51.0,52.0,52.0,50.0,55.0,55.0,51.0,53.0,52.0,54.0,52.0,53.0,52.0,53.0,27.0,50.0,54.0,-103.0,51.0,52.0,50.0,53.0,52.0,52.0
81,53.0,53.0,50.0,52.0,53.0,54.0,52.0,53.0,53.0,52.0,52.0,53.0,54.0,53.0,53.0,53.0,53.0,54.0,54.0,52.0,54.0,54.0,51.0,52.0,52.0,55.0,51.0,52.0,51.0,52.0,51.0,52.0,52.0,53.0,55.0,54.0,53.0,53.0,53.0,53.0,51.0,-63.0,50.0,52.0,-22.0,56.0,52.0,56.0,54.0,53.0,53.0
82,51.0,51.0,51.0,53.0,54.0,57.0,53.0,53.0,54.0,52.0,52.0,52.0,52.0,51.0,50.0,53.0,48.0,53.0,52.0,53.0,52.0,52.0,52.0,50.0,53.0,52.0,53.0,53.0,53.0,55.0,52.0,52.0,52.0,51.0,51.0,54.0,54.0,53.0,50.0,52.0,54.0,-101.0,51.0,52.0,25.0,51.0,53.0,52.0,49.0,51.0,52.0
83,53.0,49.0,51.0,52.0,52.0,54.0,51.0,49.0,53.0,51.0,54.0,53.0,52.0,52.0,54.0,54.0,52.0,53.0,53.0,51.0,53.0,52.0,51.0,54.0,51.0,51.0,54.0,53.0,51.0,54.0,52.0,52.0,52.0,54.0,53.0,53.0,53.0,53.0,52.0,52.0,52.0,-40.0,52.0,53.0,36.0,52.0,53.0,52.0,51.0,51.0,54.0
84,51.0,52.0,52.0,51.0,54.0,53.0,53.0,51.0,54.0,52.0,53.0,52.0,53.0,52.0,51.0,53.0,55.0,52.0,52.0,52.0,52.0,53.0,49.0,52.0,52.0,51.0,51.0,50.0,52.0,51.0,53.0,53.0,53.0,54.0,54.0,53.0,53.0,53.0,52.0,54.0,50.0,19.0,53.0,52.0,45.0,56.0,53.0,53.0,55.0,53.0,53.0
85,51.0,49.0,53.0,51.0,53.0,54.0,55.0,52.0,52.0,54.0,54.0,52.0,53.0,52.0,50.0,54.0,54.0,52.0,52.0,51.0,53.0,52.0,53.0,51.0,55.0,53.0,51.0,53.0,52.0,50.0,53.0,53.0,53.0,52.0,53.0,51.0,53.0,51.0,51.0,53.0,54.0,31.0,53.0,51.0,52.0,53.0,52.0,53.0,53.0,52.0,53.0
86,51.0,51.0,53.0,53.0,51.0,53.0,52.0,53.0,53.0,52.0,52.0,55.0,53.0,51.0,52.0,53.0,54.0,53.0,51.0,52.0,52.0,51.0,53.0,53.0,53.0,53.0,54.0,51.0,55.0,53.0,52.0,53.0,53.0,53.0,52.0,52.0,48.0,51.0,53.0,55.0,54.0,38.0,51.0,52.0,45.0,54.0,53.0,53.0,52.0,55.0,53.0
87,50.0,53.0,52.0,51.0,51.0,51.0,53.0,54.0,51.0,52.0,52.0,51.0,53.0,52.0,54.0,54.0,50.0,55.0,53.0,53.0,52.0,53.0,52.0,52.0,53.0,53.0,51.0,51.0,52.0,52.0,51.0,53.0,53.0,52.0,55.0,52.0,52.0,52.0,52.0,53.0,52.0,50.0,53.0,53.0,40.0,51.0,52.0,52.0,53.0,52.0,52.0
88,50.0,51.0,52.0,50.0,54.0,52.0,53.0,51.0,53.0,52.0,54.0,52.0,53.0,51.0,54.0,53.0,54.0,53.0,53.0,49.0,53.0,50.0,53.0,53.0,53.0,52.0,53.0,53.0,52.0,51.0,53.0,52.0,52.0,53.0,53.0,51.0,53.0,52.0,52.0,51.0,53.0,49.0,52.0,53.0,46.0,53.0,52.0,52.0,58.0,55.0,51.0
89,51.0,51.0,54.0,53.0,53.0,51.0,51.0,52.0,52.0,51.0,51.0,53.0,54.0,52.0,53.0,52.0,51.0,52.0,52.0,51.0,52.0,53.0,51.0,52.0,50.0,52.0,53.0,53.0,53.0,54.0,52.0,53.0,53.0,53.0,55.0,53.0,53.0,54.0,50.0,53.0,53.0,41.0,50.0,51.0,51.0,53.0,54.0,50.0,51.0,54.0,51.0
90,52.0,51.0,50.0,54.0,53.0,51.0,52.0,52.0,52.0,52.0,51.0,51.0,53.0,50.0,54.0,53.0,53.0,52.0,53.0,51.0,54.0,52.0,52.0,53.0,53.0,53.0,53.0,53.0,52.0,53.0,54.0,51.0,51.0,52.0,54.0,53.0,53.0,52.0,53.0,53.0,52.0,45.0,51.0,54.0,49.0,51.0,53.0,51.0,48.0,52.0,54.0
91,53.0,51.0,53.0,53.0,52.0,52.0,52.0,53.0,52.0,52.0,52.0,53.0,53.0,51.0,55.0,52.0,52.0,53.0,53.0,51.0,53.0,53.0,53.0,52.0,53.0,52.0,53.0,51.0,54.0,51.0,51.0,52.0,52.0,52.0,53.0,52.0,53.0,51.0,54.0,52.0,52.0,52.0,53.0,55.0,52.0,52.0,52.0,53.0,55.0,50.0,51.0
92,52.0,52.0,52.0,53.0,53.0,53.0,52.0,52.0,52.0,52.0,51.0,51.0,52.0,51.0,49.0,52.0,52.0,53.0,54.0,52.0,51.0,54.0,51.0,51.0,53.0,54.0,51.0,52.0,53.0,52.0,50.0,51.0,51.0,55.0,51.0,52.0,54.0,53.0,53.0,52.0,50.0,51.0,52.0,53.0,49.0,55.0,53.0,52.0,55.0,53.0,50.0
93,52.0,53.0,51.0,52.0,53.0,54.0,51.0,51.0,55.0,52.0,52.0,52.0,54.0,51.0,54.0,53.0,51.0,51.0,53.0,52.0,52.0,51.0,51.0,52.0,51.0,52.0,52.0,53.0,54.0,53.0,54.0,51.0,51.0,53.0,52.0,51.0,51.0,51.0,52.0,52.0,53.0,52.0,52.0,52.0,51.0,52.0,53.0,52.0,49.0,53.0,53.0
94,51.0,53.0,52.0,52.0,55.0,53.0,51.0,51.0,53.0,52.0,52.0,52.0,54.0,52.0,53.0,51.0,52.0,52.0,53.0,50.0,54.0,53.0,54.0,51.0,52.0,50.0,53.0,55.0,53.0,54.0,53.0,51.0,51.0,53.0,54.0,53.0,53.0,53.0,52.0,53.0,54.0,51.0,51.0,50.0,52.0,53.0,52.0,51.0,50.0,54.0,53.0
95,52.0,52.0,51.0,49.0,51.0,53.0,53.0,50.0,53.0,51.0,53.0,53.0,54.0,51.0,52.0,53.0,54.0,53.0,52.0,53.0,51.0,53.0,51.0,54.0,55.0,53.0,52.0,55.0,53.0,52.0,54.0,51.0,51.0,54.0,52.0,54.0,52.0,51.0,51.0,51.0,52.0,52.0,53.0,53.0,50.0,53.0,51.0,53.0,54.0,52.0,52.0
96,52.0,52.0,50.0,52.0,51.0,53.0,52.0,52.0,53.0,50.0,53.0,52.0,57.0,54.0,51.0,52.0,52.0,53.0,52.0,53.0,53.0,49.0,51.0,54.0,50.0,53.0,52.0,52.0,52.0,52.0,51.0,52.0,52.0,52.0,54.0,54.0,53.0,53.0,52.0,52.0,54.0,51.0,53.0,53.0,52.0,55.0,50.0,53.0,51.0,54.0,53.0
97,52.0,51.0,53.0,52.0,52.0,54.0,52.0,54.0,54.0,54.0,51.0,53.0,57.0,52.0,53.0,52.0,52.0,53.0,53.0,51.0,51.0,53.0,52.0,52.0,53.0,53.0,55.0,54.0,51.0,53.0,52.0,50.0,50.0,55.0,55.0,54.0,51.0,52.0,52.0,53.0,52.0,50.0,53.0,52.0,51.0,53.0,53.0,54.0,48.0,53.0,52.0
98,53.0,51.0,52.0,50.0,53.0,50.0,51.0,52.0,53.0,54.0,53.0,54.0,56.0,52.0,52.0,53.0,54.0,51.0,54.0,50.0,57.0,53.0,52.0,53.0,52.0,53.0,53.0,54.0,54.0,52.0,52.0,52.0,52.0,51.0,51.0,55.0,55.0,54.0,54.0,53.0,52.0,49.0,51.0,53.0,52.0,53.0,53.0,54.0,52.0,51.0,52.0
99,51.0,53.0,52.0,53.0,52.0,53.0,51.0,52.0,53.0,51.0,51.0,54.0,53.0,51.0,52.0,54.0,51.0,53.0,52.0,52.0,51.0,52.0,51.0,54.0,51.0,51.0,53.0,53.0,53.0,52.0,52.0,53.0,53.0,53.0,55.0,53.0,52.0,51.0,53.0,53.0,53.0,51.0,53.0,53.0,51.0,56.0,51.0,55.0,54.0,52.0,53.0
100,49.0,51.0,50.0,51.0,48.0,55.0,51.0,50.0,52.0,50.0,52.0,53.0,54.0,53.0,51.0,52.0,52.0,54.0,53.0,50.0,51.0,53.0,51.0,53.0,52.0,45.0,51.0,54.0,51.0,44.0,55.0,53.0,53.0,53.0,51.0,53.0,50.0,49.0,52.0,53.0,51.0,52.0,52.0,52.0,51.0,54.0,52.0,53.0,51.0,52.0,53.0
101,52.0,28.0,48.0,49.0,-19.0,45.0,38.0,41.0,52.0,34.0,47.0,52.0,54.0,50.0,51.0,33.0,52.0,48.0,50.0,51.0,54.0,32.0,51.0,43.0,49.0,-65.0,19.0,50.0,51.0,-54.0,41.0,38.0,38.0,45.0,52.0,38.0,52.0,49.0,53.0,33.0,53.0,36.0,45.0,38.0,36.0,23.0,35.0,46.0,46.0,50.0,51.0
102,-4.0,-127.0,-56.0,-51.0,-127.0,-51.0,-89.0,-99.0,-1.0,-127.0,-40.0,-29.0,9.0,-61.0,-1.0,-127.0,-28.0,-33.0,-9.0,-9.0,-2.0,-127.0,1.0,-108.0,-16.0,-127.0,-127.0,8.0,10.0,-127.0,-89.0,-109.0,-109.0,-97.0,9.0,-103.0,11.0,-58.0,29.0,-127.0,4.0,-99.0,-87.0,-103.0,-127.0,-127.0,-127.0,-69.0,-44.0,-35.0,-38.0
103,-127.0,-127.0,-127.0,-127.0,-127.0,-127.0,-127.0,-127.0,-127.0,-127.0,-127.0,-127.0,-127.0,-127.0,-127.0,-127.0,-127.0,-127.0,-127.0,-127.0,-127.0,-127.0,-127.0,-127.0,-127.0,-127.0,-127.0,-127.0,-127.0,-127.0,-127.0,-127.0,-127.0,-127.0,-127.0,-127.0,-127.0,-127.0,-127.0,-127.0,-127.0,-127.0,-127.0,-127.0,-127.0,-127.0,-127.0,-127.0,-127.0,-127.0,-127.0
104,-127.0,-127.0,-127.0,-127.0,-88.0,-127.0,-127.0,-127.0,-127.0,-127.0,-127.0,-127.0,-127.0,-127.0,-127.0,-127.0,-127.0,-127.0,-127.0,-127.0,-127.0,-127.0,-127.0,-127.0,-127.0,-54.0,-127.0,-127.0,-127.0,-64.0,-127.0,-127.0,-127.0,-127.0,-127.0,-127.0,-127.0,-127.0,-127.0,-127.0,-127.0,-127.0,-127.0,-127.0,-127.0,-127.0,-127.0,-127.0,-127.0,-127.0,-127.0
105,-127.0,-82.0,-127.0,-127.0,9.0,-58.0,-66.0,-103.0,-127.0,-34.0,-101.0,-127.0,-127.0,-127.0,-112.0,-90.0,-127.0,-127.0,-127.0,-127.0,-127.0,-72.0,-127.0,-116.0,-125.0,7.0,-68.0,-127.0,-127.0,10.0,-45.0,-35.0,-35.0,-127.0,-127.0,-46.0,-127.0,-127.0,-127.0,-44.0,-127.0,-18.0,-120.0,-88.0,-127.0,-44.0,-103.0,-63.0,-103.0,-127.0,-127.0
106,-63.0,1.0,-40.0,-3.0,23.0,15.0,2.0,7.0,-39.0,23.0,-7.0,-48.0,-40.0,-12.0,-3.0,-1.0,-35.0,-15.0,-9.0,-31.0,-95.0,9.0,-69.0,-4.0,-2.0,23.0,10.0,-58.0,-4.0,24.0,19.0,28.0,28.0,-22.0,-31.0,18.0,-42.0,-26.0,-107.0,19.0,-24.0,30.0,-1.0,3.0,-18.0,7.0,-7.0,13.0,-1.0,-20.0,-56.0
107,9.0,16.0,2.0,20.0,30.0,33.0,21.0,21.0,15.0,29.0,19.0,1.0,15.0,18.0,23.0,23.0,7.0,24.0,25.0,18.0,-42.0,20.0,4.0,21.0,24.0,42.0,23.0,6.0,19.0,38.0,26.0,34.0,34.0,15.0,11.0,31.0,21.0,6.0,0.0,27.0,21.0,36.0,19.0,18.0,5.0,27.0,15.0,25.0,22.0,20.0,10.0
108,27.0,45.0,23.0,31.0,48.0,46.0,39.0,33.0,27.0,39.0,38.0,21.0,27.0,34.0,31.0,47.0,24.0,29.0,34.0,27.0,-4.0,43.0,18.0,40.0,37.0,52.0,42.0,22.0,27.0,46.0,41.0,49.0,49.0,34.0,30.0,44.0,33.0,26.0,21.0,44.0,32.0,47.0,28.0,34.0,31.0,47.0,42.0,40.0,33.0,31.0,24.0
109,47.0,53.0,46.0,51.0,41.0,50.0,44.0,44.0,54.0,44.0,46.0,48.0,46.0,54.0,51.0,51.0,49.0,44.0,51.0,47.0,38.0,47.0,44.0,46.0,53.0,37.0,46.0,48.0,46.0,37.0,47.0,54.0,54.0,48.0,46.0,46.0,49.0,50.0,44.0,50.0,46.0,48.0,39.0,49.0,42.0,47.0,50.0,50.0,49.0,49.0,44.0
110,41.0,20.0,32.0,36.0,26.0,40.0,28.0,29.0,45.0,25.0,36.0,38.0,46.0,33.0,41.0,27.0,41.0,30.0,43.0,34.0,37.0,19.0,44.0,27.0,43.0,30.0,25.0,42.0,40.0,29.0,34.0,28.0,28.0,26.0,46.0,32.0,46.0,36.0,51.0,23.0,40.0,34.0,25.0,29.0,10.0,29.0,20.0,30.0,40.0,33.0,29.0
111,16.0,20.0,8.0,15.0,42.0,31.0,26.0,22.0,15.0,31.0,30.0,17.0,21.0,8.0,21.0,26.0,18.0,17.0,26.0,9.0,5.0,24.0,21.0,21.0,21.0,41.0,25.0,10.0,22.0,41.0,30.0,24.0,24.0,13.0,27.0,34.0,24.0,15.0,20.0,30.0,23.0,32.0,16.0,21.0,2.0,35.0,15.0,25.0,25.0,14.0,4.0
112,22.0,44.0,30.0,38.0,48.0,43.0,40.0,40.0,30.0,45.0,43.0,29.0,25.0,34.0,35.0,39.0,32.0,33.0,36.0,22.0,22.0,43.0,26.0,40.0,36.0,46.0,42.0,23.0,38.0,45.0,45.0,44.0,44.0,39.0,34.0,44.0,31.0,34.0,16.0,46.0,36.0,44.0,38.0,37.0,28.0,46.0,37.0,43.0,38.0,33.0,26.0
113,39.0,43.0,39.0,41.0,43.0,47.0,40.0,45.0,43.0,43.0,48.0,38.0,41.0,37.0,45.0,42.0,43.0,42.0,46.0,38.0,40.0,36.0,42.0,41.0,41.0,46.0,38.0,39.0,49.0,45.0,49.0,44.0,44.0,44.0,44.0,46.0,43.0,37.0,42.0,43.0,45.0,45.0,44.0,43.0,38.0,43.0,37.0,46.0,43.0,41.0,41.0
114,42.0,43.0,43.0,41.0,44.0,53.0,47.0,43.0,41.0,48.0,46.0,37.0,42.0,42.0,40.0,48.0,44.0,42.0,46.0,39.0,35.0,44.0,39.0,42.0,43.0,47.0,43.0,38.0,46.0,50.0,48.0,43.0,43.0,42.0,46.0,46.0,43.0,39.0,35.0,47.0,45.0,45.0,44.0,45.0,42.0,43.0,42.0,48.0,42.0,41.0,43.0
115,45.0,48.0,48.0,49.0,49.0,54.0,50.0,49.0,48.0,54.0,51.0,46.0,46.0,53.0,48.0,53.0,48.0,48.0,50.0,45.0,43.0,51.0,41.0,49.0,47.0,50.0,50.0,49.0,49.0,53.0,52.0,49.0,49.0,47.0,50.0,52.0,45.0,48.0,41.0,51.0,49.0,51.0,48.0,51.0,51.0,46.0,52.0,54.0,47.0,43.0,48.0
116,50.0,50.0,48.0,51.0,52.0,51.0,49.0,49.0,53.0,52.0,50.0,50.0,51.0,51.0,52.0,53.0,50.0,52.0,52.0,48.0,49.0,52.0,44.0,50.0,51.0,51.0,49.0,48.0,51.0,50.0,52.0,51.0,51.0,49.0,53.0,52.0,53.0,52.0,50.0,50.0,53.0,50.0,48.0,51.0,50.0,49.0,48.0,52.0,51.0,46.0,50.0
117,50.0,51.0,49.0,51.0,51.0,57.0,51.0,50.0,52.0,53.0,51.0,49.0,50.0,47.0,51.0,51.0,49.0,53.0,50.0,48.0,49.0,53.0,47.0,50.0,52.0,52.0,50.0,46.0,50.0,53.0,52.0,52.0,52.0,50.0,52.0,51.0,52.0,51.0,50.0,53.0,50.0,52.0,51.0,52.0,50.0,53.0,49.0,49.0,53.0,50.0,50.0
118,53.0,51.0,53.0,51.0,51.0,54.0,52.0,51.0,50.0,49.0,52.0,50.0,51.0,55.0,53.0,52.0,51.0,52.0,50.0,50.0,53.0,50.0,53.0,52.0,52.0,49.0,50.0,49.0,53.0,51.0,53.0,51.0,51.0,49.0,53.0,49.0,53.0,54.0,50.0,50.0,53.0,48.0,50.0,52.0,51.0,51.0,49.0,50.0,51.0,51.0,51.0
119,48.0,44.0,49.0,49.0,52.0,48.0,48.0,48.0,51.0,46.0,50.0,47.0,47.0,51.0,48.0,49.0,48.0,49.0,49.0,48.0,48.0,49.0,51.0,47.0,46.0,50.0,48.0,48.0,51.0,51.0,45.0,48.0,48.0,47.0,50.0,50.0,50.0,49.0,47.0,47.0,50.0,49.0,46.0,47.0,45.0,50.0,46.0,49.0,46.0,49.0,46.0
120,46.0,48.0,45.0,48.0,53.0,50.0,52.0,52.0,47.0,49.0,50.0,44.0,49.0,45.0,48.0,49.0,48.0,50.0,49.0,45.0,44.0,52.0,48.0,51.0,48.0,52.0,50.0,46.0,49.0,53.0,48.0,53.0,53.0,49.0,45.0,51.0,47.0,44.0,46.0,50.0,47.0,50.0,48.0,50.0,48.0,50.0,50.0,49.0,48.0,50.0,44.0
121,53.0,56.0,51.0,52.0,52.0,55.0,53.0,53.0,52.0,51.0,52.0,52.0,54.0,50.0,52.0,53.0,53.0,52.0,52.0,53.0,52.0,56.0,50.0,55.0,51.0,53.0,55.0,50.0,52.0,50.0,54.0,54.0,54.0,54.0,51.0,52.0,50.0,50.0,50.0,53.0,50.0,53.0,54.0,55.0,56.0,56.0,53.0,52.0,52.0,53.0,53.0
122,53.0,48.0,56.0,51.0,49.0,58.0,54.0,53.0,56.0,51.0,53.0,52.0,55.0,57.0,53.0,53.0,55.0,55.0,50.0,53.0,56.0,54.0,53.0,54.0,54.0,49.0,51.0,54.0,55.0,49.0,52.0,53.0,53.0,56.0,54.0,54.0,51.0,55.0,55.0,52.0,51.0,54.0,53.0,52.0,55.0,53.0,54.0,54.0,53.0,54.0,54.0
123,52.0,44.0,47.0,49.0,46.0,46.0,50.0,48.0,53.0,47.0,49.0,49.0,51.0,49.0,52.0,48.0,49.0,50.0,49.0,51.0,52.0,46.0,53.0,49.0,51.0,50.0,49.0,49.0,52.0,47.0,48.0,47.0,47.0,48.0,49.0,50.0,37.0,49.0,56.0,47.0,50.0,48.0,48.0,49.0,46.0,49.0,48.0,49.0,48.0,48.0,50.0
124,44.0,50.0,43.0,43.0,55.0,49.0,50.0,49.0,48.0,48.0,47.0,46.0,47.0,37.0,49.0,49.0,48.0,47.0,47.0,48.0,44.0,49.0,44.0,49.0,47.0,55.0,50.0,43.0,44.0,54.0,49.0,51.0,51.0,48.0,48.0,50.0,-3.0,47.0,47.0,50.0,45.0,48.0,47.0,47.0,45.0,53.0,48.0,49.0,49.0,46.0,45.0
125,53.0,54.0,53.0,54.0,55.0,57.0,57.0,57.0,52.0,56.0,55.0,54.0,54.0,53.0,55.0,55.0,53.0,55.0,54.0,51.0,52.0,57.0,52.0,56.0,55.0,53.0,56.0,52.0,53.0,52.0,58.0,59.0,59.0,56.0,52.0,55.0,-2.0,51.0,50.0,58.0,52.0,55.0,58.0,59.0,57.0,59.0,57.0,57.0,57.0,52.0,55.0
126,59.0,52.0,56.0,57.0,48.0,53.0,53.0,56.0,58.0,53.0,55.0,59.0,57.0,62.0,57.0,54.0,56.0,56.0,56.0,61.0,60.0,50.0,59.0,56.0,57.0,46.0,52.0,59.0,58.0,50.0,55.0,53.0,53.0,55.0,56.0,52.0,28.0,58.0,61.0,52.0,56.0,52.0,54.0,53.0,52.0,52.0,52.0,52.0,54.0,58.0,58.0
127,48.0,44.0,44.0,45.0,51.0,45.0,49.0,47.0,51.0,45.0,46.0,48.0,51.0,46.0,49.0,47.0,47.0,48.0,46.0,51.0,51.0,46.0,48.0,45.0,50.0,51.0,44.0,48.0,47.0,51.0,49.0,47.0,47.0,44.0,50.0,49.0,42.0,47.0,54.0,46.0,47.0,47.0,46.0,44.0,42.0,48.0,45.0,48.0,48.0,48.0,47.0
