,delta_x,integrais_muon,integrais_eletron,x_pico_muon,y_pico_muon,x_pico_eletron,y_pico_eletron
2377,128.0,803.1878594438346,809.1878594438346,94,-179.27678966421792,222,-179.27678966421792
2378,128.0,803.1878594438346,809.1878594438346,94,-179.27678966421792,222,-179.27678966421792
2379,241.0,721.1878594438344,353.1878594438306,94,-179.27678966421792,335,-102.27678966421793
2380,632.0,524.1878594438328,447.1878594438306,94,-175.27678966421792,726,-158.27678966421792
2381,552.0,353.1878594438306,403.1878594438306,94,-123.27678966421793,646,-100.27678966421793
2382,271.0,889.1878594438346,493.1878594438306,94,-179.27678966421792,365,-136.27678966421792
2383,1247.0,440.1878594438306,217.18785944383058,94,-147.27678966421792,1341,-77.27678966421793
2384,202.0,814.1878594438344,531.187859443834,94,-179.27678966421792,296,-152.27678966421792
2385,202.0,814.1878594438344,531.187859443834,94,-179.27678966421792,296,-152.27678966421792
2386,202.0,814.1878594438344,531.187859443834,94,-179.27678966421792,296,-152.27678966421792
2387,202.0,814.1878594438344,531.187859443834,94,-179.27678966421792,296,-152.27678966421792
2388,404.0,228.18785944383063,661.1878594438344,93,-83.27678966421793,497,-179.27678966421792
2389,1190.0,588.1878594438343,650.1878594438344,94,-176.27678966421792,1284,-179.27678966421792
2390,351.0,200.18785944383063,764.1878594438344,93,-70.27678966421793,444,-179.27678966421792
2391,351.0,200.18785944383063,764.1878594438344,93,-70.27678966421793,444,-179.27678966421792
2392,351.0,200.18785944383063,764.1878594438344,93,-70.27678966421793,444,-179.27678966421792
2393,183.0,241.18785944383063,240.18785944383063,93,-84.27678966421793,276,-66.27678966421793
2394,299.0,825.1878594438344,235.18785944383063,94,-179.27678966421792,393,-70.27678966421793
2395,37.0,1475.1878594438308,689.1878594438344,95,-179.27678966421792,132,-179.27678966421792
2396,37.0,1475.1878594438308,689.1878594438344,95,-179.27678966421792,132,-179.27678966421792
2397,37.0,1475.1878594438308,689.1878594438344,95,-179.27678966421792,132,-179.27678966421792
2398,466.0,834.1878594438346,680.1878594438344,95,-179.27678966421792,561,-179.27678966421792
2399,466.0,834.1878594438346,680.1878594438344,95,-179.27678966421792,561,-179.27678966421792
2400,106.0,796.1878594438344,749.1878594438344,94,-179.27678966421792,200,-179.27678966421792
2401,1093.0,920.1878594438346,630.1878594438344,95,-179.27678966421792,1188,-179.27678966421792
2402,473.0,279.1878594438306,220.18785944383063,94,-79.27678966421793,567,-62.27678966421793
2403,372.0,840.1878594438344,403.1878594438306,94,-179.27678966421792,466,-129.27678966421792
2404,372.0,840.1878594438344,403.1878594438306,94,-179.27678966421792,466,-129.27678966421792
2405,121.0,593.1878594438343,838.1878594438346,94,-179.27678966421792,215,-179.27678966421792
2406,1862.0,126.18785944383066,337.1878594438306,94,-61.27678966421793,1956,-120.27678966421793
2407,216.0,939.1878594438344,901.1878594438346,94,-179.27678966421792,310,-179.27678966421792
2408,189.0,548.1878594438342,439.1878594438306,94,-171.27678966421792,283,-128.27678966421792
2409,1858.0,720.1878594438344,458.1878594438306,94,-179.27678966421792,1952,-133.27678966421792
2410,840.0,359.1878594438306,303.1878594438306,94,-118.27678966421793,934,-96.27678966421793
2411,71.0,725.1878594438344,191.18785944383063,94,-179.27678966421792,165,-52.27678966421793
2412,223.0,824.1878594438346,533.187859443834,94,-179.27678966421792,317,-161.27678966421792
2413,223.0,824.1878594438346,533.187859443834,94,-179.27678966421792,317,-161.27678966421792
2414,354.0,443.1878594438306,660.1878594438344,93,-124.27678966421793,447,-179.27678966421792
2415,354.0,443.1878594438306,660.1878594438344,93,-124.27678966421793,447,-179.27678966421792
2416,908.0,788.1878594438344,364.1878594438306,94,-179.27678966421792,1002,-128.27678966421792
2417,259.0,703.1878594438344,396.1878594438306,94,-179.27678966421792,353,-132.27678966421792
2418,497.0,673.1878594438344,301.1878594438306,94,-179.27678966421792,591,-73.27678966421793
2419,497.0,673.1878594438344,301.1878594438306,94,-179.27678966421792,591,-73.27678966421793
2420,879.0,135.18785944383063,649.1878594438344,92,-60.27678966421793,971,-179.27678966421792
2421,879.0,135.18785944383063,649.1878594438344,92,-60.27678966421793,971,-179.27678966421792
2422,879.0,135.18785944383063,649.1878594438344,92,-60.27678966421793,971,-179.27678966421792
2423,767.0,807.1878594438344,405.1878594438306,94,-179.27678966421792,861,-110.27678966421793
2424,751.0,675.1878594438344,545.1878594438342,94,-179.27678966421792,845,-173.27678966421792
2425,451.0,497.1878594438306,158.18785944383063,94,-140.27678966421792,545,-55.27678966421793
2426,179.0,774.1878594438344,214.18785944383063,93,-179.27678966421792,272,-71.27678966421793
2427,694.0,438.1878594438306,633.1878594438344,94,-139.27678966421792,788,-179.27678966421792
2428,852.0,565.1878594438341,331.1878594438306,94,-168.27678966421792,946,-114.27678966421793
2429,105.0,849.1878594438346,143.18785944383063,94,-179.27678966421792,199,-54.27678966421793
2430,318.0,561.1878594438343,886.1878594438346,94,-179.27678966421792,412,-179.27678966421792
2431,230.0,431.1878594438306,611.1878594438344,94,-147.27678966421792,324,-179.27678966421792
2432,454.0,879.1878594438344,682.1878594438344,94,-179.27678966421792,548,-173.27678966421792
2433,118.0,676.1878594438344,762.1878594438344,94,-179.27678966421792,212,-179.27678966421792
2434,538.0,490.1878594438306,273.18785944383063,94,-134.27678966421792,632,-74.27678966421793
2435,538.0,490.1878594438306,273.18785944383063,94,-134.27678966421792,632,-74.27678966421793
2436,318.0,715.1878594438344,499.1878594438306,94,-179.27678966421792,412,-140.27678966421792
2437,757.0,705.1878594438346,378.1878594438306,94,-179.27678966421792,851,-102.27678966421793
2438,177.0,793.1878594438346,142.18785944383063,94,-179.27678966421792,271,-53.27678966421793
2439,711.0,737.1878594438344,448.1878594438306,94,-179.27678966421792,805,-139.27678966421792
2440,72.0,782.1878594438346,652.1878594438344,94,-179.27678966421792,166,-179.27678966421792
2441,72.0,782.1878594438346,652.1878594438344,94,-179.27678966421792,166,-179.27678966421792
2442,72.0,782.1878594438346,652.1878594438344,94,-179.27678966421792,166,-179.27678966421792
2443,72.0,782.1878594438346,652.1878594438344,94,-179.27678966421792,166,-179.27678966421792
2444,72.0,782.1878594438346,652.1878594438344,94,-179.27678966421792,166,-179.27678966421792
2445,310.0,204.18785944383063,759.1878594438346,93,-81.27678966421793,403,-179.27678966421792
2446,313.0,643.1878594438344,352.1878594438306,94,-179.27678966421792,407,-93.27678966421793
2447,179.0,729.1878594438344,323.1878594438306,94,-179.27678966421792,273,-111.27678966421793
2448,720.0,816.1878594438344,269.1878594438306,94,-179.27678966421792,814,-95.27678966421793
2449,58.0,991.1878594438346,289.1878594438306,94,-179.27678966421792,152,-92.27678966421793
2450,787.0,761.1878594438344,215.18785944383063,94,-179.27678966421792,881,-66.27678966421793
2451,787.0,761.1878594438344,215.18785944383063,94,-179.27678966421792,881,-66.27678966421793
2452,787.0,761.1878594438344,215.18785944383063,94,-179.27678966421792,881,-66.27678966421793
2453,787.0,761.1878594438344,215.18785944383063,94,-179.27678966421792,881,-66.27678966421793
2454,787.0,761.1878594438344,215.18785944383063,94,-179.27678966421792,881,-66.27678966421793
2455,126.0,776.1878594438346,227.18785944383058,94,-179.27678966421792,220,-64.27678966421793
2456,126.0,776.1878594438346,227.18785944383058,94,-179.27678966421792,220,-64.27678966421793
2457,126.0,776.1878594438346,227.18785944383058,94,-179.27678966421792,220,-64.27678966421793
2458,126.0,776.1878594438346,227.18785944383058,94,-179.27678966421792,220,-64.27678966421793
2459,133.0,309.1878594438306,212.18785944383058,93,-109.27678966421793,226,-67.27678966421793
2460,479.0,507.187859443834,804.1878594438346,94,-179.27678966421792,573,-179.27678966421792
2461,479.0,507.187859443834,804.1878594438346,94,-179.27678966421792,573,-179.27678966421792
2462,39.0,1425.1878594438308,774.1878594438346,94,-179.27678966421792,133,-179.27678966421792
2463,39.0,1425.1878594438308,774.1878594438346,94,-179.27678966421792,133,-179.27678966421792
2464,885.0,630.1878594438344,232.18785944383058,94,-179.27678966421792,979,-56.27678966421793
2465,692.0,697.1878594438344,578.1878594438343,94,-179.27678966421792,786,-179.27678966421792
2466,517.0,245.18785944383058,326.1878594438306,94,-99.27678966421793,611,-101.27678966421793
2467,517.0,245.18785944383058,326.1878594438306,94,-99.27678966421793,611,-101.27678966421793
2468,1794.0,597.1878594438343,330.1878594438306,94,-179.27678966421792,1888,-91.27678966421793
2469,78.0,900.1878594438346,791.1878594438344,94,-179.27678966421792,172,-179.27678966421792
2470,394.0,630.1878594438343,277.18785944383063,94,-163.27678966421792,488,-82.27678966421793
2471,1132.0,671.1878594438344,663.1878594438344,94,-179.27678966421792,1226,-173.27678966421792
2472,1132.0,671.1878594438344,663.1878594438344,94,-179.27678966421792,1226,-173.27678966421792
2473,1132.0,671.1878594438344,663.1878594438344,94,-179.27678966421792,1226,-173.27678966421792
2474,531.0,667.1878594438344,284.1878594438306,94,-179.27678966421792,625,-101.27678966421793
2475,139.0,837.1878594438346,289.18785944383063,94,-179.27678966421792,233,-85.27678966421793
2476,139.0,837.1878594438346,289.18785944383063,94,-179.27678966421792,233,-85.27678966421793
2477,139.0,837.1878594438346,289.18785944383063,94,-179.27678966421792,233,-85.27678966421793
2478,401.0,684.1878594438344,753.1878594438344,94,-179.27678966421792,495,-179.27678966421792
2479,402.0,800.1878594438346,505.1878594438306,94,-179.27678966421792,496,-163.27678966421792
2480,41.0,638.1878594438322,456.1878594438306,93,-62.27678966421793,134,-132.27678966421792
2481,94.0,779.1878594438344,409.1878594438306,94,-179.27678966421792,188,-133.27678966421792
2482,272.0,281.1878594438306,171.18785944383063,94,-84.27678966421793,366,-56.27678966421793
2483,616.0,899.1878594438346,292.18785944383063,94,-179.27678966421792,710,-95.27678966421793
2484,988.0,280.1878594438306,496.1878594438306,93,-89.27678966421793,1081,-157.27678966421792
2485,988.0,280.1878594438306,496.1878594438306,93,-89.27678966421793,1081,-157.27678966421792
2486,175.0,742.1878594438344,310.18785944383063,94,-179.27678966421792,269,-79.27678966421793
2487,403.0,832.1878594438346,397.1878594438306,94,-179.27678966421792,497,-113.27678966421793
2488,29.0,1245.1878594438297,506.1878594438306,94,-179.27678966421792,123,-109.27678966421793
2489,792.0,485.1878594438306,549.1878594438341,94,-136.27678966421792,886,-146.27678966421792
2490,792.0,485.1878594438306,549.1878594438341,94,-136.27678966421792,886,-146.27678966421792
2491,591.0,636.1878594438344,801.1878594438344,94,-179.27678966421792,685,-179.27678966421792
2492,149.0,865.1878594438346,862.1878594438346,95,-179.27678966421792,244,-179.27678966421792
2493,244.0,791.1878594438344,176.18785944383063,94,-179.27678966421792,338,-53.27678966421793
2494,1034.0,756.1878594438344,734.1878594438344,94,-179.27678966421792,1128,-179.27678966421792
2495,1256.0,256.1878594438306,785.1878594438344,94,-79.27678966421793,1350,-179.27678966421792
2496,207.0,379.1878594438306,770.1878594438346,94,-123.27678966421793,301,-179.27678966421792
2497,207.0,379.1878594438306,770.1878594438346,94,-123.27678966421793,301,-179.27678966421792
2498,338.0,464.1878594438306,409.1878594438306,94,-147.27678966421792,432,-103.27678966421793
2499,1027.0,830.1878594438346,540.1878594438341,94,-179.27678966421792,1121,-179.27678966421792
2500,640.0,838.1878594438344,843.1878594438344,94,-179.27678966421792,734,-179.27678966421792
2501,108.0,620.1878594438344,775.1878594438344,94,-179.27678966421792,202,-179.27678966421792
2502,225.0,811.1878594438346,515.1878594438316,95,-179.27678966421792,320,-175.27678966421792
2503,2117.0,829.1878594438346,606.1878594438343,94,-179.27678966421792,2211,-179.27678966421792
2504,2295.0,735.1878594438346,363.1878594438306,94,-179.27678966421792,2389,-112.27678966421793
2505,480.0,153.18785944383063,745.1878594438346,93,-57.27678966421793,573,-179.27678966421792
2506,1398.0,586.1878594438343,223.18785944383063,94,-177.27678966421792,1492,-73.27678966421793
2507,1398.0,586.1878594438343,223.18785944383063,94,-177.27678966421792,1492,-73.27678966421793
2508,1398.0,586.1878594438343,223.18785944383063,94,-177.27678966421792,1492,-73.27678966421793
2509,2399.0,743.1878594438344,647.4733209338842,94,-179.27678966421792,2493,-179.27678966421792
2510,218.0,631.1878594438344,715.1878594438344,94,-179.27678966421792,312,-179.27678966421792
2511,846.0,865.1878594438346,368.1878594438306,95,-179.27678966421792,941,-112.27678966421793
2512,846.0,865.1878594438346,368.1878594438306,95,-179.27678966421792,941,-112.27678966421793
2513,846.0,865.1878594438346,368.1878594438306,95,-179.27678966421792,941,-112.27678966421793
2514,846.0,865.1878594438346,368.1878594438306,95,-179.27678966421792,941,-112.27678966421793
2515,1369.0,293.1878594438306,352.1878594438306,93,-109.27678966421793,1462,-90.27678966421793
2516,1369.0,293.1878594438306,352.1878594438306,93,-109.27678966421793,1462,-90.27678966421793
2517,1337.0,785.1878594438346,857.1878594438346,94,-179.27678966421792,1431,-179.27678966421792
2518,851.0,967.1878594438344,186.18785944383063,94,-179.27678966421792,945,-60.27678966421793
2519,436.0,633.1878594438344,185.18785944383063,94,-179.27678966421792,530,-64.27678966421793
2520,298.0,617.1878594438344,228.18785944383063,94,-179.27678966421792,392,-57.27678966421793
2521,257.0,689.1878594438344,510.1878594438306,94,-179.27678966421792,351,-144.27678966421792
2522,508.0,729.1878594438344,182.18785944383063,94,-179.27678966421792,602,-59.27678966421793
2523,508.0,729.1878594438344,182.18785944383063,94,-179.27678966421792,602,-59.27678966421793
2524,700.0,716.1878594438344,536.1878594438326,94,-179.27678966421792,794,-157.27678966421792
2525,1084.0,770.1878594438344,443.1878594438306,94,-179.27678966421792,1178,-118.27678966421793
2526,1084.0,770.1878594438344,443.1878594438306,94,-179.27678966421792,1178,-118.27678966421793
2527,1685.0,592.1878594438343,365.1878594438306,94,-179.27678966421792,1779,-102.27678966421793
2528,1685.0,592.1878594438343,365.1878594438306,94,-179.27678966421792,1779,-102.27678966421793
2529,1275.0,422.1878594438306,698.1878594438346,94,-127.27678966421793,1369,-179.27678966421792
2530,1275.0,422.1878594438306,698.1878594438346,94,-127.27678966421793,1369,-179.27678966421792
2531,192.0,909.1878594438344,805.1878594438346,94,-179.27678966421792,286,-179.27678966421792
2532,264.0,240.18785944383058,811.1878594438344,94,-65.27678966421793,358,-179.27678966421792
2533,493.0,522.1878594438328,338.1878594438306,94,-159.27678966421792,587,-102.27678966421793
2534,258.0,604.1878594438343,296.1878594438306,94,-179.27678966421792,352,-100.27678966421793
2535,258.0,604.1878594438343,296.1878594438306,94,-179.27678966421792,352,-100.27678966421793
2536,145.0,794.1878594438344,537.187859443833,94,-179.27678966421792,239,-172.27678966421792
2537,145.0,794.1878594438344,537.187859443833,94,-179.27678966421792,239,-172.27678966421792
2538,145.0,794.1878594438344,537.187859443833,94,-179.27678966421792,239,-172.27678966421792
2539,595.0,871.1878594438346,786.1878594438344,95,-179.27678966421792,690,-179.27678966421792
2540,877.0,268.1878594438306,318.1878594438306,94,-75.27678966421793,971,-93.27678966421793
2541,877.0,268.1878594438306,318.1878594438306,94,-75.27678966421793,971,-93.27678966421793
2542,264.0,761.1878594438346,689.1878594438344,94,-179.27678966421792,358,-179.27678966421792
2543,264.0,761.1878594438346,689.1878594438344,94,-179.27678966421792,358,-179.27678966421792
2544,264.0,761.1878594438346,689.1878594438344,94,-179.27678966421792,358,-179.27678966421792
2545,306.0,821.1878594438344,299.1878594438306,94,-179.27678966421792,400,-96.27678966421793
2546,1296.0,755.1878594438344,570.1878594438343,94,-179.27678966421792,1390,-179.27678966421792
2547,500.0,960.1878594438344,287.1878594438306,94,-179.27678966421792,594,-94.27678966421793
2548,1328.0,439.1878594438306,560.1878594438343,94,-136.27678966421792,1422,-174.27678966421792
2549,1328.0,439.1878594438306,560.1878594438343,94,-136.27678966421792,1422,-174.27678966421792
2550,305.0,910.1878594438346,698.1878594438346,94,-179.27678966421792,399,-179.27678966421792
2551,859.0,381.1878594438306,200.18785944383063,94,-119.27678966421793,953,-65.27678966421793
2552,859.0,381.1878594438306,200.18785944383063,94,-119.27678966421793,953,-65.27678966421793
2553,859.0,381.1878594438306,200.18785944383063,94,-119.27678966421793,953,-65.27678966421793
2554,64.0,1337.1878594438335,575.1878594438343,94,-179.27678966421792,158,-167.27678966421792
2555,733.0,674.1878594438344,421.1878594438306,94,-179.27678966421792,827,-123.27678966421793
2556,936.0,405.1878594438306,762.1878594438344,94,-104.27678966421793,1030,-179.27678966421792
2557,1314.0,764.1878594438344,874.1878594438346,94,-179.27678966421792,1408,-179.27678966421792
2558,386.0,625.1878594438344,857.1878594438346,94,-179.27678966421792,480,-179.27678966421792
2559,386.0,625.1878594438344,857.1878594438346,94,-179.27678966421792,480,-179.27678966421792
2560,232.0,678.1878594438344,730.1878594438344,94,-179.27678966421792,326,-179.27678966421792
2561,232.0,678.1878594438344,730.1878594438344,94,-179.27678966421792,326,-179.27678966421792
2562,456.0,353.1878594438306,676.1878594438344,94,-105.27678966421793,550,-179.27678966421792
2563,456.0,353.1878594438306,676.1878594438344,94,-105.27678966421793,550,-179.27678966421792
2564,1072.0,795.1878594438344,174.18785944383063,94,-179.27678966421792,1166,-56.27678966421793
2565,963.0,851.1878594438346,694.1878594438344,94,-179.27678966421792,1057,-179.27678966421792
2566,141.0,852.1878594438346,353.1878594438306,94,-179.27678966421792,235,-97.27678966421793
2567,283.0,376.1878594438306,311.1878594438306,94,-122.27678966421793,377,-104.27678966421793
2568,518.0,801.1878594438344,531.1878594438339,93,-179.27678966421792,611,-179.27678966421792
2569,518.0,801.1878594438344,531.1878594438339,93,-179.27678966421792,611,-179.27678966421792
2570,834.0,835.1878594438344,353.1878594438306,94,-179.27678966421792,928,-113.27678966421793
2571,551.0,337.1878594438306,328.1878594438306,94,-114.27678966421793,645,-106.27678966421793
2572,140.0,595.1878594438343,192.18785944383058,94,-179.27678966421792,234,-76.27678966421793
2573,613.0,689.1878594438344,771.1878594438346,94,-179.27678966421792,707,-179.27678966421792
2574,81.0,734.1878594438344,317.1878594438306,94,-179.27678966421792,175,-93.27678966421793
2575,87.0,762.1878594438344,288.18785944383063,94,-179.27678966421792,181,-88.27678966421793
2576,313.0,841.1878594438344,842.1878594438344,94,-179.27678966421792,407,-179.27678966421792
2577,313.0,841.1878594438344,842.1878594438344,94,-179.27678966421792,407,-179.27678966421792
2578,710.0,829.1878594438346,249.18785944383063,94,-179.27678966421792,804,-69.27678966421793
2579,947.0,723.1878594438344,223.18785944383063,94,-179.27678966421792,1041,-73.27678966421793
2580,947.0,723.1878594438344,223.18785944383063,94,-179.27678966421792,1041,-73.27678966421793
2581,435.0,761.1878594438344,385.1878594438306,94,-179.27678966421792,529,-91.27678966421793
2582,531.0,669.1878594438344,246.18785944383058,94,-179.27678966421792,625,-94.27678966421793
2583,457.0,774.1878594438346,510.1878594438331,94,-179.27678966421792,551,-162.27678966421792
2584,522.0,889.1878594438346,378.1878594438306,95,-179.27678966421792,617,-114.27678966421793
2585,522.0,889.1878594438346,378.1878594438306,95,-179.27678966421792,617,-114.27678966421793
2586,522.0,889.1878594438346,378.1878594438306,95,-179.27678966421792,617,-114.27678966421793
2587,522.0,889.1878594438346,378.1878594438306,95,-179.27678966421792,617,-114.27678966421793
2588,522.0,889.1878594438346,378.1878594438306,95,-179.27678966421792,617,-114.27678966421793
2589,349.0,860.1878594438344,879.1878594438344,94,-179.27678966421792,443,-179.27678966421792
2590,349.0,860.1878594438344,879.1878594438344,94,-179.27678966421792,443,-179.27678966421792
2591,349.0,860.1878594438344,879.1878594438344,94,-179.27678966421792,443,-179.27678966421792
2592,349.0,860.1878594438344,879.1878594438344,94,-179.27678966421792,443,-179.27678966421792
2593,34.0,1523.1878594438301,822.1878594438346,94,-179.27678966421792,128,-179.27678966421792
2594,34.0,1523.1878594438301,822.1878594438346,94,-179.27678966421792,128,-179.27678966421792
2595,933.0,729.1878594438344,567.1878594438339,93,-179.27678966421792,1026,-175.27678966421792
2596,62.0,1181.1878594438335,470.1878594438306,94,-179.27678966421792,156,-134.27678966421792
2597,411.0,743.1878594438346,670.1878594438344,94,-179.27678966421792,505,-179.27678966421792
2598,205.0,199.18785944383063,206.18785944383063,93,-60.27678966421793,298,-60.27678966421793
2599,160.0,821.1878594438344,475.1878594438306,94,-179.27678966421792,254,-149.27678966421792
2600,160.0,821.1878594438344,475.1878594438306,94,-179.27678966421792,254,-149.27678966421792
2601,160.0,821.1878594438344,475.1878594438306,94,-179.27678966421792,254,-149.27678966421792
2602,799.0,686.1878594438344,759.1878594438344,94,-179.27678966421792,893,-179.27678966421792
2603,799.0,686.1878594438344,759.1878594438344,94,-179.27678966421792,893,-179.27678966421792
2604,232.0,934.1878594438346,191.18785944383063,94,-179.27678966421792,326,-52.27678966421793
2605,232.0,934.1878594438346,191.18785944383063,94,-179.27678966421792,326,-52.27678966421793
2606,232.0,934.1878594438346,191.18785944383063,94,-179.27678966421792,326,-52.27678966421793
2607,30.0,1109.1878594438301,547.1878594438343,94,-179.27678966421792,124,-168.27678966421792
2608,1603.0,711.1878594438346,809.1878594438346,94,-179.27678966421792,1697,-179.27678966421792
2609,268.0,889.1878594438346,470.1878594438306,95,-179.27678966421792,363,-146.27678966421792
2610,322.0,635.1878594438344,193.18785944383063,94,-179.27678966421792,416,-66.27678966421793
2611,206.0,686.1878594438344,507.1878594438307,94,-179.27678966421792,300,-158.27678966421792
2612,206.0,686.1878594438344,507.1878594438307,94,-179.27678966421792,300,-158.27678966421792
2613,73.0,392.1878594438306,245.18785944383063,94,-125.27678966421793,167,-71.27678966421793
2614,294.0,527.1878594438328,427.1878594438306,94,-156.27678966421792,388,-120.27678966421793
2615,294.0,527.1878594438328,427.1878594438306,94,-156.27678966421792,388,-120.27678966421793
2616,304.0,560.1878594438343,262.1878594438306,94,-179.27678966421792,398,-91.27678966421793
2617,766.0,797.1878594438344,280.1878594438306,94,-179.27678966421792,860,-90.27678966421793
2618,766.0,797.1878594438344,280.1878594438306,94,-179.27678966421792,860,-90.27678966421793
2619,1892.0,320.1878594438306,705.1878594438344,94,-89.27678966421793,1986,-179.27678966421792
2620,1892.0,320.1878594438306,705.1878594438344,94,-89.27678966421793,1986,-179.27678966421792
2621,1892.0,320.1878594438306,705.1878594438344,94,-89.27678966421793,1986,-179.27678966421792
2622,1963.0,904.1878594438346,132.18785944383063,95,-179.27678966421792,2058,-57.27678966421793
2623,842.0,293.1878594438306,708.1878594438344,94,-117.27678966421793,936,-179.27678966421792
2624,143.0,383.1878594438306,638.1878594438344,93,-117.27678966421793,236,-179.27678966421792
2625,67.0,1102.1878594438303,735.1878594438344,94,-179.27678966421792,161,-179.27678966421792
2626,225.0,812.1878594438346,316.1878594438306,94,-179.27678966421792,319,-80.27678966421793
2627,40.0,1288.187859443831,437.1878594438306,94,-179.27678966421792,134,-137.27678966421792
2628,287.0,894.1878594438346,797.1878594438346,94,-179.27678966421792,381,-179.27678966421792
2629,843.0,274.1878594438306,887.1878594438346,93,-79.27678966421793,936,-179.27678966421792
2630,843.0,274.1878594438306,887.1878594438346,93,-79.27678966421793,936,-179.27678966421792
2631,961.0,798.1878594438344,628.1878594438344,94,-179.27678966421792,1055,-179.27678966421792
2632,961.0,798.1878594438344,628.1878594438344,94,-179.27678966421792,1055,-179.27678966421792
2633,216.0,394.1878594438306,722.1878594438344,94,-124.27678966421793,310,-179.27678966421792
2634,216.0,394.1878594438306,722.1878594438344,94,-124.27678966421793,310,-179.27678966421792
2635,629.0,704.1878594438344,814.1878594438344,94,-179.27678966421792,723,-179.27678966421792
2636,629.0,704.1878594438344,814.1878594438344,94,-179.27678966421792,723,-179.27678966421792
2637,322.0,835.1878594438346,444.1878594438306,94,-179.27678966421792,416,-135.27678966421792
2638,419.0,870.1878594438346,783.1878594438346,95,-179.27678966421792,514,-179.27678966421792
2639,1089.0,407.1878594438306,681.1878594438344,94,-131.27678966421792,1183,-179.27678966421792
2640,1089.0,407.1878594438306,681.1878594438344,94,-131.27678966421792,1183,-179.27678966421792
2641,442.0,378.1878594438306,479.1878594438306,94,-120.27678966421793,536,-163.27678966421792
2642,442.0,378.1878594438306,479.1878594438306,94,-120.27678966421793,536,-163.27678966421792
2643,285.0,519.1878594438343,467.1878594438306,94,-179.27678966421792,379,-132.27678966421792
2644,492.0,847.1878594438346,425.1878594438306,94,-179.27678966421792,586,-127.27678966421793
2645,73.0,730.1878594438344,569.1878594438343,94,-179.27678966421792,167,-172.27678966421792
2646,73.0,730.1878594438344,569.1878594438343,94,-179.27678966421792,167,-172.27678966421792
2647,73.0,730.1878594438344,569.1878594438343,94,-179.27678966421792,167,-172.27678966421792
2648,813.0,533.187859443834,184.18785944383063,94,-158.27678966421792,907,-55.27678966421793
2649,469.0,868.1878594438346,810.1878594438346,95,-179.27678966421792,564,-179.27678966421792
2650,469.0,868.1878594438346,810.1878594438346,95,-179.27678966421792,564,-179.27678966421792
2651,259.0,841.1878594438346,470.1878594438306,94,-179.27678966421792,353,-137.27678966421792
2652,611.0,758.1878594438344,769.1878594438346,93,-179.27678966421792,704,-179.27678966421792
2653,45.0,847.187859443832,447.1878594438306,94,-138.27678966421792,139,-113.27678966421793
2654,2294.0,546.1878594438342,813.1878594438346,94,-167.27678966421792,2388,-179.27678966421792
2655,2294.0,546.1878594438342,813.1878594438346,94,-167.27678966421792,2388,-179.27678966421792
2656,2294.0,546.1878594438342,813.1878594438346,94,-167.27678966421792,2388,-179.27678966421792
2657,1865.0,466.1878594438306,407.1878594438306,93,-121.27678966421793,1958,-132.27678966421792
2658,362.0,807.1878594438346,770.1878594438344,94,-179.27678966421792,456,-179.27678966421792
2659,719.0,360.1878594438306,474.1878594438306,94,-101.27678966421793,813,-139.27678966421792
2660,541.0,922.1878594438346,789.1878594438344,95,-179.27678966421792,636,-179.27678966421792
2661,1065.0,680.1878594438346,363.1878594438306,94,-179.27678966421792,1159,-115.27678966421793
2662,1065.0,680.1878594438346,363.1878594438306,94,-179.27678966421792,1159,-115.27678966421793
2663,1065.0,680.1878594438346,363.1878594438306,94,-179.27678966421792,1159,-115.27678966421793
2664,36.0,1220.1878594438306,363.1878594438306,95,-179.27678966421792,131,-109.27678966421793
2665,36.0,1220.1878594438306,363.1878594438306,95,-179.27678966421792,131,-109.27678966421793
2666,83.0,463.1878594438306,760.1878594438344,94,-142.27678966421792,177,-179.27678966421792
2667,431.0,831.1878594438344,330.1878594438306,94,-179.27678966421792,525,-111.27678966421793
2668,432.0,847.1878594438346,623.1878594438344,94,-179.27678966421792,526,-179.27678966421792
2669,1884.0,739.1878594438346,338.1878594438306,94,-179.27678966421792,1978,-73.27678966421793
2670,71.0,937.1878594438344,865.1878594438346,94,-179.27678966421792,165,-179.27678966421792
2671,441.0,884.1878594438346,776.1878594438344,95,-179.27678966421792,536,-179.27678966421792
2672,686.0,227.18785944383063,670.1878594438344,93,-68.27678966421793,779,-179.27678966421792
2673,86.0,829.1878594438346,865.1878594438344,94,-179.27678966421792,180,-179.27678966421792
2674,310.0,915.1878594438344,746.1878594438344,94,-179.27678966421792,404,-179.27678966421792
2675,310.0,915.1878594438344,746.1878594438344,94,-179.27678966421792,404,-179.27678966421792
2676,396.0,516.1878594438332,623.1878594438344,94,-162.27678966421792,490,-179.27678966421792
2677,251.0,659.1878594438344,835.1878594438346,94,-179.27678966421792,345,-179.27678966421792
2678,307.0,920.1878594438346,714.1878594438346,94,-179.27678966421792,401,-179.27678966421792
2679,51.0,807.1878594438317,329.1878594438306,94,-140.27678966421792,145,-95.27678966421793
2680,636.0,409.1878594438306,680.1878594438344,94,-102.27678966421793,730,-179.27678966421792
2681,1193.0,838.1878594438346,447.1878594438306,94,-179.27678966421792,1287,-162.27678966421792
2682,1193.0,838.1878594438346,447.1878594438306,94,-179.27678966421792,1287,-162.27678966421792
2683,46.0,1676.1878594438315,891.1878594438346,94,-179.27678966421792,140,-179.27678966421792
